Date,SPY,Equal Weight,Minimum Variance,Maximum Sharpe,Combined Robust Max Sharpe λ=0.50 γ=0.10,Inverse Volatility,Equal Risk Contribution
2018-03-19,-0.0135301299430383,-0.0077299830643687605,-0.0046200020137400506,-0.010686990812410334,-0.0076534835057249576,-0.006044716926354975,-0.005361417280749386
2018-03-20,0.0017006949661848,-0.0001722339772279399,-0.001825025386467136,-0.00014619132671744487,-0.0009687558219870073,-0.0011395785982267464,-0.001393552308158643
2018-03-21,-0.001919193997302,0.0018245229163823603,0.0017020759723545586,0.0011327480967542889,0.0002160741436689395,0.0013633706078003678,0.0020127478544571227
2018-03-22,-0.0249971129207742,-0.01175732270083291,-0.005089298665690941,-0.014915597723080865,-0.007729228541735127,-0.007134293887348002,-0.005930449208998995
2018-03-23,-0.0213147196910268,-0.01079660855520554,-0.004720807747285457,-0.012466229049428682,-0.008334976685106993,-0.007649287645448992,-0.006148328717633681
2018-03-26,0.0273587592272877,0.01503668717382383,0.007931906802577984,0.020796170410321564,0.012811753356954971,0.01051220521908422,0.00914377679817686
2018-03-27,-0.0170115469429626,-0.00766682144970705,-0.002280908539304258,-0.014874024521231856,-0.007445651474962381,-0.003897051431645257,-0.00315645459242842
2018-03-28,-0.0029546626879671,0.00023907294758804005,-0.0015412152966878833,-0.006161130200179544,-0.0033088694464863374,0.00047575964186534307,-0.00021870613700541107
2018-03-29,0.0127774523807921,0.008198792163189781,0.0054590416411472754,0.01031595737565335,0.007739498248184321,0.006578148836239765,0.006079323739137193
2018-04-02,-0.0215844646009938,-0.010597832345883091,-0.004243179522426602,-0.012903061369182092,-0.008312143828967397,-0.007175478683809159,-0.005810449566198982
2018-04-03,0.0128165759892979,0.00420538731386242,0.00065239133420421,0.005099478223348223,0.002060222018832108,0.0019392477659304344,0.0010397144585423891
2018-04-04,0.0106993748385979,0.005212952958851781,0.0027987608847222616,0.008027032712888325,0.00491458750950717,0.003660739929642199,0.003195043477162235
2018-04-05,0.0078920275624556,0.0015820518593932403,0.0007069598595092049,0.0031401764844850837,0.0014100919169624834,0.000704748294683244,0.0001084468214083818
2018-04-06,-0.0222857768483176,-0.007791378334557061,-0.0028984657491627173,-0.012389696570739375,-0.006240902868624062,-0.004187827963093001,-0.0029766353801139703
2018-04-09,0.0049285250225243,0.0024996515159570205,0.0018742158844320628,0.00425644219608461,0.0027196699145833453,0.0019604729686579737,0.001954972673057115
2018-04-10,0.0159001324170879,0.0085061475306395,0.004064186992216759,0.011684202170222438,0.006907321109179963,0.005636402537011611,0.004994401036448233
2018-04-11,-0.005242250033363,0.00028681104087214013,0.00021456764259823304,-0.0016850267109314915,-0.0009124550041889681,0.0004858073948719741,0.0008729322852922864
2018-04-12,0.0082271420800377,-0.0005949422630701299,-0.001227708499209403,0.003261685060267341,0.001100132033611756,-0.0014335151871152614,-0.001971345654967406
2018-04-13,-0.0029331347227179,-0.00069977238260602,0.0003475409476750245,-0.001142861139433699,-0.0006772764477468802,-9.080317847766502e-05,0.00023952809311859695
2018-04-16,0.008221881438392,0.003538572991175065,0.002248549207246606,0.004929000115386823,0.0028612381186237774,0.002518756562638357,0.002269687458528933
2018-04-17,0.0106984388871236,0.006576940407443516,0.0032032327181952974,0.009728806240520735,0.006462892054697815,0.004828732942104054,0.004410815530137002
2018-04-18,0.0007403510410821,8.949220702882013e-05,-0.002538110350734499,-0.0002245552480224545,-0.0019214825314485626,-0.001426897035921427,-0.0016468850677034078
2018-04-19,-0.0055478526944334,-0.00623746905844777,-0.00383509165281116,-0.00558585449263353,-0.004790626679388486,-0.005396900587496173,-0.005143550614704883
2018-04-20,-0.0084795205675066,-0.0077432046770367,-0.0054243510338847145,-0.009497412718163852,-0.007352191843734452,-0.00655322472839265,-0.00638565094875326
2018-04-23,-0.0001495390748589,-0.0023411948466792697,-0.001407824033671019,-0.002332799422896948,-0.001608486137410144,-0.0017937675558767183,-0.001909872952580358
2018-04-24,-0.0134675433491138,-0.00492101528927079,-0.004189788842168165,-0.010050150986204395,-0.007324340713607843,-0.00412968222885414,-0.0037072633454625194
2018-04-25,0.0024715330996507,-0.0027610518422263404,-0.0018884933919648195,-0.0008207691356510495,-0.00141184130055149,-0.0026947971605223615,-0.0029016406549946918
2018-04-26,0.0101661218446624,0.007766289298564051,0.004068727712892824,0.009304241065143614,0.007362758718034556,0.006221313994265353,0.005619442664035761
2018-04-27,0.0009385480496557,0.00403642133652346,0.0020232515284583545,0.0017419494337243594,0.0017270939381454128,0.0034722448980792657,0.003375104245191687
2018-04-30,-0.0076905272151676,-0.00432740699854693,-0.00280230512509219,-0.005847071340393237,-0.0032347178253891726,-0.0030419344054234384,-0.0028370313070409975
2018-05-01,0.0017769072350362,0.00037960665749567997,-0.001813267991435473,0.0017678522597982702,0.0006953050812917281,-0.0004673838885709353,-0.0008900924400791242
2018-05-02,-0.0067176658920288,-0.0023018080414287405,-0.0014186067891083123,-0.004016691133731843,-0.0023088060527236146,-0.0016627939091921578,-0.0013890469319587941
2018-05-03,-0.0022038738902935,0.00048661357192284003,0.0010377935393485267,0.0011309942908928434,0.0009790292991848132,0.0008827853605751938,0.0012681633554277832
2018-05-04,0.0129467845330206,0.00685743183287233,0.0037244676367573434,0.010450887087755113,0.006309062970123392,0.0050042933273066244,0.004477633403843025
2018-05-07,0.003383055736341,0.0018241028725641002,0.00043134923248531066,0.0034378099025371605,0.0017575342895715536,0.0010741193548937673,0.0009092596813037791
2018-05-08,0.0,0.00019170665976824995,-0.0004390699144550634,-0.0003417056510588713,-0.0007362518670408815,-0.00026463710490565737,-0.00031565538824985823
2018-05-09,0.0096657490932847,0.0026491523828261103,0.0009219958036210225,0.0048668788960825405,0.002639974037952837,0.0013998972085510378,0.0007778471991258373
2018-05-10,0.0093509602861687,0.00822528296012556,0.005328388996008309,0.008805137809690961,0.006148347854510226,0.006718289777789396,0.006377548446855797
2018-05-11,0.003051198259091,0.0004504368987232688,0.0011781789644675358,0.0006593858521049363,0.000546561851254782,0.0006666034963262606,0.0006386683159901236
2018-05-14,0.000476552578926,-0.00204656035925908,-0.0018318979125489228,-0.001143777437503054,-0.0011223311185309733,-0.0021469916373775683,-0.0022942157876207486
2018-05-15,-0.0068871568137895,-0.010251467028022961,-0.007672395878731806,-0.010981318504743851,-0.008664059004114577,-0.00914288499130798,-0.00907434413581864
2018-05-16,0.0042052934142824,0.00258987757089635,-0.0001220234217430808,0.0024375871038693265,0.000829550380234943,0.0009871712616752587,0.0005966461320417343
2018-05-17,-0.0008448493820377,-0.00258122904084401,-0.0008024017744243813,-0.0019318426234787873,-0.0016003974730649578,-0.0020266733524082433,-0.0017918175412898348
2018-05-18,-0.002500160062686,-4.556703899680041e-06,0.002188362829493661,-0.0009610879170393188,0.00086407502795999,0.0014090175688704506,0.0017609515585963837
2018-05-21,0.0075185777605368,0.00463854897575499,0.0023031603515862977,0.004229243785200695,0.0025280530432924943,0.003392147965380522,0.0029954101555822914
2018-05-22,-0.0027800380098955,-0.00112485290983365,-0.0013615286840849092,-0.0016684786100688246,-0.0010905477947838987,-0.001076536695075702,-0.0011012793880875763
2018-05-23,0.00275101984467,0.00282380638930826,0.0032646072528980056,0.004667222754695908,0.0047219225227932895,0.003357079193982379,0.003371940359317779
2018-05-24,-0.0020483108528304,0.0009381753318008499,0.0023982569825658695,0.002544880580908935,0.0021267246094423178,0.0017103533026783888,0.0022437519337104314
2018-05-25,-0.0023828821362401,0.0007963049492278802,0.0012049769620749453,-0.0003066283974897646,0.0014919917648858326,0.0015115378284369456,0.0015712939452098844
2018-05-29,-0.0115010306807378,-0.00183236847772944,0.002690028703324459,-0.001716954148114088,0.0020116930279553916,0.0015906044312299567,0.002757853225487638
2018-05-30,0.0133448314960598,0.005973035186796051,0.001021090104450474,0.005740325439282696,0.0010321106550814168,0.0028700514624407994,0.0021212693884475405
2018-05-31,-0.0061258311053783,-0.00296598936604644,-0.0021958800495149723,-0.0028968462744124075,-0.0013594917622081289,-0.002289557912834214,-0.0022083588560712656
2018-06-01,0.009817270519193,0.004332710023274731,-0.0001040974140023729,0.0051244212329095784,0.0020817902988720578,0.0018559406786255919,0.001014791429639116
2018-06-04,0.0047515779432532,0.00269390679798579,-0.0009821738638340059,0.0020370532144303516,0.000550644384485599,0.0007444718699057714,0.00010105246333434907
2018-06-05,0.0007276033988412,0.0007655484327171601,0.001748740770142281,0.0028570618852015194,0.002141206553092964,0.0011593138383796963,0.0014879856671709756
2018-06-06,0.0083606001956819,0.0032659870167928698,-0.00044992319792134443,0.0019332698252386084,-0.00025708816572193296,0.0008340315563573012,0.0002516824916370641
2018-06-07,-0.0001082130659101,-0.0017858783250323902,0.002149047195222409,-0.000420818170229987,0.00039849961162139694,0.0003031913647355428,0.0008129076577970263
2018-06-08,0.0029562715103765,0.00040395556685036174,-0.00022186518358566633,0.00022772398387832255,-0.0005172446829554426,-0.00014179899354441303,-0.000251299480468232
2018-06-11,0.0013303400992248,0.00084246710072864,0.0001053250108110752,0.0009523441406689606,0.0002888611210725781,0.0002930145377621216,0.00024668883643248936
2018-06-12,0.0012924032529335,0.000458445000752246,-0.0004142338396027252,0.0018939270715293667,0.0008213377038673582,0.00022727868058621027,1.2233290796287335e-05
2018-06-13,-0.0031914598470966,-0.0031597820848030247,-0.0009574771351041233,-0.0007468471003161446,-0.0006624211841906408,-0.0024095158323303367,-0.0019430827569585636
2018-06-14,0.0025178189064496,0.0036135610893678204,0.0033148320890650793,0.0065262015887019905,0.004900404051584917,0.003865394356045831,0.0038398174709768865
2018-06-15,-0.0012752809400496,-0.0034336608620753203,-0.0024034909272729822,-0.0032612794351672596,-0.0025992346888327024,-0.0025476447977500864,-0.002688005074210532
2018-06-18,-0.0020570597453407,-0.00203153667357062,-0.0009422084023202815,-0.0006075186043686985,-0.0005825765944989553,-0.0013948708502428873,-0.0012145401108118001
2018-06-19,-0.0038325796691064,-0.0021408807334748823,-0.00018821471531159817,-0.0003357638868922403,-0.00020282198139197723,-0.0008348355565979181,-0.0004337720029946798
2018-06-20,0.001705716995108,0.0011047439983985102,-0.002884554878643565,0.0002552160422285268,-0.0013128930949417015,-0.0008292194808380427,-0.0013587428230813436
2018-06-21,-0.0062686255848402,-0.0035345201630772797,-0.0011460652890941797,-0.0035370942476347427,-0.0020767646309828567,-0.0019038902913909965,-0.0014233118980826423
2018-06-22,0.0018230903537028,0.002883007457958951,0.0013739980304744955,-0.00034075875468772494,0.0002844039859052927,0.0021427589494620665,0.0018773056925756077
2018-06-25,-0.0136128536050225,-0.008345981344139431,-0.003731208088173609,-0.010882737496797128,-0.006345109710073461,-0.005532901453584739,-0.004862254961860289
2018-06-26,0.0022139278977999,0.00131895057035564,0.0012753049534410987,0.0018963035709785108,0.0017686606221635369,0.0014940753636782642,0.0011894816479400456
2018-06-27,-0.0082840324546298,-0.0059427781962867205,-0.0004767130356265164,-0.005456427303166098,-0.0021327106345385097,-0.0026599720353434014,-0.00203752588954822
2018-06-28,0.005717648370128,0.0033520975619019803,0.0002664701166058079,0.003633477726014487,0.0013694299419134148,0.0018546877743604749,0.0013972694287702194
2018-06-29,0.0014393539499495,0.00264065809297793,0.0006695894471916324,0.0005703437652827759,0.0009541584522032087,0.0015659764897958581,0.001269904565960747
2018-07-02,0.002138203127963,-0.00201827003598553,-0.001102148026610983,0.0015260889742583026,0.0005745735208645446,-0.0015077002067561847,-0.0016670553350883609
2018-07-03,-0.0035309643877147,0.0021831066442137403,0.0028087470052302497,-0.0009113089780742804,8.722966952071369e-05,0.0026393120471795324,0.0029624895437345995
2018-07-05,0.0081575850998283,0.006068380521422048,0.00368458333780832,0.007659161746027397,0.004735375493258037,0.0048361854113497076,0.004427130362869574
2018-07-06,0.0084583351317841,0.00608698334076461,0.0026272379730801374,0.007801473856323102,0.004646782478176793,0.004373512559396244,0.0038907207607596535
2018-07-09,0.0090040611323025,0.0038103406561233503,0.0016859203830318138,0.0036221020086393474,0.0023986467921170915,0.0020613695569503777,0.0015528980499272935
2018-07-10,0.0035985328285654,-0.0004692471755766705,-0.0002989555768823701,0.00018456915259041005,-0.000354734966268406,-0.0005355999784974102,-0.000625782451924229
2018-07-11,-0.0073143733975014,-0.006330823410388091,-0.002120643375684452,-0.004187554669553341,-0.0015730225630175754,-0.0036090652585511473,-0.0033157464899156923
2018-07-12,0.0090658550749247,0.006144640063703192,0.0030861352143483458,0.007930969208869324,0.005416104576400537,0.004378664320896312,0.003889772267225814
2018-07-13,0.0007875904322476,-2.4011306219300674e-06,0.0005287072605630333,0.00019944547217262026,0.0005257817993481097,0.0003405396172933057,0.0003432068728384134
2018-07-16,-0.0008939177532792,-0.00264003376643209,-0.0015016300845362971,-0.0024796229645124186,-0.0016669859048349905,-0.002292602047250964,-0.002220647270167248
2018-07-17,0.004045108029032,0.00031111677720696996,-0.0007077216654376938,0.0010561488721010617,0.00027401857864840415,-0.00025690991303926305,-0.0006455908775807971
2018-07-18,0.0021033509089818,-0.00071114630663794,5.569169113461427e-05,-0.0009473243750331086,-0.00047478540103242995,-0.0006641782639924467,-0.0006967409150011232
2018-07-19,-0.0037711559944278,0.00020181532011768013,0.0005161637848904813,-0.00037274933504537547,-0.0004207156599777656,0.0009732246313428787,0.0010850184425073319
2018-07-20,-0.0011428739549993,-0.0008308466024264398,-0.001812887650380574,-0.003162127791951846,-0.001503307069035589,-0.0018703758629382424,-0.00199476908704967
2018-07-23,0.0018588021475958,-0.0028430263936733303,-0.0032929112455215535,-0.0025899685922197084,-0.002272049440833359,-0.003426194260792546,-0.003812216237784599
2018-07-24,0.0050326115343259,0.00215546303936518,0.0021380893683955607,0.0021278890149416282,0.0023532503872232273,0.0019760386709593903,0.0017780222169719853
2018-07-25,0.0085221827421728,0.006234433431881349,0.002681846900279795,0.006504207615800212,0.004436415395627452,0.00423927773383633,0.0037061714571641926
2018-07-26,-0.0023590009219977,-0.0034258678847052804,-0.0014173809070312986,-0.006050967071487727,-0.004180437716677978,-0.0023114318512715043,-0.0024050598640029007
2018-07-27,-0.0067762294457263,-0.0039048900854191304,-0.000712607823688725,-0.00666796182132945,-0.0027363736257411115,-0.002263020112209203,-0.0018538032606423753
2018-07-30,-0.0052236019085862,-0.00345082025152637,-0.002231722491376645,-0.007025270312826347,-0.004479160638949704,-0.0027960898684358886,-0.0027140281598426125
2018-07-31,0.0049293095845401,0.0059087533238465105,0.003125785907842688,0.00614056069557036,0.0037768481666262594,0.004807531303234868,0.004462038643303921
2018-08-01,-0.0016704925432162,-0.00268204550751163,-0.003434945222146817,-0.001813421746268229,-0.00208206420211769,-0.002871892984783887,-0.0031663405714706613
2018-08-02,0.0054474355755986,9.698146964818997e-05,0.0012079906784439453,0.004814689587237061,0.003197218199984506,0.0005257578323197408,0.0004974433676874391
2018-08-03,0.004285086376107,0.0037196218376698803,0.0030036810156020255,0.0034124889192886617,0.0029247935640193167,0.003466044180856955,0.003323051902627311
2018-08-06,0.003667190964901,-0.0001232016261001001,0.0006168688767888655,0.00206293504586853,0.0014368128740430963,0.00017394720140943864,8.158763729748946e-05
2018-08-07,0.0033022537609455,0.00175002008235419,-0.0006309295426070154,0.0007755703715216259,-0.0003048650533587126,0.00020043033255550628,-3.204243763242913e-06
2018-08-08,-0.0004203244397751,-0.00050042805549015,-5.882687179498548e-06,0.00027999542305301244,0.00020146234891792528,-0.0003938509980153089,-9.367172260015048e-05
2018-08-09,-0.0013658289083607,0.0005692497863915,0.0010670629527838307,0.00016168626600331,0.0007379273047685719,0.0010811880645497222,0.0013703967520733837
2018-08-10,-0.0067004031510896,-0.00532653681964341,7.653460358641382e-05,-0.0026280605810702646,-0.0003084887064567928,-0.0023559244030673934,-0.001497676319957684
2018-08-13,-0.0037434919806399,-0.0050401887359006,-0.002774423577544823,-0.00347342161899177,-0.0024254365832747917,-0.0035083945756381675,-0.003635176801928761
2018-08-14,0.0063805059049615,0.0032481356111839508,0.0015222549921602602,0.003523155601194983,0.0021902930817720087,0.0021404498629092926,0.0017537441839896137
2018-08-15,-0.0074673490904658,-0.00740568269883036,-0.002280704709570273,-0.006571278452893575,-0.0034618858811849,-0.003997625741998412,-0.0037992341008010857
2018-08-16,0.0080914185031251,0.0042159743552298784,0.002217576971404726,0.002808306106786544,0.0019023736016531559,0.0029762661320937214,0.002537924414267081
2018-08-17,0.0035206787776949,0.004549201618760421,0.0023578674971780067,0.002432639074966588,0.0018435000354153643,0.003304899080834816,0.003204803167665052
2018-08-20,0.0021399168893643,0.00320797734453718,0.003233137164682963,0.0020795776548406643,0.00237903528797265,0.0031917287550089998,0.003378473442245557
2018-08-21,0.0023454735732431,0.002603170022066,-3.553664899517853e-05,0.0011134584788772377,0.00031284034526244796,0.0009300704154070918,0.0008390087904588551
2018-08-22,-0.0005936332636858,0.001984674076817643,0.0010679743579429775,0.0016346354084609358,0.0013851995648825506,0.0015595913259332406,0.0017423440938922436
2018-08-23,-0.0013282928546083,-0.003926117974516791,-0.0013933623575005014,-0.0018733003955889946,-0.0013326017645780676,-0.00248073872361464,-0.002421709372491464
2018-08-24,0.0060187366170898,0.00727579046773626,0.004006947648064902,0.00718877899318302,0.004748395680991205,0.005280363991839884,0.005203979171025974
2018-08-27,0.0078952685993598,0.0037871183296061504,0.0009185351453825325,0.004205998761407398,0.0018034337523847898,0.0017769596398818687,0.0013759666701005648
2018-08-28,0.0004832809531161,-0.0008138797282704301,-0.0028345047988800674,-0.002140378157943037,-0.0022845861890967503,-0.001619093136715256,-0.0020507828092459577
2018-08-29,0.0053805761640368,0.00362182033428694,0.001390187620744147,0.004897128503463894,0.002604101994577275,0.0022507405958941597,0.0021654708895337796
2018-08-30,-0.0040483948442594,-0.004854523818172611,-0.0006507401156961003,-0.001554652159899035,-0.00040030855595863047,-0.0025697601326669242,-0.0021148563972981896
2018-08-31,3.455153004505718e-05,0.00015323792354396588,-0.0007940935488789906,-0.0003198468496577046,-0.00017581287389001384,-0.0002709659328683703,-0.00034833681003938884
2018-09-04,-0.0017224114377523,-0.00652978823614525,-0.0028126027918861196,-0.0033109038378935996,-0.0027589220870397222,-0.00495465870665002,-0.004739295757959813
2018-09-05,-0.0026913100603034,-0.0035961755594362353,-0.0009117455617915261,-0.0042377567672855065,-0.0023369632164253226,-0.0023175420576262732,-0.002022854765982073
2018-09-06,-0.0030100084570027,-0.0007433548362800301,0.000977514780326723,-0.0019435496521935218,-0.0003265371456838398,0.0003427265274997316,0.0005134668106621536
2018-09-07,-0.0019432738901966,-0.00501301884882443,-0.003978913607515086,-0.003701068799803975,-0.0037248131714501375,-0.004861989355253494,-0.004823369512728057
2018-09-10,0.0017386411405495,0.0013938148029432702,0.001870413620725635,0.002464201477977296,0.0018728022233756843,0.0017767258013913557,0.0016693472161516084
2018-09-11,0.0032971104027998,0.00027397032636825003,-0.0014182805228472473,0.0018448744870089464,-4.49402712935493e-05,-0.000879100327140205,-0.0012196763431201964
2018-09-12,0.0002422507774324,0.0018656059801689202,0.0020514707010820337,0.0011044356595980584,0.0012724331398646406,0.0018585129936966155,0.0020130633475515898
2018-09-13,0.00591472107761,0.004258339352266112,0.001665634598977077,0.004467826567064576,0.002629097992290216,0.003017965641792887,0.002464358499756691
2018-09-14,0.0001716131469893,-0.0018696108923097802,-0.0016104472065858364,-0.00241681126952642,-0.0019124094746487469,-0.0018954965173456108,-0.0020664527637198555
2018-09-17,-0.0052942103535595,-0.0030417059100420205,-0.0008394291624091062,-0.004812623733198011,-0.0028228700887117583,-0.001867001252668682,-0.0014930241684546711
2018-09-18,0.0054262675665732,0.00130072288523339,-0.0016571928504885223,0.001387749658658032,-0.0005589604487833337,-0.0007058492089820546,-0.0011855182146495856
2018-09-19,0.0010652967297488,-0.00029103629907342005,-0.000651236742389852,-0.00034301826892358224,-0.0006728931035416666,-0.0009316065183339223,-0.0009623126592234934
2018-09-20,0.0081041386131888,0.00720188058833705,0.0036055907631809586,0.006455148508589215,0.004103881289741388,0.005320990269780211,0.004875167975329446
2018-09-21,-0.0009138977740061,-0.0013131119555127202,-0.0008294985166221366,-0.002825722813103337,-0.001634001991111899,-0.0009318623867241253,-0.0010764880109326903
2018-09-24,-0.0033219030786478,-0.004414130427289,-0.0020364785867229137,-0.0006725223276322993,-0.0010396893753447547,-0.003458614961464012,-0.003037973642540612
2018-09-25,-0.0009272150346549,0.0010611290687765201,-0.0001246537181710323,0.0004237750535222583,2.3473474369652727e-05,0.0005055565294864606,0.00040054441982184603
2018-09-26,-0.0029925244127302,-0.00122604340090867,0.0010902936910871194,0.0003298686660770779,0.0010604148466038061,0.00023015396896701066,0.0004432238097993396
2018-09-27,0.0027942407343859,0.0012102978738622277,-3.3068281007595966e-05,0.002190425648637883,0.0011934135318454504,0.000844629538423396,0.0003852461976188129
2018-09-28,0.0001029309712092,0.0005107568797542101,0.00024295685030261067,0.000531651101388305,0.0006333650166284583,0.00041706629725124235,0.000478321228353422
2018-10-01,0.003474152880903,-0.0028478108722896204,-0.0010136881270634004,0.0007011713107151468,-0.0007137774393127759,-0.0025898657433717914,-0.002766901935099806
2018-10-02,-0.0005824509139257,-0.00125158504567526,0.0020261137355648234,0.0006205417730269137,0.0012002007769110787,9.338578006677441e-05,0.0007500975987594589
2018-10-03,0.0005481901252339,-0.0044911633562063295,-0.004799817305330632,-0.00222580998295842,-0.0037946687469549902,-0.005312097846843274,-0.005566763698495792
2018-10-04,-0.0078153689081372,-0.009932770450896121,-0.004448819943644131,-0.009566909074356086,-0.005658831097252124,-0.0075700725479074926,-0.006981862487900354
2018-10-05,-0.0055970374852435,-0.00490831096889394,-0.0034863528236306947,-0.006607504915725451,-0.004179052214072057,-0.004396683472509539,-0.004201638184607877
2018-10-08,0.0,-0.00121969426420106,-0.0014938942588912218,-0.003233349759705069,-0.0014877475547904737,-0.0011033075736835319,-0.0014847102415394295
2018-10-09,-0.0014591585521003,0.00084277813838531,0.001437662131999474,0.0018238381218575281,0.0012772437527704904,0.0015201402037893661,0.001688810188563767
2018-10-10,-0.0316630717921864,-0.0172630367993191,-0.008715021105415898,-0.023479529387685834,-0.011931069851489298,-0.01200823103012877,-0.010607099411028064
2018-10-11,-0.022026703293587,-0.00600985566033127,-0.00021037603624928804,-0.006533754142998066,-0.002270627581989422,-0.0025424750012876364,-0.0008620616782199121
2018-10-12,0.0138883705918839,0.00630283120368729,0.0024140824621444335,0.011974377928804406,0.004714828578858652,0.0037202435007955667,0.0028481023773585428
2018-10-15,-0.0056169254831001,-0.0015315386040371205,-0.0010347228035337322,-0.0052293015956315445,-0.0020470448716418768,-0.0010823752012193168,-0.0006357154497841379
2018-10-16,0.0218655862547596,0.014573305019954356,0.006486703069099151,0.01607120333053046,0.008670183437748377,0.010161978691839688,0.009009484527833747
2018-10-17,0.0001784794747992,-0.003935660688838134,-0.0026832492890108603,-0.0014406369419833012,-0.0024032809127684067,-0.003773229068058647,-0.003602511379869328
