date,strategy,cost_bps,gross_return,net_return
2019-01-23,Minimum CVaR,5,-9.34926914330156e-05,-9.34926914330156e-05
2019-01-24,Minimum CVaR,5,0.00239006980167991,0.00239006980167991
2019-01-25,Minimum CVaR,5,0.00455258008318002,0.00455258008318002
2019-01-28,Minimum CVaR,5,0.000103595290843636,0.000103595290843636
2019-01-29,Minimum CVaR,5,0.0026717845607818,0.0026717845607818
2019-01-30,Minimum CVaR,5,0.00484977096668579,0.00484977096668579
2019-01-31,Minimum CVaR,5,0.00500869884907798,0.00500869884907798
2019-02-01,Minimum CVaR,5,-0.00313705449795772,-0.00316412150997486
2019-02-04,Minimum CVaR,5,-0.000889972366373346,-0.000889972366373346
2019-02-05,Minimum CVaR,5,0.00276059647661892,0.00276059647661892
2019-02-06,Minimum CVaR,5,-0.00175930544593011,-0.00175930544593011
2019-02-07,Minimum CVaR,5,0.000996778152270084,0.000996778152270084
2019-02-08,Minimum CVaR,5,0.0023874799802803,0.0023874799802803
2019-02-11,Minimum CVaR,5,-0.00143425056755096,-0.00143425056755096
2019-02-12,Minimum CVaR,5,0.00168691776773196,0.00168691776773196
2019-02-13,Minimum CVaR,5,-0.00228581608202877,-0.00228581608202877
2019-02-14,Minimum CVaR,5,0.00360207072215033,0.00360207072215033
2019-02-15,Minimum CVaR,5,0.00326394890309855,0.00326394890309855
2019-02-19,Minimum CVaR,5,0.00420895338576021,0.00420895338576021
2019-02-20,Minimum CVaR,5,-0.000339880881393332,-0.000339880881393332
2019-02-21,Minimum CVaR,5,-0.00516868075990838,-0.00516868075990838
2019-02-22,Minimum CVaR,5,0.00448441915118358,0.00448441915118358
2019-02-25,Minimum CVaR,5,-0.000989605667941955,-0.000989605667941955
2019-02-26,Minimum CVaR,5,0.00129022654987737,0.00129022654987737
2019-02-27,Minimum CVaR,5,-0.00410286475937558,-0.00410286475937558
2019-02-28,Minimum CVaR,5,-0.00298454880887628,-0.00298454880887628
2019-03-01,Minimum CVaR,5,-0.00409369354272897,-0.00411771160636492
2019-03-04,Minimum CVaR,5,9.68592989298934e-05,9.68592989298934e-05
2019-03-05,Minimum CVaR,5,6.06671546355978e-06,6.06671546355978e-06
2019-03-06,Minimum CVaR,5,-0.00170646191253469,-0.00170646191253469
2019-03-07,Minimum CVaR,5,0.00074118137164792,0.00074118137164792
2019-03-08,Minimum CVaR,5,0.00323337516681703,0.00323337516681703
2019-03-11,Minimum CVaR,5,0.00156485522275744,0.00156485522275744
2019-03-12,Minimum CVaR,5,0.00328358732548124,0.00328358732548124
2019-03-13,Minimum CVaR,5,0.00142825341254961,0.00142825341254961
2019-03-14,Minimum CVaR,5,-0.00426528232149886,-0.00426528232149886
2019-03-15,Minimum CVaR,5,0.00366586207586031,0.00366586207586031
2019-03-18,Minimum CVaR,5,0.000429819350058679,0.000429819350058679
2019-03-19,Minimum CVaR,5,-0.000369563759352266,-0.000369563759352266
2019-03-20,Minimum CVaR,5,0.00473134076810428,0.00473134076810428
2019-03-21,Minimum CVaR,5,0.00159943256896747,0.00159943256896747
2019-03-22,Minimum CVaR,5,-0.000124251037882492,-0.000124251037882492
2019-03-25,Minimum CVaR,5,0.00366230421855426,0.00366230421855426
2019-03-26,Minimum CVaR,5,0.000362235125880358,0.000362235125880358
2019-03-27,Minimum CVaR,5,-1.6077953942658e-05,-1.6077953942658e-05
2019-03-28,Minimum CVaR,5,-0.00112476268609274,-0.00112476268609274
2019-03-29,Minimum CVaR,5,-9.7697036583996e-05,-9.7697036583996e-05
2019-04-01,Minimum CVaR,5,-0.00262250817246471,-0.00263965885537449
2019-04-02,Minimum CVaR,5,0.00141507692425668,0.00141507692425668
2019-04-03,Minimum CVaR,5,-0.00122744873651948,-0.00122744873651948
2019-04-04,Minimum CVaR,5,0.0019188237685336,0.0019188237685336
2019-04-05,Minimum CVaR,5,0.00171720810387329,0.00171720810387329
2019-04-08,Minimum CVaR,5,-0.000362761598959263,-0.000362761598959263
2019-04-09,Minimum CVaR,5,0.000564158556674873,0.000564158556674873
2019-04-10,Minimum CVaR,5,0.00470403946423193,0.00470403946423193
2019-04-11,Minimum CVaR,5,-0.00397985392677543,-0.00397985392677543
2019-04-12,Minimum CVaR,5,-0.00129371657980204,-0.00129371657980204
2019-04-15,Minimum CVaR,5,-0.000737031491277794,-0.000737031491277794
2019-04-16,Minimum CVaR,5,-0.00354865253456821,-0.00354865253456821
2019-04-17,Minimum CVaR,5,-0.0013590869403565,-0.0013590869403565
2019-04-18,Minimum CVaR,5,0.000925625530017279,0.000925625530017279
2019-04-22,Minimum CVaR,5,-0.00148048131463559,-0.00148048131463559
2019-04-23,Minimum CVaR,5,0.00338338163506668,0.00338338163506668
2019-04-24,Minimum CVaR,5,0.0031267137935993,0.0031267137935993
2019-04-25,Minimum CVaR,5,-0.00145840419252208,-0.00145840419252208
2019-04-26,Minimum CVaR,5,0.00465415794641027,0.00465415794641027
2019-04-29,Minimum CVaR,5,-0.00216484017075714,-0.00216484017075714
2019-04-30,Minimum CVaR,5,0.000975049258104582,0.000975049258104582
2019-05-01,Minimum CVaR,5,-0.00255577069904302,-0.00258739596647946
2019-05-02,Minimum CVaR,5,-0.00232528527636547,-0.00232528527636547
2019-05-03,Minimum CVaR,5,0.00579547043852556,0.00579547043852556
2019-05-06,Minimum CVaR,5,0.00168097732917614,0.00168097732917614
2019-05-07,Minimum CVaR,5,-0.000921356797398091,-0.000921356797398091
2019-05-08,Minimum CVaR,5,-0.00300630220058325,-0.00300630220058325
2019-05-09,Minimum CVaR,5,0.00121882621320274,0.00121882621320274
2019-05-10,Minimum CVaR,5,0.000686392023869538,0.000686392023869538
2019-05-13,Minimum CVaR,5,-0.000827564958058523,-0.000827564958058523
2019-05-14,Minimum CVaR,5,0.00154357112377895,0.00154357112377895
2019-05-15,Minimum CVaR,5,0.0026553128069518,0.0026553128069518
2019-05-16,Minimum CVaR,5,-0.00154425858644038,-0.00154425858644038
2019-05-17,Minimum CVaR,5,-0.00297339006772405,-0.00297339006772405
2019-05-20,Minimum CVaR,5,-0.00243806880710752,-0.00243806880710752
2019-05-21,Minimum CVaR,5,0.00141192244055786,0.00141192244055786
2019-05-22,Minimum CVaR,5,0.000279346456363196,0.000279346456363196
2019-05-23,Minimum CVaR,5,0.00155154095785308,0.00155154095785308
2019-05-24,Minimum CVaR,5,0.00213099269181392,0.00213099269181392
2019-05-28,Minimum CVaR,5,6.200342636887e-05,6.200342636887e-05
2019-05-29,Minimum CVaR,5,-0.000992472405555743,-0.000992472405555743
2019-05-30,Minimum CVaR,5,0.00425664121625294,0.00425664121625294
2019-05-31,Minimum CVaR,5,0.00375870764999417,0.00375870764999417
2019-06-03,Minimum CVaR,5,0.00581395126830645,0.00581395126830645
2019-06-04,Minimum CVaR,5,0.00223454888238415,0.00223454888238415
2019-06-05,Minimum CVaR,5,3.77852368060173e-05,3.77852368060173e-05
2019-06-06,Minimum CVaR,5,0.00105884279891887,0.00105884279891887
2019-06-07,Minimum CVaR,5,0.00525703758227268,0.00525703758227268
2019-06-10,Minimum CVaR,5,-0.00407166768871916,-0.00407166768871916
2019-06-11,Minimum CVaR,5,-0.000312860949159753,-0.000312860949159753
2019-06-12,Minimum CVaR,5,0.00231361520147146,0.00231361520147146
2019-06-13,Minimum CVaR,5,0.00435941826853571,0.00435941826853571
2019-06-14,Minimum CVaR,5,-0.000775731275889465,-0.000775731275889465
2019-06-17,Minimum CVaR,5,0.0010650101000415,0.0010650101000415
2019-06-18,Minimum CVaR,5,0.00559329794863115,0.00559329794863115
2019-06-19,Minimum CVaR,5,0.00442971833069275,0.00442971833069275
2019-06-20,Minimum CVaR,5,0.00755660494914341,0.00755660494914341
2019-06-21,Minimum CVaR,5,-0.00311598007294004,-0.00311598007294004
2019-06-24,Minimum CVaR,5,0.0032139411227978,0.0032139411227978
2019-06-25,Minimum CVaR,5,-0.000889198494777376,-0.000889198494777376
2019-06-26,Minimum CVaR,5,-0.00422450402255025,-0.00422450402255025
2019-06-27,Minimum CVaR,5,0.0056275640286962,0.0056275640286962
2019-06-28,Minimum CVaR,5,0.00311806114032923,0.00311806114032923
2019-07-01,Minimum CVaR,5,-0.00219643722610363,-0.00225831152820473
2019-07-02,Minimum CVaR,5,0.00613971307775695,0.00613971307775695
2019-07-03,Minimum CVaR,5,0.00331095153742315,0.00331095153742315
2019-07-05,Minimum CVaR,5,-0.00716332355817902,-0.00716332355817902
2019-07-08,Minimum CVaR,5,-0.00308916737893521,-0.00308916737893521
2019-07-09,Minimum CVaR,5,-4.69361276560683e-05,-4.69361276560683e-05
2019-07-10,Minimum CVaR,5,0.00431253370558479,0.00431253370558479
2019-07-11,Minimum CVaR,5,-0.00523970873476979,-0.00523970873476979
2019-07-12,Minimum CVaR,5,0.00275553686279541,0.00275553686279541
2019-07-15,Minimum CVaR,5,0.00110101004198927,0.00110101004198927
2019-07-16,Minimum CVaR,5,-0.00341599427849871,-0.00341599427849871
2019-07-17,Minimum CVaR,5,0.00523738488863382,0.00523738488863382
2019-07-18,Minimum CVaR,5,0.0047441485114955,0.0047441485114955
2019-07-19,Minimum CVaR,5,-0.00480452310813594,-0.00480452310813594
2019-07-22,Minimum CVaR,5,0.0013348906222597,0.0013348906222597
2019-07-23,Minimum CVaR,5,-0.00028736478745925,-0.00028736478745925
2019-07-24,Minimum CVaR,5,0.00377428910853143,0.00377428910853143
2019-07-25,Minimum CVaR,5,-0.00430289785864095,-0.00430289785864095
2019-07-26,Minimum CVaR,5,0.00214274810048082,0.00214274810048082
2019-07-29,Minimum CVaR,5,0.000819418362017448,0.000819418362017448
2019-07-30,Minimum CVaR,5,0.000823262871036294,0.000823262871036294
2019-07-31,Minimum CVaR,5,-0.00293651726090803,-0.00293651726090803
2019-08-01,Minimum CVaR,5,0.00946897272537655,0.00943489488403078
2019-08-02,Minimum CVaR,5,-0.00114103769923725,-0.00114103769923725
2019-08-05,Minimum CVaR,5,0.000375128850782872,0.000375128850782872
2019-08-06,Minimum CVaR,5,0.0064305539406554,0.0064305539406554
2019-08-07,Minimum CVaR,5,0.00318645650691031,0.00318645650691031
2019-08-08,Minimum CVaR,5,0.00516814658027056,0.00516814658027056
2019-08-09,Minimum CVaR,5,-0.00330026325731443,-0.00330026325731443
2019-08-12,Minimum CVaR,5,0.00388539180966292,0.00388539180966292
2019-08-13,Minimum CVaR,5,0.000160196138275162,0.000160196138275162
2019-08-14,Minimum CVaR,5,-0.000900888645279037,-0.000900888645279037
2019-08-15,Minimum CVaR,5,0.00537914747661029,0.00537914747661029
2019-08-16,Minimum CVaR,5,0.00103274394271665,0.00103274394271665
2019-08-19,Minimum CVaR,5,-0.00289849929582627,-0.00289849929582627
2019-08-20,Minimum CVaR,5,0.00348782700741973,0.00348782700741973
2019-08-21,Minimum CVaR,5,0.000506664310446997,0.000506664310446997
2019-08-22,Minimum CVaR,5,-0.00248025508411725,-0.00248025508411725
2019-08-23,Minimum CVaR,5,0.00291271976479185,0.00291271976479185
2019-08-26,Minimum CVaR,5,0.00166753924518081,0.00166753924518081
2019-08-27,Minimum CVaR,5,0.00440791505027825,0.00440791505027825
2019-08-28,Minimum CVaR,5,0.000623784969119404,0.000623784969119404
2019-08-29,Minimum CVaR,5,-0.000457660079751669,-0.000457660079751669
2019-08-30,Minimum CVaR,5,-0.000385332627444473,-0.000385332627444473
2019-09-03,Minimum CVaR,5,0.00219120901962585,0.00219120901962585
2019-09-04,Minimum CVaR,5,0.00452293139201107,0.00452293139201107
2019-09-05,Minimum CVaR,5,-0.00748886401371785,-0.00748886401371785
2019-09-06,Minimum CVaR,5,-6.64156050551137e-05,-6.64156050551137e-05
2019-09-09,Minimum CVaR,5,-0.00487207622276395,-0.00487207622276395
2019-09-10,Minimum CVaR,5,-0.00663115123913983,-0.00663115123913983
2019-09-11,Minimum CVaR,5,0.0019112475133831,0.0019112475133831
2019-09-12,Minimum CVaR,5,-2.99145449410711e-05,-2.99145449410711e-05
2019-09-13,Minimum CVaR,5,-0.00728004476053971,-0.00728004476053971
2019-09-16,Minimum CVaR,5,0.00385614117191051,0.00385614117191051
2019-09-17,Minimum CVaR,5,0.00252981637720431,0.00252981637720431
2019-09-18,Minimum CVaR,5,-0.000283297605851013,-0.000283297605851013
2019-09-19,Minimum CVaR,5,0.00195410491509165,0.00195410491509165
2019-09-20,Minimum CVaR,5,0.00552738214633247,0.00552738214633247
2019-09-23,Minimum CVaR,5,0.00118268704535824,0.00118268704535824
2019-09-24,Minimum CVaR,5,0.00234706957006997,0.00234706957006997
2019-09-25,Minimum CVaR,5,-0.0067668143380009,-0.0067668143380009
2019-09-26,Minimum CVaR,5,0.00115236923547679,0.00115236923547679
2019-09-27,Minimum CVaR,5,-0.00141381988690401,-0.00141381988690401
2019-09-30,Minimum CVaR,5,-0.000956972361897721,-0.000956972361897721
2019-10-01,Minimum CVaR,5,-0.000899368028561189,-0.0009476238544515
2019-10-02,Minimum CVaR,5,-0.000187832206713608,-0.000187832206713608
2019-10-03,Minimum CVaR,5,0.00508219463843376,0.00508219463843376
2019-10-04,Minimum CVaR,5,0.00438190328478275,0.00438190328478275
2019-10-07,Minimum CVaR,5,-0.00475963549882547,-0.00475963549882547
2019-10-08,Minimum CVaR,5,-0.00128230967519454,-0.00128230967519454
2019-10-09,Minimum CVaR,5,0.000894333797701227,0.000894333797701227
2019-10-10,Minimum CVaR,5,-0.00419745976044424,-0.00419745976044424
2019-10-11,Minimum CVaR,5,-0.000854928679753744,-0.000854928679753744
2019-10-14,Minimum CVaR,5,0.00212582352632574,0.00212582352632574
2019-10-15,Minimum CVaR,5,-0.00142441226962589,-0.00142441226962589
2019-10-16,Minimum CVaR,5,0.00184771797910816,0.00184771797910816
2019-10-17,Minimum CVaR,5,0.00176144542427993,0.00176144542427993
2019-10-18,Minimum CVaR,5,-0.00036346857136645,-0.00036346857136645
2019-10-21,Minimum CVaR,5,-0.00114525788543645,-0.00114525788543645
2019-10-22,Minimum CVaR,5,0.00154276193044683,0.00154276193044683
2019-10-23,Minimum CVaR,5,0.00122833796954579,0.00122833796954579
2019-10-24,Minimum CVaR,5,0.00177873300706836,0.00177873300706836
2019-10-25,Minimum CVaR,5,-5.32008882924206e-05,-5.32008882924206e-05
2019-10-28,Minimum CVaR,5,-0.00225565377866241,-0.00225565377866241
2019-10-29,Minimum CVaR,5,-0.00074932718562622,-0.00074932718562622
2019-10-30,Minimum CVaR,5,0.00403161768561922,0.00403161768561922
2019-10-31,Minimum CVaR,5,0.00488398416760581,0.00488398416760581
2019-11-01,Minimum CVaR,5,0.00283020394528972,0.00277824547184011
2019-11-04,Minimum CVaR,5,-0.00268584862667898,-0.00268584862667898
2019-11-05,Minimum CVaR,5,-0.00526233349720185,-0.00526233349720185
2019-11-06,Minimum CVaR,5,0.00270685801230076,0.00270685801230076
2019-11-07,Minimum CVaR,5,-0.00628607636798366,-0.00628607636798366
2019-11-08,Minimum CVaR,5,-0.00140091767549001,-0.00140091767549001
2019-11-11,Minimum CVaR,5,-0.00040291779022968,-0.00040291779022968
2019-11-12,Minimum CVaR,5,0.00100770913729036,0.00100770913729036
2019-11-13,Minimum CVaR,5,0.00167209945224333,0.00167209945224333
2019-11-14,Minimum CVaR,5,0.00428787212657433,0.00428787212657433
2019-11-15,Minimum CVaR,5,0.00117518159638359,0.00117518159638359
2019-11-18,Minimum CVaR,5,0.00102348371984132,0.00102348371984132
2019-11-19,Minimum CVaR,5,0.00210419165950617,0.00210419165950617
2019-11-20,Minimum CVaR,5,0.00127298482555906,0.00127298482555906
2019-11-21,Minimum CVaR,5,-0.00304076328982888,-0.00304076328982888
2019-11-22,Minimum CVaR,5,0.00125003596681275,0.00125003596681275
2019-11-25,Minimum CVaR,5,0.00417419262088671,0.00417419262088671
2019-11-26,Minimum CVaR,5,0.0023604737804847,0.0023604737804847
2019-11-27,Minimum CVaR,5,-0.000209924290906298,-0.000209924290906298
2019-11-29,Minimum CVaR,5,-0.00206854421865181,-0.00206854421865181
2019-12-02,Minimum CVaR,5,-0.00522269080919737,-0.00522269080919737
2019-12-03,Minimum CVaR,5,0.00584056935458655,0.00584056935458655
2019-12-04,Minimum CVaR,5,-0.000647628500250479,-0.000647628500250479
2019-12-05,Minimum CVaR,5,-0.000815927030448008,-0.000815927030448008
2019-12-06,Minimum CVaR,5,0.000114305495181237,0.000114305495181237
2019-12-09,Minimum CVaR,5,-0.000395558388491616,-0.000395558388491616
2019-12-10,Minimum CVaR,5,-6.42597257950706e-05,-6.42597257950706e-05
2019-12-11,Minimum CVaR,5,0.00436562979031303,0.00436562979031303
2019-12-12,Minimum CVaR,5,-0.00263371386755725,-0.00263371386755725
2019-12-13,Minimum CVaR,5,0.00455748940629008,0.00455748940629008
2019-12-16,Minimum CVaR,5,-0.000868823620998313,-0.000868823620998313
2019-12-17,Minimum CVaR,5,0.000487121712669454,0.000487121712669454
2019-12-18,Minimum CVaR,5,-0.00116920675768758,-0.00116920675768758
2019-12-19,Minimum CVaR,5,0.00176774665952444,0.00176774665952444
2019-12-20,Minimum CVaR,5,0.000828394937417139,0.000828394937417139
2019-12-23,Minimum CVaR,5,0.000455065184313046,0.000455065184313046
2019-12-24,Minimum CVaR,5,0.0019376966826202,0.0019376966826202
2019-12-26,Minimum CVaR,5,0.00272576452173477,0.00272576452173477
2019-12-27,Minimum CVaR,5,0.000570688450654264,0.000570688450654264
2019-12-30,Minimum CVaR,5,-0.000862074187567693,-0.000862074187567693
2019-12-31,Minimum CVaR,5,-0.00228033091716161,-0.00228033091716161
2020-01-02,Minimum CVaR,5,0.00533439125452626,0.00533439125452626
2020-01-03,Minimum CVaR,5,0.00318727056764042,0.00318727056764042
2020-01-06,Minimum CVaR,5,-0.000285546947130755,-0.000285546947130755
2020-01-07,Minimum CVaR,5,-0.00185596019469522,-0.00185596019469522
2020-01-08,Minimum CVaR,5,-0.00103474325757925,-0.00103474325757925
2020-01-09,Minimum CVaR,5,0.00259032582784346,0.00259032582784346
2020-01-10,Minimum CVaR,5,0.0020700236416339,0.0020700236416339
2020-01-13,Minimum CVaR,5,0.000100232094085203,0.000100232094085203
2020-01-14,Minimum CVaR,5,0.00115605651794938,0.00115605651794938
2020-01-15,Minimum CVaR,5,0.00276153157327386,0.00276153157327386
2020-01-16,Minimum CVaR,5,0.00188688575457394,0.00188688575457394
2020-01-17,Minimum CVaR,5,-0.000327765422242777,-0.000327765422242777
2020-01-21,Minimum CVaR,5,0.00150206110734745,0.00150206110734745
2020-01-22,Minimum CVaR,5,0.000721992136584772,0.000721992136584772
2020-01-23,Minimum CVaR,5,0.00149969083976963,0.00149969083976963
2020-01-24,Minimum CVaR,5,9.70054499225788e-05,9.70054499225788e-05
2020-01-27,Minimum CVaR,5,-8.06100480598432e-05,-8.06100480598432e-05
2020-01-28,Minimum CVaR,5,-7.55357473659728e-05,-7.55357473659728e-05
2020-01-29,Minimum CVaR,5,0.00305502996242897,0.00305502996242897
2020-01-30,Minimum CVaR,5,0.00036130138969798,0.00036130138969798
2020-01-31,Minimum CVaR,5,-0.00148721740647522,-0.00148721740647522
2020-02-03,Minimum CVaR,5,0.00122873337743004,0.00122873337743004
2020-02-04,Minimum CVaR,5,-0.000262419895132534,-0.000262419895132534
2020-02-05,Minimum CVaR,5,0.000947962681450686,0.000947962681450686
2020-02-06,Minimum CVaR,5,0.00107644149659777,0.00107644149659777
2020-02-07,Minimum CVaR,5,0.00135416269584458,0.00135416269584458
2020-02-10,Minimum CVaR,5,0.00332974413863902,0.00332974413863902
2020-02-11,Minimum CVaR,5,-0.000460578841726695,-0.000460578841726695
2020-02-12,Minimum CVaR,5,0.000609873286922934,0.000609873286922934
2020-02-13,Minimum CVaR,5,0.000416581738712195,0.000416581738712195
2020-02-14,Minimum CVaR,5,0.00198911659845785,0.00198911659845785
2020-02-18,Minimum CVaR,5,0.00183191609512844,0.00183191609512844
2020-02-19,Minimum CVaR,5,0.00134795862947886,0.00134795862947886
2020-02-20,Minimum CVaR,5,0.00187140432910987,0.00187140432910987
2020-02-21,Minimum CVaR,5,0.00128578938245745,0.00128578938245745
2020-02-24,Minimum CVaR,5,-0.00408225254412244,-0.00408225254412244
2020-02-25,Minimum CVaR,5,-0.00730725516861135,-0.00730725516861135
2020-02-26,Minimum CVaR,5,-0.00244370185722292,-0.00244370185722292
2020-02-27,Minimum CVaR,5,-0.00906575496355175,-0.00906575496355175
2020-02-28,Minimum CVaR,5,0.00278162361053447,0.00278162361053447
2020-03-02,Minimum CVaR,5,0.00857353370314112,0.00857353370314112
2020-03-03,Minimum CVaR,5,0.0049272331934474,0.0049272331934474
2020-03-04,Minimum CVaR,5,0.00768597521973386,0.00768597521973386
2020-03-05,Minimum CVaR,5,-0.00176785010316947,-0.00176785010316947
2020-03-06,Minimum CVaR,5,0.00393235438380093,0.00393235438380093
2020-03-09,Minimum CVaR,5,-0.0236301888887207,-0.0236301888887207
2020-03-10,Minimum CVaR,5,-0.00624919958358637,-0.00624919958358637
2020-03-11,Minimum CVaR,5,-0.0289794160032321,-0.0289794160032321
2020-03-12,Minimum CVaR,5,-0.0426183246351082,-0.0426183246351082
2020-03-13,Minimum CVaR,5,0.0262761916001802,0.0262761916001802
2020-03-16,Minimum CVaR,5,-0.0231999779519961,-0.0231999779519961
2020-03-17,Minimum CVaR,5,-0.00959872515955352,-0.00959872515955352
2020-03-18,Minimum CVaR,5,-0.0408560063429829,-0.0408560063429829
2020-03-19,Minimum CVaR,5,-0.00968236949737069,-0.00968236949737069
2020-03-20,Minimum CVaR,5,0.0113119529362184,0.0113119529362184
2020-03-23,Minimum CVaR,5,0.0267522615032906,0.0267522615032906
2020-03-24,Minimum CVaR,5,0.0292775372720332,0.0292775372720332
2020-03-25,Minimum CVaR,5,0.0174761949161164,0.0174761949161164
2020-03-26,Minimum CVaR,5,0.0166108211683942,0.0166108211683942
2020-03-27,Minimum CVaR,5,-0.00624900600518662,-0.00624900600518662
2020-03-30,Minimum CVaR,5,0.0108240752891972,0.0108240752891972
2020-03-31,Minimum CVaR,5,-0.00576165162280862,-0.00576165162280862
2020-04-01,Minimum CVaR,5,-0.00388828228509617,-0.00414251254689943
2020-04-02,Minimum CVaR,5,0.0095763571021801,0.0095763571021801
2020-04-03,Minimum CVaR,5,-0.00164440631251782,-0.00164440631251782
2020-04-06,Minimum CVaR,5,0.0208104737454752,0.0208104737454752
2020-04-07,Minimum CVaR,5,-0.00482133448800594,-0.00482133448800594
2020-04-08,Minimum CVaR,5,0.00170317112362963,0.00170317112362963
2020-04-09,Minimum CVaR,5,0.00878810612661386,0.00878810612661386
2020-04-13,Minimum CVaR,5,0.00290535368325982,0.00290535368325982
2020-04-14,Minimum CVaR,5,0.0116017745509744,0.0116017745509744
2020-04-15,Minimum CVaR,5,0.00524496206613575,0.00524496206613575
2020-04-16,Minimum CVaR,5,0.00659806092114021,0.00659806092114021
2020-04-17,Minimum CVaR,5,-0.00552492576109905,-0.00552492576109905
2020-04-20,Minimum CVaR,5,0.00115679675384408,0.00115679675384408
2020-04-21,Minimum CVaR,5,-0.0062504767783728,-0.0062504767783728
2020-04-22,Minimum CVaR,5,0.00760084818290146,0.00760084818290146
2020-04-23,Minimum CVaR,5,0.00315219263788101,0.00315219263788101
2020-04-24,Minimum CVaR,5,0.0032436478011687,0.0032436478011687
2020-04-27,Minimum CVaR,5,-0.00566941557386326,-0.00566941557386326
2020-04-28,Minimum CVaR,5,-0.00118094615352741,-0.00118094615352741
2020-04-29,Minimum CVaR,5,0.00813155714888623,0.00813155714888623
2020-04-30,Minimum CVaR,5,-0.00747295779946284,-0.00747295779946284
2020-05-01,Minimum CVaR,5,-0.00292054393965717,-0.00292054393965717
2020-05-04,Minimum CVaR,5,0.00242398909265104,0.00242398909265104
2020-05-05,Minimum CVaR,5,0.00173228963662325,0.00173228963662325
2020-05-06,Minimum CVaR,5,-0.00647772571849919,-0.00647772571849919
2020-05-07,Minimum CVaR,5,0.0117884957721413,0.0117884957721413
2020-05-08,Minimum CVaR,5,-0.00225068967203601,-0.00225068967203601
2020-05-11,Minimum CVaR,5,-0.00223225891720091,-0.00223225891720091
2020-05-12,Minimum CVaR,5,-0.000228205519551836,-0.000228205519551836
2020-05-13,Minimum CVaR,5,0.00145217532014723,0.00145217532014723
2020-05-14,Minimum CVaR,5,0.00741370809588136,0.00741370809588136
2020-05-15,Minimum CVaR,5,0.00201490763067439,0.00201490763067439
2020-05-18,Minimum CVaR,5,-0.00388638336484877,-0.00388638336484877
2020-05-19,Minimum CVaR,5,0.00315187137681807,0.00315187137681807
2020-05-20,Minimum CVaR,5,0.00621307822763522,0.00621307822763522
2020-05-21,Minimum CVaR,5,-0.00476637275170475,-0.00476637275170475
2020-05-22,Minimum CVaR,5,0.00392527682580784,0.00392527682580784
2020-05-26,Minimum CVaR,5,-0.00741514488827669,-0.00741514488827669
2020-05-27,Minimum CVaR,5,0.00161749722824038,0.00161749722824038
2020-05-28,Minimum CVaR,5,-0.000658474369830659,-0.000658474369830659
2020-05-29,Minimum CVaR,5,0.00767651177596327,0.00767651177596327
2020-06-01,Minimum CVaR,5,-1.05604403931234e-05,-1.05604403931238e-05
2020-06-02,Minimum CVaR,5,-0.00100341667626179,-0.00100341667626179
2020-06-03,Minimum CVaR,5,-0.0075997625478286,-0.0075997625478286
2020-06-04,Minimum CVaR,5,-0.00396043387440981,-0.00396043387440981
2020-06-05,Minimum CVaR,5,-0.00260706668236916,-0.00260706668236916
2020-06-08,Minimum CVaR,5,0.00532990584596921,0.00532990584596921
2020-06-09,Minimum CVaR,5,0.00717367949717224,0.00717367949717224
2020-06-10,Minimum CVaR,5,0.0115324467532613,0.0115324467532613
2020-06-11,Minimum CVaR,5,-0.00790095649474092,-0.00790095649474092
2020-06-12,Minimum CVaR,5,-0.000530719936541572,-0.000530719936541572
2020-06-15,Minimum CVaR,5,0.00285392364482349,0.00285392364482349
2020-06-16,Minimum CVaR,5,-0.000390974478710806,-0.000390974478710806
2020-06-17,Minimum CVaR,5,0.00242765656626053,0.00242765656626053
2020-06-18,Minimum CVaR,5,0.00333823054273451,0.00333823054273451
2020-06-19,Minimum CVaR,5,0.00256598674833146,0.00256598674833146
2020-06-22,Minimum CVaR,5,0.00376883545213879,0.00376883545213879
2020-06-23,Minimum CVaR,5,0.00196475608851587,0.00196475608851587
2020-06-24,Minimum CVaR,5,-0.00252836694517459,-0.00252836694517459
2020-06-25,Minimum CVaR,5,0.00276578776739638,0.00276578776739638
2020-06-26,Minimum CVaR,5,-0.00115977583537647,-0.00115977583537647
2020-06-29,Minimum CVaR,5,0.00236288739005247,0.00236288739005247
2020-06-30,Minimum CVaR,5,0.00384367123323493,0.00384367123323493
2020-07-01,Minimum CVaR,5,0.001002408729783,0.000994714508664852
2020-07-02,Minimum CVaR,5,0.00268310571526684,0.00268310571526684
2020-07-06,Minimum CVaR,5,0.0054687905148,0.0054687905148
2020-07-07,Minimum CVaR,5,0.00401789236246179,0.00401789236246179
2020-07-08,Minimum CVaR,5,0.00274913292619966,0.00274913292619966
2020-07-09,Minimum CVaR,5,0.00634253422587244,0.00634253422587244
2020-07-10,Minimum CVaR,5,-0.00080412330304824,-0.00080412330304824
2020-07-13,Minimum CVaR,5,-0.00344423565366954,-0.00344423565366954
2020-07-14,Minimum CVaR,5,0.00306926748549578,0.00306926748549578
2020-07-15,Minimum CVaR,5,-0.000493394100251846,-0.000493394100251846
2020-07-16,Minimum CVaR,5,-0.00196042767868536,-0.00196042767868536
2020-07-17,Minimum CVaR,5,0.00141548354435291,0.00141548354435291
2020-07-20,Minimum CVaR,5,0.00830499691233552,0.00830499691233552
2020-07-21,Minimum CVaR,5,0.000503076822357221,0.000503076822357221
