Date,Maximum Sharpe,Equal Weight,Minimum Variance,SPY,Shrunk Max Sharpe λ=0.25,Shrunk Max Sharpe λ=0.50,Shrunk Max Sharpe λ=0.75,Turnover-Aware Max Sharpe γ=0.05,Turnover-Aware Max Sharpe γ=0.10,Turnover-Aware Max Sharpe γ=0.25,Combined Robust Max Sharpe λ=0.50 γ=0.10
2018-02-01,-0.00388704661368101,-0.005948022833630951,-0.002948860018137389,-0.0011349704826287832,-0.003988600636350823,-0.004184647545486231,-0.003076324431876673,-0.003887046613680973,-0.0038870466136810564,-0.004491232066162689,-0.004037648410349721
2018-02-02,-0.015361294401694222,-0.014655952929566085,-0.010303796860352099,-0.021769862145131658,-0.014447871365710597,-0.010972717345623472,-0.010600240408661116,-0.015361294401694148,-0.015361294401694313,-0.01590635513767205,-0.011217138607376553
2018-02-05,-0.023944542029223068,-0.02055562878386735,-0.00881103554915936,-0.04182275267539737,-0.02108748955393499,-0.0123849819405102,-0.010334688992132069,-0.023944542029222925,-0.023944542029223137,-0.023592109270470583,-0.012647141823582104
2018-02-06,0.012204218250749306,0.008744897494281614,0.002442717777543067,0.019702492579370734,0.010687837245232186,0.005944445403490207,0.003547113613500052,0.012204218250749216,0.012204218250749325,0.01204286683177573,0.005930813087054773
2018-02-07,-0.006815394916944594,-0.008365139799192746,-0.0038339479407583543,-0.005424879115610404,-0.006696619752143601,-0.005088788382942705,-0.00394524300201608,-0.006815394916944501,-0.006815394916944669,-0.007216386274669196,-0.0051791887901335015
2018-02-08,-0.025054256707592485,-0.020155453972937335,-0.011460681740824126,-0.03750908428816846,-0.022782177835903594,-0.015503816565518786,-0.01284408143751995,-0.025054256707592384,-0.025054256707592534,-0.024977429685063106,-0.015638230020070715
2018-02-09,0.00854994286351635,0.007369143406829226,0.0025062775031747574,0.015021756014207632,0.007562581601052871,0.004330269489459753,0.003150511955501951,0.008549942863516277,0.00854994286351638,0.008807200688194126,0.004397785298389198
2018-02-12,0.010209733141266443,0.008226319791557192,0.004617948842439579,0.014684322850785358,0.009409118776159584,0.006054498397482129,0.00500896238421111,0.010209733141266381,0.010209733141266518,0.010758328432635324,0.006227402028271542
2018-02-13,0.0027584862541710203,0.0032897931145909,0.0017552579794656293,0.0024871352700528426,0.0027741001821054486,0.0019990124813042617,0.00170098360531139,0.0027584862541709886,0.002758486254171068,0.0033778510783220423,0.002102084078770294
2018-02-14,0.010270614036221662,0.00819693887123354,0.002671853887687365,0.01349655553694773,0.00948912644578796,0.0038879514232988423,0.0028634222785782586,0.010270614036221561,0.010270614036221717,0.01007666601594508,0.004468574907612621
2018-02-15,0.010927361278280876,0.008828499242740673,0.005259729387032972,0.01276004662593766,0.01020702154291041,0.007170337891958493,0.005730239165083592,0.010927361278280841,0.01092736127828088,0.01055830794778186,0.007262471383729388
2018-02-16,-0.0006839351470656699,0.001360856541110389,0.0013730503559716762,0.00029296059985495226,-0.0006525561883557918,0.000735868822457406,0.0013436952941571325,-0.0006839351470656589,-0.0006839351470656668,-0.0005539201188252154,0.0005820198263597384
2018-02-20,-0.0038973256560263033,-0.007055662978480538,-0.004874793786666418,-0.006261169351956863,-0.0037902290235707534,-0.0032701896240980334,-0.004569459900192448,-0.0038973256560262573,-0.0038973256560263514,-0.0036971595331870112,-0.003498162890905155
2018-02-21,-0.004443704269055269,-0.005741811936345309,-0.0045263399960288634,-0.004974442222053677,-0.004350540676993758,-0.004194091681386292,-0.00444532943645441,-0.004443704269055257,-0.0044437042690553125,-0.004511662065343965,-0.004222557438529255
2018-02-22,0.0012737192767199184,0.002769050908463022,0.0017717736020641567,0.0012962487757561814,0.0013381014478218397,0.0013157650656477463,0.0016386088575365003,0.001273719276719897,0.0012737192767199497,0.0013127442016417589,0.0013855216893487023
2018-02-23,0.01217835069035075,0.010721125497115836,0.006971527647910292,0.015939289134135892,0.01138333981295719,0.008972082845372764,0.007547443512080677,0.01217835069035071,0.012178350690350784,0.01263651000114148,0.008929127461482394
2018-02-26,0.008091526906049504,0.0058129634758808954,0.004284510706453033,0.011612215255269787,0.007497182553409269,0.005372774880767864,0.0046419912786111305,0.00809152690604948,0.008091526906049524,0.008155395205797233,0.005442335774259408
2018-02-27,-0.009808270998508346,-0.012585072237329333,-0.006923890366444796,-0.012486125432779827,-0.00937421972444713,-0.007300529931176935,-0.0070639716427188725,-0.009808270998508254,-0.009808270998508398,-0.009746585165848653,-0.007483574483392253
2018-02-28,-0.0045035256743359035,-0.004726502268747479,-0.001654810487129898,-0.010130628319486967,-0.003822384443089172,-0.0019652850017370877,-0.001959795092489687,-0.004503525674335857,-0.004503525674335921,-0.004608362717211781,-0.002053762209108229
2018-02-01,-0.00388704661368101,-0.005948022833630951,-0.002948860018137389,-0.0011349704826287832,-0.003988600636350823,-0.004184647545486231,-0.003076324431876673,-0.003887046613680973,-0.0038870466136810564,-0.004491232066162689,-0.004037648410349721
2018-02-02,-0.015361294401694222,-0.014655952929566085,-0.010303796860352099,-0.021769862145131658,-0.014447871365710597,-0.010972717345623472,-0.010600240408661116,-0.015361294401694148,-0.015361294401694313,-0.01590635513767205,-0.011217138607376553
2018-02-05,-0.023944542029223068,-0.02055562878386735,-0.00881103554915936,-0.04182275267539737,-0.02108748955393499,-0.0123849819405102,-0.010334688992132069,-0.023944542029222925,-0.023944542029223137,-0.023592109270470583,-0.012647141823582104
2018-02-06,0.012204218250749306,0.008744897494281614,0.002442717777543067,0.019702492579370734,0.010687837245232186,0.005944445403490207,0.003547113613500052,0.012204218250749216,0.012204218250749325,0.01204286683177573,0.005930813087054773
2018-02-07,-0.006815394916944594,-0.008365139799192746,-0.0038339479407583543,-0.005424879115610404,-0.006696619752143601,-0.005088788382942705,-0.00394524300201608,-0.006815394916944501,-0.006815394916944669,-0.007216386274669196,-0.0051791887901335015
2018-02-08,-0.025054256707592485,-0.020155453972937335,-0.011460681740824126,-0.03750908428816846,-0.022782177835903594,-0.015503816565518786,-0.01284408143751995,-0.025054256707592384,-0.025054256707592534,-0.024977429685063106,-0.015638230020070715
2018-02-09,0.00854994286351635,0.007369143406829226,0.0025062775031747574,0.015021756014207632,0.007562581601052871,0.004330269489459753,0.003150511955501951,0.008549942863516277,0.00854994286351638,0.008807200688194126,0.004397785298389198
2018-02-12,0.010209733141266443,0.008226319791557192,0.004617948842439579,0.014684322850785358,0.009409118776159584,0.006054498397482129,0.00500896238421111,0.010209733141266381,0.010209733141266518,0.010758328432635324,0.006227402028271542
2018-02-13,0.0027584862541710203,0.0032897931145909,0.0017552579794656293,0.0024871352700528426,0.0027741001821054486,0.0019990124813042617,0.00170098360531139,0.0027584862541709886,0.002758486254171068,0.0033778510783220423,0.002102084078770294
2018-02-14,0.010270614036221662,0.00819693887123354,0.002671853887687365,0.01349655553694773,0.00948912644578796,0.0038879514232988423,0.0028634222785782586,0.010270614036221561,0.010270614036221717,0.01007666601594508,0.004468574907612621
2018-02-15,0.010927361278280876,0.008828499242740673,0.005259729387032972,0.01276004662593766,0.01020702154291041,0.007170337891958493,0.005730239165083592,0.010927361278280841,0.01092736127828088,0.01055830794778186,0.007262471383729388
2018-02-16,-0.0006839351470656699,0.001360856541110389,0.0013730503559716762,0.00029296059985495226,-0.0006525561883557918,0.000735868822457406,0.0013436952941571325,-0.0006839351470656589,-0.0006839351470656668,-0.0005539201188252154,0.0005820198263597384
2018-02-20,-0.0038973256560263033,-0.007055662978480538,-0.004874793786666418,-0.006261169351956863,-0.0037902290235707534,-0.0032701896240980334,-0.004569459900192448,-0.0038973256560262573,-0.0038973256560263514,-0.0036971595331870112,-0.003498162890905155
2018-02-21,-0.004443704269055269,-0.005741811936345309,-0.0045263399960288634,-0.004974442222053677,-0.004350540676993758,-0.004194091681386292,-0.00444532943645441,-0.004443704269055257,-0.0044437042690553125,-0.004511662065343965,-0.004222557438529255
2018-02-22,0.0012737192767199184,0.002769050908463022,0.0017717736020641567,0.0012962487757561814,0.0013381014478218397,0.0013157650656477463,0.0016386088575365003,0.001273719276719897,0.0012737192767199497,0.0013127442016417589,0.0013855216893487023
2018-02-23,0.01217835069035075,0.010721125497115836,0.006971527647910292,0.015939289134135892,0.01138333981295719,0.008972082845372764,0.007547443512080677,0.01217835069035071,0.012178350690350784,0.01263651000114148,0.008929127461482394
