date,strategy,cost_bps,turnover,transaction_cost,optimization_success
2020-05-01,Shrunk Max Sharpe λ=0.25,25.0,0.0016366701397594128,4.091675349398532e-06,True
2020-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.005698577774918432,0.0,True
2020-05-01,Shrunk Max Sharpe λ=0.50,5.0,0.005698577774918432,2.849288887459216e-06,True
2020-05-01,Shrunk Max Sharpe λ=0.50,10.0,0.005698577774918432,5.698577774918432e-06,True
2020-05-01,Shrunk Max Sharpe λ=0.50,25.0,0.005698577774918432,1.424644443729608e-05,True
2020-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.09189019285872804,0.0,True
2020-05-01,Shrunk Max Sharpe λ=0.75,5.0,0.09189019285872804,4.594509642936402e-05,True
2020-05-01,Shrunk Max Sharpe λ=0.75,10.0,0.09189019285872804,9.189019285872804e-05,True
2020-05-01,Shrunk Max Sharpe λ=0.75,25.0,0.09189019285872804,0.00022972548214682012,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,3.17380851495772e-14,0.0,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,3.17380851495772e-14,1.58690425747886e-17,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,3.17380851495772e-14,3.17380851495772e-17,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,3.17380851495772e-14,7.9345212873943e-17,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,1.8247153408281385e-13,0.0,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,1.8247153408281385e-13,9.123576704140693e-17,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,1.8247153408281385e-13,1.8247153408281386e-16,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,1.8247153408281385e-13,4.561788352070346e-16,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,3.064814492445194e-13,0.0,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.064814492445194e-13,1.532407246222597e-16,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,3.064814492445194e-13,3.064814492445194e-16,True
2020-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.064814492445194e-13,7.662036231112985e-16,True
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,2.9286630954241847e-15,0.0,True
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,2.9286630954241847e-15,1.4643315477120923e-18,True
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,2.9286630954241847e-15,2.9286630954241846e-18,True
2020-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,2.9286630954241847e-15,7.321657738560462e-18,True
2020-06-01,Maximum Sharpe,0.0,0.0013556040231186561,0.0,True
2020-06-01,Maximum Sharpe,5.0,0.0013556040231186561,6.778020115593281e-07,True
2020-06-01,Maximum Sharpe,10.0,0.0013556040231186561,1.3556040231186563e-06,True
2020-06-01,Maximum Sharpe,25.0,0.0013556040231186561,3.3890100577966404e-06,True
2020-06-01,Equal Weight,0.0,0.0,0.0,True
2020-06-01,Equal Weight,5.0,0.0,0.0,True
2020-06-01,Equal Weight,10.0,0.0,0.0,True
2020-06-01,Equal Weight,25.0,0.0,0.0,True
2020-06-01,Minimum Variance,0.0,0.009776566347621952,0.0,True
2020-06-01,Minimum Variance,5.0,0.009776566347621952,4.8882831738109766e-06,True
2020-06-01,Minimum Variance,10.0,0.009776566347621952,9.776566347621953e-06,True
2020-06-01,Minimum Variance,25.0,0.009776566347621952,2.4441415869054883e-05,True
2020-06-01,SPY,0.0,0.0,0.0,True
2020-06-01,SPY,5.0,0.0,0.0,True
2020-06-01,SPY,10.0,0.0,0.0,True
2020-06-01,SPY,25.0,0.0,0.0,True
2020-06-01,Shrunk Max Sharpe λ=0.25,0.0,0.003078366187638042,0.0,True
2020-06-01,Shrunk Max Sharpe λ=0.25,5.0,0.003078366187638042,1.5391830938190211e-06,True
2020-06-01,Shrunk Max Sharpe λ=0.25,10.0,0.003078366187638042,3.0783661876380423e-06,True
2020-06-01,Shrunk Max Sharpe λ=0.25,25.0,0.003078366187638042,7.695915469095106e-06,True
2020-06-01,Shrunk Max Sharpe λ=0.50,0.0,0.016367334740346337,0.0,True
2020-06-01,Shrunk Max Sharpe λ=0.50,5.0,0.016367334740346337,8.183667370173168e-06,True
2020-06-01,Shrunk Max Sharpe λ=0.50,10.0,0.016367334740346337,1.6367334740346337e-05,True
2020-06-01,Shrunk Max Sharpe λ=0.50,25.0,0.016367334740346337,4.091833685086584e-05,True
2020-06-01,Shrunk Max Sharpe λ=0.75,0.0,0.059477374570795584,0.0,True
2020-06-01,Shrunk Max Sharpe λ=0.75,5.0,0.059477374570795584,2.9738687285397792e-05,True
2020-06-01,Shrunk Max Sharpe λ=0.75,10.0,0.059477374570795584,5.9477374570795584e-05,True
2020-06-01,Shrunk Max Sharpe λ=0.75,25.0,0.059477374570795584,0.00014869343642698896,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0008943456997098934,0.0,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.0008943456997098934,4.471728498549467e-07,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0008943456997098934,8.943456997098934e-07,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0008943456997098934,2.2358642492747333e-06,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,0.0,3.102677835460174e-13,0.0,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,5.0,3.102677835460174e-13,1.551338917730087e-16,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,10.0,3.102677835460174e-13,3.102677835460174e-16,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.10,25.0,3.102677835460174e-13,7.756694588650435e-16,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.25,0.0,3.4281438406154205e-13,0.0,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.4281438406154205e-13,1.7140719203077103e-16,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.25,10.0,3.4281438406154205e-13,3.4281438406154207e-16,True
2020-06-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.4281438406154205e-13,8.570359601538551e-16,True
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,3.5792306063533233e-05,0.0,True
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,3.5792306063533233e-05,1.7896153031766617e-08,True
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,3.5792306063533233e-05,3.5792306063533234e-08,True
2020-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,3.5792306063533233e-05,8.948076515883309e-08,True
2020-07-01,Maximum Sharpe,0.0,0.0251023580361321,0.0,True
2020-07-01,Maximum Sharpe,5.0,0.0251023580361321,1.255117901806605e-05,True
2020-07-01,Maximum Sharpe,10.0,0.0251023580361321,2.51023580361321e-05,True
2020-07-01,Maximum Sharpe,25.0,0.0251023580361321,6.275589509033024e-05,True
2020-07-01,Equal Weight,0.0,0.0,0.0,True
2020-07-01,Equal Weight,5.0,0.0,0.0,True
2020-07-01,Equal Weight,10.0,0.0,0.0,True
2020-07-01,Equal Weight,25.0,0.0,0.0,True
2020-07-01,Minimum Variance,0.0,0.014903729376136371,0.0,True
2020-07-01,Minimum Variance,5.0,0.014903729376136371,7.451864688068186e-06,True
2020-07-01,Minimum Variance,10.0,0.014903729376136371,1.4903729376136371e-05,True
2020-07-01,Minimum Variance,25.0,0.014903729376136371,3.725932344034093e-05,True
2020-07-01,SPY,0.0,0.0,0.0,True
2020-07-01,SPY,5.0,0.0,0.0,True
2020-07-01,SPY,10.0,0.0,0.0,True
2020-07-01,SPY,25.0,0.0,0.0,True
2020-07-01,Shrunk Max Sharpe λ=0.25,0.0,0.025280612510310534,0.0,True
2020-07-01,Shrunk Max Sharpe λ=0.25,5.0,0.025280612510310534,1.2640306255155268e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.25,10.0,0.025280612510310534,2.5280612510310536e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.25,25.0,0.025280612510310534,6.320153127577634e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.50,0.0,0.01760381465082944,0.0,True
2020-07-01,Shrunk Max Sharpe λ=0.50,5.0,0.01760381465082944,8.80190732541472e-06,True
2020-07-01,Shrunk Max Sharpe λ=0.50,10.0,0.01760381465082944,1.760381465082944e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.50,25.0,0.01760381465082944,4.4009536627073607e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.75,0.0,0.0608548675385496,0.0,True
2020-07-01,Shrunk Max Sharpe λ=0.75,5.0,0.0608548675385496,3.04274337692748e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.75,10.0,0.0608548675385496,6.08548675385496e-05,True
2020-07-01,Shrunk Max Sharpe λ=0.75,25.0,0.0608548675385496,0.000152137168846374,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.018141869279192153,0.0,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.018141869279192153,9.070934639596077e-06,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.018141869279192153,1.8141869279192154e-05,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.018141869279192153,4.5354673197980386e-05,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.011141997855938598,0.0,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.011141997855938598,5.570998927969299e-06,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.011141997855938598,1.1141997855938599e-05,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.011141997855938598,2.7854994639846497e-05,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.002354207199564584,0.0,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.002354207199564584,1.177103599782292e-06,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.002354207199564584,2.354207199564584e-06,True
2020-07-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.002354207199564584,5.88551799891146e-06,True
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.014146632071052398,0.0,True
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.014146632071052398,7.073316035526199e-06,True
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.014146632071052398,1.4146632071052398e-05,True
2020-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.014146632071052398,3.5366580177630995e-05,True
2020-09-01,Maximum Sharpe,0.0,0.020566394649607505,0.0,True
2020-09-01,Maximum Sharpe,5.0,0.020566394649607505,1.0283197324803752e-05,True
2020-09-01,Maximum Sharpe,10.0,0.020566394649607505,2.0566394649607504e-05,True
2020-09-01,Maximum Sharpe,25.0,0.020566394649607505,5.1415986624018766e-05,True
2020-09-01,Equal Weight,0.0,0.0,0.0,True
2020-09-01,Equal Weight,5.0,0.0,0.0,True
2020-09-01,Equal Weight,10.0,0.0,0.0,True
2020-09-01,Equal Weight,25.0,0.0,0.0,True
2020-09-01,Minimum Variance,0.0,0.03985326263358804,0.0,True
2020-09-01,Minimum Variance,5.0,0.03985326263358804,1.992663131679402e-05,True
2020-09-01,Minimum Variance,10.0,0.03985326263358804,3.985326263358804e-05,True
2020-09-01,Minimum Variance,25.0,0.03985326263358804,9.963315658397009e-05,True
2020-09-01,SPY,0.0,0.0,0.0,True
2020-09-01,SPY,5.0,0.0,0.0,True
2020-09-01,SPY,10.0,0.0,0.0,True
2020-09-01,SPY,25.0,0.0,0.0,True
2020-09-01,Shrunk Max Sharpe λ=0.25,0.0,0.013002692674192167,0.0,True
2020-09-01,Shrunk Max Sharpe λ=0.25,5.0,0.013002692674192167,6.501346337096084e-06,True
2020-09-01,Shrunk Max Sharpe λ=0.25,10.0,0.013002692674192167,1.3002692674192168e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.25,25.0,0.013002692674192167,3.2506731685480416e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.50,0.0,0.011904250216259753,0.0,True
2020-09-01,Shrunk Max Sharpe λ=0.50,5.0,0.011904250216259753,5.952125108129877e-06,True
2020-09-01,Shrunk Max Sharpe λ=0.50,10.0,0.011904250216259753,1.1904250216259753e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.50,25.0,0.011904250216259753,2.9760625540649383e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.75,0.0,0.061993977629197124,0.0,True
2020-09-01,Shrunk Max Sharpe λ=0.75,5.0,0.061993977629197124,3.099698881459856e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.75,10.0,0.061993977629197124,6.199397762919712e-05,True
2020-09-01,Shrunk Max Sharpe λ=0.75,25.0,0.061993977629197124,0.00015498494407299281,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.02087422445423992,0.0,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.02087422445423992,1.043711222711996e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.02087422445423992,2.087422445423992e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.02087422445423992,5.21855611355998e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.021243313445501455,0.0,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.021243313445501455,1.0621656722750728e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.021243313445501455,2.1243313445501457e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.021243313445501455,5.310828361375364e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.017463540514228982,0.0,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.017463540514228982,8.731770257114491e-06,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.017463540514228982,1.7463540514228982e-05,True
2020-09-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.017463540514228982,4.365885128557246e-05,True
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.005714850010335768,0.0,True
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.005714850010335768,2.8574250051678844e-06,True
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.005714850010335768,5.714850010335769e-06,True
2020-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.005714850010335768,1.428712502583942e-05,True
2020-10-01,Maximum Sharpe,0.0,0.022683333471511198,0.0,True
2020-10-01,Maximum Sharpe,5.0,0.022683333471511198,1.1341666735755599e-05,True
2020-10-01,Maximum Sharpe,10.0,0.022683333471511198,2.2683333471511197e-05,True
2020-10-01,Maximum Sharpe,25.0,0.022683333471511198,5.6708333678777995e-05,True
2020-10-01,Equal Weight,0.0,0.0,0.0,True
2020-10-01,Equal Weight,5.0,0.0,0.0,True
2020-10-01,Equal Weight,10.0,0.0,0.0,True
2020-10-01,Equal Weight,25.0,0.0,0.0,True
2020-10-01,Minimum Variance,0.0,0.019572857526392085,0.0,True
2020-10-01,Minimum Variance,5.0,0.019572857526392085,9.786428763196044e-06,True
2020-10-01,Minimum Variance,10.0,0.019572857526392085,1.9572857526392087e-05,True
2020-10-01,Minimum Variance,25.0,0.019572857526392085,4.8932143815980214e-05,True
2020-10-01,SPY,0.0,0.0,0.0,True
2020-10-01,SPY,5.0,0.0,0.0,True
2020-10-01,SPY,10.0,0.0,0.0,True
2020-10-01,SPY,25.0,0.0,0.0,True
2020-10-01,Shrunk Max Sharpe λ=0.25,0.0,0.018524119972442354,0.0,True
2020-10-01,Shrunk Max Sharpe λ=0.25,5.0,0.018524119972442354,9.262059986221177e-06,True
2020-10-01,Shrunk Max Sharpe λ=0.25,10.0,0.018524119972442354,1.8524119972442355e-05,True
2020-10-01,Shrunk Max Sharpe λ=0.25,25.0,0.018524119972442354,4.631029993110589e-05,True
2020-10-01,Shrunk Max Sharpe λ=0.50,0.0,0.015472294248327526,0.0,True
2020-10-01,Shrunk Max Sharpe λ=0.50,5.0,0.015472294248327526,7.736147124163763e-06,True
2020-10-01,Shrunk Max Sharpe λ=0.50,10.0,0.015472294248327526,1.5472294248327527e-05,True
2020-10-01,Shrunk Max Sharpe λ=0.50,25.0,0.015472294248327526,3.868073562081882e-05,True
2020-10-01,Shrunk Max Sharpe λ=0.75,0.0,0.010852126316050675,0.0,True
2020-10-01,Shrunk Max Sharpe λ=0.75,5.0,0.010852126316050675,5.426063158025338e-06,True
2020-10-01,Shrunk Max Sharpe λ=0.75,10.0,0.010852126316050675,1.0852126316050676e-05,True
2020-10-01,Shrunk Max Sharpe λ=0.75,25.0,0.010852126316050675,2.713031579012669e-05,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.015913845956065327,0.0,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.015913845956065327,7.956922978032664e-06,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.015913845956065327,1.591384595606533e-05,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.015913845956065327,3.978461489016332e-05,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.013331395230204282,0.0,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.013331395230204282,6.665697615102141e-06,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.013331395230204282,1.3331395230204282e-05,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.013331395230204282,3.332848807551071e-05,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.0027919273725671005,0.0,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.0027919273725671005,1.3959636862835503e-06,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.0027919273725671005,2.7919273725671005e-06,True
2020-10-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.0027919273725671005,6.979818431417752e-06,True
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.007944208055806373,0.0,True
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.007944208055806373,3.972104027903187e-06,True
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.007944208055806373,7.944208055806374e-06,True
2020-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.007944208055806373,1.9860520139515934e-05,True
2020-12-01,Maximum Sharpe,0.0,0.041674458180439494,0.0,True
2020-12-01,Maximum Sharpe,5.0,0.041674458180439494,2.0837229090219746e-05,True
2020-12-01,Maximum Sharpe,10.0,0.041674458180439494,4.167445818043949e-05,True
2020-12-01,Maximum Sharpe,25.0,0.041674458180439494,0.00010418614545109874,True
2020-12-01,Equal Weight,0.0,0.0,0.0,True
2020-12-01,Equal Weight,5.0,0.0,0.0,True
2020-12-01,Equal Weight,10.0,0.0,0.0,True
2020-12-01,Equal Weight,25.0,0.0,0.0,True
2020-12-01,Minimum Variance,0.0,0.030608640314653,0.0,True
2020-12-01,Minimum Variance,5.0,0.030608640314653,1.53043201573265e-05,True
2020-12-01,Minimum Variance,10.0,0.030608640314653,3.0608640314653e-05,True
2020-12-01,Minimum Variance,25.0,0.030608640314653,7.65216007866325e-05,True
2020-12-01,SPY,0.0,0.0,0.0,True
2020-12-01,SPY,5.0,0.0,0.0,True
2020-12-01,SPY,10.0,0.0,0.0,True
2020-12-01,SPY,25.0,0.0,0.0,True
2020-12-01,Shrunk Max Sharpe λ=0.25,0.0,0.030214330746204412,0.0,True
2020-12-01,Shrunk Max Sharpe λ=0.25,5.0,0.030214330746204412,1.5107165373102207e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.25,10.0,0.030214330746204412,3.0214330746204414e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.25,25.0,0.030214330746204412,7.553582686551103e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.50,0.0,0.09224935798548552,0.0,True
2020-12-01,Shrunk Max Sharpe λ=0.50,5.0,0.09224935798548552,4.612467899274276e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.50,10.0,0.09224935798548552,9.224935798548552e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.50,25.0,0.09224935798548552,0.00023062339496371378,True
2020-12-01,Shrunk Max Sharpe λ=0.75,0.0,0.0964759834163773,0.0,True
2020-12-01,Shrunk Max Sharpe λ=0.75,5.0,0.0964759834163773,4.823799170818865e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.75,10.0,0.0964759834163773,9.64759834163773e-05,True
2020-12-01,Shrunk Max Sharpe λ=0.75,25.0,0.0964759834163773,0.00024118995854094323,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.027804840769190212,0.0,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.027804840769190212,1.3902420384595107e-05,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.027804840769190212,2.7804840769190214e-05,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.027804840769190212,6.951210192297553e-05,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.012665719984486179,0.0,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.012665719984486179,6.33285999224309e-06,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.012665719984486179,1.266571998448618e-05,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.012665719984486179,3.166429996121545e-05,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.25,0.0,3.307388624262395e-13,0.0,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.25,5.0,3.307388624262395e-13,1.6536943121311976e-16,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.25,10.0,3.307388624262395e-13,3.307388624262395e-16,True
2020-12-01,Turnover-Aware Max Sharpe γ=0.25,25.0,3.307388624262395e-13,8.268471560655989e-16,True
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.030572267272455975,0.0,True
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.030572267272455975,1.5286133636227988e-05,True
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.030572267272455975,3.0572267272455976e-05,True
2020-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.030572267272455975,7.643066818113993e-05,True
2021-02-01,Maximum Sharpe,0.0,0.007098753050434551,0.0,True
2021-02-01,Maximum Sharpe,5.0,0.007098753050434551,3.5493765252172755e-06,True
2021-02-01,Maximum Sharpe,10.0,0.007098753050434551,7.098753050434551e-06,True
2021-02-01,Maximum Sharpe,25.0,0.007098753050434551,1.7746882626086377e-05,True
2021-02-01,Equal Weight,0.0,0.0,0.0,True
2021-02-01,Equal Weight,5.0,0.0,0.0,True
2021-02-01,Equal Weight,10.0,0.0,0.0,True
2021-02-01,Equal Weight,25.0,0.0,0.0,True
2021-02-01,Minimum Variance,0.0,0.017384497669706397,0.0,True
2021-02-01,Minimum Variance,5.0,0.017384497669706397,8.692248834853199e-06,True
2021-02-01,Minimum Variance,10.0,0.017384497669706397,1.7384497669706398e-05,True
2021-02-01,Minimum Variance,25.0,0.017384497669706397,4.3461244174265994e-05,True
2021-02-01,SPY,0.0,0.0,0.0,True
2021-02-01,SPY,5.0,0.0,0.0,True
2021-02-01,SPY,10.0,0.0,0.0,True
2021-02-01,SPY,25.0,0.0,0.0,True
2021-02-01,Shrunk Max Sharpe λ=0.25,0.0,0.004395723080925248,0.0,True
2021-02-01,Shrunk Max Sharpe λ=0.25,5.0,0.004395723080925248,2.197861540462624e-06,True
2021-02-01,Shrunk Max Sharpe λ=0.25,10.0,0.004395723080925248,4.395723080925248e-06,True
2021-02-01,Shrunk Max Sharpe λ=0.25,25.0,0.004395723080925248,1.098930770231312e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.50,0.0,0.023371918784898454,0.0,True
2021-02-01,Shrunk Max Sharpe λ=0.50,5.0,0.023371918784898454,1.1685959392449227e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.50,10.0,0.023371918784898454,2.3371918784898454e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.50,25.0,0.023371918784898454,5.8429796962246135e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.75,0.0,0.0225867852756131,0.0,True
2021-02-01,Shrunk Max Sharpe λ=0.75,5.0,0.0225867852756131,1.129339263780655e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.75,10.0,0.0225867852756131,2.25867852756131e-05,True
2021-02-01,Shrunk Max Sharpe λ=0.75,25.0,0.0225867852756131,5.646696318903275e-05,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.0010131664346092666,0.0,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.0010131664346092666,5.065832173046333e-07,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.0010131664346092666,1.0131664346092667e-06,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.0010131664346092666,2.5329160865231666e-06,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.0008359952326238304,0.0,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.0008359952326238304,4.179976163119152e-07,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.0008359952326238304,8.359952326238304e-07,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.0008359952326238304,2.089988081559576e-06,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.25,0.0,2.1309343178899098e-13,0.0,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.25,5.0,2.1309343178899098e-13,1.065467158944955e-16,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.25,10.0,2.1309343178899098e-13,2.13093431788991e-16,True
2021-02-01,Turnover-Aware Max Sharpe γ=0.25,25.0,2.1309343178899098e-13,5.327335794724775e-16,True
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.01949816571273836,0.0,True
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.01949816571273836,9.74908285636918e-06,True
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.01949816571273836,1.949816571273836e-05,True
2021-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.01949816571273836,4.87454142818459e-05,True
2021-03-01,Maximum Sharpe,0.0,0.02361405217965682,0.0,True
2021-03-01,Maximum Sharpe,5.0,0.02361405217965682,1.180702608982841e-05,True
2021-03-01,Maximum Sharpe,10.0,0.02361405217965682,2.361405217965682e-05,True
2021-03-01,Maximum Sharpe,25.0,0.02361405217965682,5.9035130449142055e-05,True
2021-03-01,Equal Weight,0.0,0.0,0.0,True
2021-03-01,Equal Weight,5.0,0.0,0.0,True
2021-03-01,Equal Weight,10.0,0.0,0.0,True
2021-03-01,Equal Weight,25.0,0.0,0.0,True
2021-03-01,Minimum Variance,0.0,0.0177776483897504,0.0,True
2021-03-01,Minimum Variance,5.0,0.0177776483897504,8.888824194875199e-06,True
2021-03-01,Minimum Variance,10.0,0.0177776483897504,1.7777648389750398e-05,True
