date,strategy,cost_bps,weight_SPY,weight_QQQ,weight_IWM,weight_EFA,weight_EEM,weight_TLT,weight_IEF,weight_LQD,weight_GLD,weight_VNQ
2018-02-01,Maximum Sharpe,0.0,0.2999999999999988,0.2999999999999997,5.65811149472672e-16,1.6453305325896364e-15,2.4658663747147043e-15,1.1726730697603216e-15,0.0,0.2999999999999935,0.10000000000000103,1.1249155135566472e-15
2018-02-01,Maximum Sharpe,5.0,0.2999999999999988,0.2999999999999997,5.65811149472672e-16,1.6453305325896364e-15,2.4658663747147043e-15,1.1726730697603216e-15,0.0,0.2999999999999935,0.10000000000000103,1.1249155135566472e-15
2018-02-01,Maximum Sharpe,10.0,0.2999999999999988,0.2999999999999997,5.65811149472672e-16,1.6453305325896364e-15,2.4658663747147043e-15,1.1726730697603216e-15,0.0,0.2999999999999935,0.10000000000000103,1.1249155135566472e-15
2018-02-01,Maximum Sharpe,25.0,0.2999999999999988,0.2999999999999997,5.65811149472672e-16,1.6453305325896364e-15,2.4658663747147043e-15,1.1726730697603216e-15,0.0,0.2999999999999935,0.10000000000000103,1.1249155135566472e-15
2018-02-01,Equal Weight,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-02-01,Equal Weight,5.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-02-01,Equal Weight,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-02-01,Equal Weight,25.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-02-01,Minimum Variance,0.0,0.28181006193184427,4.838252194716562e-17,0.0005647344482879252,1.1224880617013985e-17,2.471603777326434e-19,0.008155731657084915,0.2999999999999999,0.2999999999999998,0.109469471962783,0.0
2018-02-01,Minimum Variance,5.0,0.28181006193184427,4.838252194716562e-17,0.0005647344482879252,1.1224880617013985e-17,2.471603777326434e-19,0.008155731657084915,0.2999999999999999,0.2999999999999998,0.109469471962783,0.0
2018-02-01,Minimum Variance,10.0,0.28181006193184427,4.838252194716562e-17,0.0005647344482879252,1.1224880617013985e-17,2.471603777326434e-19,0.008155731657084915,0.2999999999999999,0.2999999999999998,0.109469471962783,0.0
2018-02-01,Minimum Variance,25.0,0.28181006193184427,4.838252194716562e-17,0.0005647344482879252,1.1224880617013985e-17,2.471603777326434e-19,0.008155731657084915,0.2999999999999999,0.2999999999999998,0.109469471962783,0.0
2018-02-01,SPY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,SPY,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,SPY,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,SPY,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,Shrunk Max Sharpe λ=0.25,0.0,0.2410833150064802,0.29999999999999966,0.0,1.2767152568694909e-17,0.0,0.0,0.04288146331415143,0.2999999999999994,0.11603522167936921,0.0
2018-02-01,Shrunk Max Sharpe λ=0.25,5.0,0.2410833150064802,0.29999999999999966,0.0,1.2767152568694909e-17,0.0,0.0,0.04288146331415143,0.2999999999999994,0.11603522167936921,0.0
2018-02-01,Shrunk Max Sharpe λ=0.25,10.0,0.2410833150064802,0.29999999999999966,0.0,1.2767152568694909e-17,0.0,0.0,0.04288146331415143,0.2999999999999994,0.11603522167936921,0.0
2018-02-01,Shrunk Max Sharpe λ=0.25,25.0,0.2410833150064802,0.29999999999999966,0.0,1.2767152568694909e-17,0.0,0.0,0.04288146331415143,0.2999999999999994,0.11603522167936921,0.0
2018-02-01,Shrunk Max Sharpe λ=0.50,0.0,0.20881759838906136,0.1588355396804547,8.957237349312184e-15,9.566230036915372e-15,1.121056913510229e-14,1.9957200589603523e-14,0.28000626562446407,0.29999999999995935,0.05234059630600087,1.0029684994125734e-14
2018-02-01,Shrunk Max Sharpe λ=0.50,5.0,0.20881759838906136,0.1588355396804547,8.957237349312184e-15,9.566230036915372e-15,1.121056913510229e-14,1.9957200589603523e-14,0.28000626562446407,0.29999999999995935,0.05234059630600087,1.0029684994125734e-14
2018-02-01,Shrunk Max Sharpe λ=0.50,10.0,0.20881759838906136,0.1588355396804547,8.957237349312184e-15,9.566230036915372e-15,1.121056913510229e-14,1.9957200589603523e-14,0.28000626562446407,0.29999999999995935,0.05234059630600087,1.0029684994125734e-14
2018-02-01,Shrunk Max Sharpe λ=0.50,25.0,0.20881759838906136,0.1588355396804547,8.957237349312184e-15,9.566230036915372e-15,1.121056913510229e-14,1.9957200589603523e-14,0.28000626562446407,0.29999999999995935,0.05234059630600087,1.0029684994125734e-14
2018-02-01,Shrunk Max Sharpe λ=0.75,0.0,0.2999999999999992,0.016291203315621578,0.0,1.797619886012187e-17,3.349298864211646e-16,1.1632738216026772e-15,0.2999999999999992,0.2999999999999986,0.08370879668437956,3.152696137629274e-16
2018-02-01,Shrunk Max Sharpe λ=0.75,5.0,0.2999999999999992,0.016291203315621578,0.0,1.797619886012187e-17,3.349298864211646e-16,1.1632738216026772e-15,0.2999999999999992,0.2999999999999986,0.08370879668437956,3.152696137629274e-16
2018-02-01,Shrunk Max Sharpe λ=0.75,10.0,0.2999999999999992,0.016291203315621578,0.0,1.797619886012187e-17,3.349298864211646e-16,1.1632738216026772e-15,0.2999999999999992,0.2999999999999986,0.08370879668437956,3.152696137629274e-16
2018-02-01,Shrunk Max Sharpe λ=0.75,25.0,0.2999999999999992,0.016291203315621578,0.0,1.797619886012187e-17,3.349298864211646e-16,1.1632738216026772e-15,0.2999999999999992,0.2999999999999986,0.08370879668437956,3.152696137629274e-16
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.29999999999999977,0.29999999999999954,5.819997261902184e-16,0.0,1.0802502079676799e-16,0.0,1.451264007496789e-16,0.29999999999999977,0.10000000000000005,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.29999999999999977,0.29999999999999954,5.819997261902184e-16,0.0,1.0802502079676799e-16,0.0,1.451264007496789e-16,0.29999999999999977,0.10000000000000005,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.29999999999999977,0.29999999999999954,5.819997261902184e-16,0.0,1.0802502079676799e-16,0.0,1.451264007496789e-16,0.29999999999999977,0.10000000000000005,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.29999999999999977,0.29999999999999954,5.819997261902184e-16,0.0,1.0802502079676799e-16,0.0,1.451264007496789e-16,0.29999999999999977,0.10000000000000005,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.29999999999999905,0.29999999999999927,8.453975703592002e-16,3.3074007919857356e-15,3.2691210752635122e-15,7.025630077706069e-15,0.0,0.2999999999999822,0.10000000000000328,1.8866164548455577e-15
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.29999999999999905,0.29999999999999927,8.453975703592002e-16,3.3074007919857356e-15,3.2691210752635122e-15,7.025630077706069e-15,0.0,0.2999999999999822,0.10000000000000328,1.8866164548455577e-15
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.29999999999999905,0.29999999999999927,8.453975703592002e-16,3.3074007919857356e-15,3.2691210752635122e-15,7.025630077706069e-15,0.0,0.2999999999999822,0.10000000000000328,1.8866164548455577e-15
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.29999999999999905,0.29999999999999927,8.453975703592002e-16,3.3074007919857356e-15,3.2691210752635122e-15,7.025630077706069e-15,0.0,0.2999999999999822,0.10000000000000328,1.8866164548455577e-15
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.29999999999999954,0.2999999999999995,0.02707816215669524,0.0,0.0,0.07292183784330296,0.10000000000000213,0.10000000000000014,0.10000000000000069,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.29999999999999954,0.2999999999999995,0.02707816215669524,0.0,0.0,0.07292183784330296,0.10000000000000213,0.10000000000000014,0.10000000000000069,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.29999999999999954,0.2999999999999995,0.02707816215669524,0.0,0.0,0.07292183784330296,0.10000000000000213,0.10000000000000014,0.10000000000000069,0.0
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.29999999999999954,0.2999999999999995,0.02707816215669524,0.0,0.0,0.07292183784330296,0.10000000000000213,0.10000000000000014,0.10000000000000069,0.0
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.20596042526393415,0.16481740129000713,0.0,8.16428825248013e-14,9.148658444175848e-14,4.920760035099667e-13,0.25575435575372246,0.2999999999995169,0.07346781769205964,9.446447276343189e-14
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.20596042526393415,0.16481740129000713,0.0,8.16428825248013e-14,9.148658444175848e-14,4.920760035099667e-13,0.25575435575372246,0.2999999999995169,0.07346781769205964,9.446447276343189e-14
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.20596042526393415,0.16481740129000713,0.0,8.16428825248013e-14,9.148658444175848e-14,4.920760035099667e-13,0.25575435575372246,0.2999999999995169,0.07346781769205964,9.446447276343189e-14
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.20596042526393415,0.16481740129000713,0.0,8.16428825248013e-14,9.148658444175848e-14,4.920760035099667e-13,0.25575435575372246,0.2999999999995169,0.07346781769205964,9.446447276343189e-14
2018-03-01,Maximum Sharpe,0.0,0.28812251438972003,0.2999999999999993,1.444216586056999e-16,4.386182240437469e-16,4.386432115156909e-16,8.828632879561041e-16,0.0,0.23245460017560426,0.1794228854346738,6.70441824344829e-16
2018-03-01,Maximum Sharpe,5.0,0.28812251438972003,0.2999999999999993,1.444216586056999e-16,4.386182240437469e-16,4.386432115156909e-16,8.828632879561041e-16,0.0,0.23245460017560426,0.1794228854346738,6.70441824344829e-16
2018-03-01,Maximum Sharpe,10.0,0.28812251438972003,0.2999999999999993,1.444216586056999e-16,4.386182240437469e-16,4.386432115156909e-16,8.828632879561041e-16,0.0,0.23245460017560426,0.1794228854346738,6.70441824344829e-16
2018-03-01,Maximum Sharpe,25.0,0.28812251438972003,0.2999999999999993,1.444216586056999e-16,4.386182240437469e-16,4.386432115156909e-16,8.828632879561041e-16,0.0,0.23245460017560426,0.1794228854346738,6.70441824344829e-16
2018-03-01,Equal Weight,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-03-01,Equal Weight,5.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-03-01,Equal Weight,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-03-01,Equal Weight,25.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-03-01,Minimum Variance,0.0,0.24638793218694208,0.0,0.018836810938086253,0.0,0.0,0.01908227640517329,0.29999999999999993,0.29999999999999993,0.11569298046979838,0.0
2018-03-01,Minimum Variance,5.0,0.24638793218694208,0.0,0.018836810938086253,0.0,0.0,0.01908227640517329,0.29999999999999993,0.29999999999999993,0.11569298046979838,0.0
2018-03-01,Minimum Variance,10.0,0.24638793218694208,0.0,0.018836810938086253,0.0,0.0,0.01908227640517329,0.29999999999999993,0.29999999999999993,0.11569298046979838,0.0
2018-03-01,Minimum Variance,25.0,0.24638793218694208,0.0,0.018836810938086253,0.0,0.0,0.01908227640517329,0.29999999999999993,0.29999999999999993,0.11569298046979838,0.0
2018-03-01,SPY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,SPY,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,SPY,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,SPY,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,Shrunk Max Sharpe λ=0.25,0.0,0.1883203273712367,0.30000000000000004,0.0,0.0,0.0,0.0,0.04489631751144609,0.30000000000000004,0.16678335511731712,0.0
2018-03-01,Shrunk Max Sharpe λ=0.25,5.0,0.1883203273712367,0.30000000000000004,0.0,0.0,0.0,0.0,0.04489631751144609,0.30000000000000004,0.16678335511731712,0.0
2018-03-01,Shrunk Max Sharpe λ=0.25,10.0,0.1883203273712367,0.30000000000000004,0.0,0.0,0.0,0.0,0.04489631751144609,0.30000000000000004,0.16678335511731712,0.0
2018-03-01,Shrunk Max Sharpe λ=0.25,25.0,0.1883203273712367,0.30000000000000004,0.0,0.0,0.0,0.0,0.04489631751144609,0.30000000000000004,0.16678335511731712,0.0
2018-03-01,Shrunk Max Sharpe λ=0.50,0.0,0.04402661426178894,0.29999999999999993,0.0,0.0,0.0,0.0,0.2623900624057546,0.29999999999999993,0.09358332333245675,0.0
2018-03-01,Shrunk Max Sharpe λ=0.50,5.0,0.04402661426178894,0.29999999999999993,0.0,0.0,0.0,0.0,0.2623900624057546,0.29999999999999993,0.09358332333245675,0.0
2018-03-01,Shrunk Max Sharpe λ=0.50,10.0,0.04402661426178894,0.29999999999999993,0.0,0.0,0.0,0.0,0.2623900624057546,0.29999999999999993,0.09358332333245675,0.0
2018-03-01,Shrunk Max Sharpe λ=0.50,25.0,0.04402661426178894,0.29999999999999993,0.0,0.0,0.0,0.0,0.2623900624057546,0.29999999999999993,0.09358332333245675,0.0
2018-03-01,Shrunk Max Sharpe λ=0.75,0.0,0.23139853539471134,0.0670170622941362,0.0,5.699515295484732e-16,0.0,8.498722016934962e-16,0.299999999999999,0.29999999999999916,0.10158440231115264,1.7488519855370076e-16
2018-03-01,Shrunk Max Sharpe λ=0.75,5.0,0.23139853539471134,0.0670170622941362,0.0,5.699515295484732e-16,0.0,8.498722016934962e-16,0.299999999999999,0.29999999999999916,0.10158440231115264,1.7488519855370076e-16
2018-03-01,Shrunk Max Sharpe λ=0.75,10.0,0.23139853539471134,0.0670170622941362,0.0,5.699515295484732e-16,0.0,8.498722016934962e-16,0.299999999999999,0.29999999999999916,0.10158440231115264,1.7488519855370076e-16
2018-03-01,Shrunk Max Sharpe λ=0.75,25.0,0.23139853539471134,0.0670170622941362,0.0,5.699515295484732e-16,0.0,8.498722016934962e-16,0.299999999999999,0.29999999999999916,0.10158440231115264,1.7488519855370076e-16
2018-03-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.2773998570131915,0.2999999999999984,0.0,0.0,0.0,0.0,0.0,0.27107662235812785,0.1515235206286822,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.2773998570131915,0.2999999999999984,0.0,0.0,0.0,0.0,0.0,0.27107662235812785,0.1515235206286822,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.2773998570131915,0.2999999999999984,0.0,0.0,0.0,0.0,0.0,0.27107662235812785,0.1515235206286822,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.2773998570131915,0.2999999999999984,0.0,0.0,0.0,0.0,0.0,0.27107662235812785,0.1515235206286822,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.27278508952157515,0.29999999999999744,6.520659315980918e-15,1.8971193854814797e-15,2.013469313423988e-15,0.0,1.1642171398478817e-16,0.29999999999996707,0.1272149104784468,3.0052686616935205e-15
2018-03-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.27278508952157515,0.29999999999999744,6.520659315980918e-15,1.8971193854814797e-15,2.013469313423988e-15,0.0,1.1642171398478817e-16,0.29999999999996707,0.1272149104784468,3.0052686616935205e-15
2018-03-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.27278508952157515,0.29999999999999744,6.520659315980918e-15,1.8971193854814797e-15,2.013469313423988e-15,0.0,1.1642171398478817e-16,0.29999999999996707,0.1272149104784468,3.0052686616935205e-15
2018-03-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.27278508952157515,0.29999999999999744,6.520659315980918e-15,1.8971193854814797e-15,2.013469313423988e-15,0.0,1.1642171398478817e-16,0.29999999999996707,0.1272149104784468,3.0052686616935205e-15
2018-03-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.2999999999999991,0.2999999999999991,0.0,0.0,0.0,0.07292183784330335,0.1000000000000026,0.10000000000000053,0.12707816215669523,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.2999999999999991,0.2999999999999991,0.0,0.0,0.0,0.07292183784330335,0.1000000000000026,0.10000000000000053,0.12707816215669523,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.2999999999999991,0.2999999999999991,0.0,0.0,0.0,0.07292183784330335,0.1000000000000026,0.10000000000000053,0.12707816215669523,0.0
2018-03-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.2999999999999991,0.2999999999999991,0.0,0.0,0.0,0.07292183784330335,0.1000000000000026,0.10000000000000053,0.12707816215669523,0.0
2018-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.14543073142041965,0.21620152199723983,9.945228238927516e-15,1.1789746878384504e-14,1.3713620328900603e-14,9.096458662373107e-15,0.2557543557537131,0.299999999999975,0.08261339082859476,1.3286990903313175e-14
2018-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.14543073142041965,0.21620152199723983,9.945228238927516e-15,1.1789746878384504e-14,1.3713620328900603e-14,9.096458662373107e-15,0.2557543557537131,0.299999999999975,0.08261339082859476,1.3286990903313175e-14
2018-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.14543073142041965,0.21620152199723983,9.945228238927516e-15,1.1789746878384504e-14,1.3713620328900603e-14,9.096458662373107e-15,0.2557543557537131,0.299999999999975,0.08261339082859476,1.3286990903313175e-14
2018-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.14543073142041965,0.21620152199723983,9.945228238927516e-15,1.1789746878384504e-14,1.3713620328900603e-14,9.096458662373107e-15,0.2557543557537131,0.299999999999975,0.08261339082859476,1.3286990903313175e-14
2018-05-01,Maximum Sharpe,0.0,0.2999999999999996,0.3,0.011527912212092872,4.170046701776628e-16,2.6364151595733517e-17,0.142214219549053,2.7058629165043822e-17,3.540085986234583e-18,0.24625786823885407,1.661434280476551e-17
2018-05-01,Maximum Sharpe,5.0,0.2999999999999996,0.3,0.011527912212092872,4.170046701776628e-16,2.6364151595733517e-17,0.142214219549053,2.7058629165043822e-17,3.540085986234583e-18,0.24625786823885407,1.661434280476551e-17
2018-05-01,Maximum Sharpe,10.0,0.2999999999999996,0.3,0.011527912212092872,4.170046701776628e-16,2.6364151595733517e-17,0.142214219549053,2.7058629165043822e-17,3.540085986234583e-18,0.24625786823885407,1.661434280476551e-17
2018-05-01,Maximum Sharpe,25.0,0.2999999999999996,0.3,0.011527912212092872,4.170046701776628e-16,2.6364151595733517e-17,0.142214219549053,2.7058629165043822e-17,3.540085986234583e-18,0.24625786823885407,1.661434280476551e-17
2018-05-01,Equal Weight,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-05-01,Equal Weight,5.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-05-01,Equal Weight,10.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-05-01,Equal Weight,25.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2018-05-01,Minimum Variance,0.0,0.18923241451265332,0.0,0.034896590951963756,0.027676319754031724,2.544063457078291e-18,0.030681711874692257,0.3,0.3,0.11751296290665893,3.4847994241225984e-17
2018-05-01,Minimum Variance,5.0,0.18923241451265332,0.0,0.034896590951963756,0.027676319754031724,2.544063457078291e-18,0.030681711874692257,0.3,0.3,0.11751296290665893,3.4847994241225984e-17
2018-05-01,Minimum Variance,10.0,0.18923241451265332,0.0,0.034896590951963756,0.027676319754031724,2.544063457078291e-18,0.030681711874692257,0.3,0.3,0.11751296290665893,3.4847994241225984e-17
2018-05-01,Minimum Variance,25.0,0.18923241451265332,0.0,0.034896590951963756,0.027676319754031724,2.544063457078291e-18,0.030681711874692257,0.3,0.3,0.11751296290665893,3.4847994241225984e-17
2018-05-01,SPY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,SPY,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,SPY,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,SPY,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,0.0,0.15852294499656,0.30000000000000043,1.1024896138167264e-16,0.0,0.0,0.04377308664313594,0.0,0.30000000000000043,0.1977039683603031,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,5.0,0.15852294499656,0.30000000000000043,1.1024896138167264e-16,0.0,0.0,0.04377308664313594,0.0,0.30000000000000043,0.1977039683603031,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,10.0,0.15852294499656,0.30000000000000043,1.1024896138167264e-16,0.0,0.0,0.04377308664313594,0.0,0.30000000000000043,0.1977039683603031,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,25.0,0.15852294499656,0.30000000000000043,1.1024896138167264e-16,0.0,0.0,0.04377308664313594,0.0,0.30000000000000043,0.1977039683603031,0.0
2018-05-01,Shrunk Max Sharpe λ=0.50,0.0,0.05185670592312556,0.24509054757709242,0.018194898251057544,5.178822966983837e-17,5.2156900760130804e-17,2.3452710185268566e-16,0.27078432150195486,0.29999999999999966,0.11407352674676928,4.581024170503195e-16
2018-05-01,Shrunk Max Sharpe λ=0.50,5.0,0.05185670592312556,0.24509054757709242,0.018194898251057544,5.178822966983837e-17,5.2156900760130804e-17,2.3452710185268566e-16,0.27078432150195486,0.29999999999999966,0.11407352674676928,4.581024170503195e-16
2018-05-01,Shrunk Max Sharpe λ=0.50,10.0,0.05185670592312556,0.24509054757709242,0.018194898251057544,5.178822966983837e-17,5.2156900760130804e-17,2.3452710185268566e-16,0.27078432150195486,0.29999999999999966,0.11407352674676928,4.581024170503195e-16
2018-05-01,Shrunk Max Sharpe λ=0.50,25.0,0.05185670592312556,0.24509054757709242,0.018194898251057544,5.178822966983837e-17,5.2156900760130804e-17,2.3452710185268566e-16,0.27078432150195486,0.29999999999999966,0.11407352674676928,4.581024170503195e-16
2018-05-01,Shrunk Max Sharpe λ=0.75,0.0,0.2599716685857605,0.005862394377065049,0.017179003474963463,1.240991147395828e-16,2.9609275456959433e-16,0.0,0.30000000000000004,0.30000000000000004,0.11698693356221063,0.0
2018-05-01,Shrunk Max Sharpe λ=0.75,5.0,0.2599716685857605,0.005862394377065049,0.017179003474963463,1.240991147395828e-16,2.9609275456959433e-16,0.0,0.30000000000000004,0.30000000000000004,0.11698693356221063,0.0
2018-05-01,Shrunk Max Sharpe λ=0.75,10.0,0.2599716685857605,0.005862394377065049,0.017179003474963463,1.240991147395828e-16,2.9609275456959433e-16,0.0,0.30000000000000004,0.30000000000000004,0.11698693356221063,0.0
2018-05-01,Shrunk Max Sharpe λ=0.75,25.0,0.2599716685857605,0.005862394377065049,0.017179003474963463,1.240991147395828e-16,2.9609275456959433e-16,0.0,0.30000000000000004,0.30000000000000004,0.11698693356221063,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,0.0,0.277399857013192,0.29999999999999954,0.0,0.0,0.0,0.05737927865574326,1.2564543707092846e-17,0.15017111183790452,0.21504975249316072,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,5.0,0.277399857013192,0.29999999999999954,0.0,0.0,0.0,0.05737927865574326,1.2564543707092846e-17,0.15017111183790452,0.21504975249316072,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,10.0,0.277399857013192,0.29999999999999954,0.0,0.0,0.0,0.05737927865574326,1.2564543707092846e-17,0.15017111183790452,0.21504975249316072,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,25.0,0.277399857013192,0.29999999999999954,0.0,0.0,0.0,0.05737927865574326,1.2564543707092846e-17,0.15017111183790452,0.21504975249316072,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,0.0,0.25147248597286237,0.2999999999999996,4.661367363132632e-16,7.404360743038332e-16,3.2377410892322003e-16,5.72958390632108e-16,8.106020601928929e-17,0.2638954171775453,0.18463209684959042,1.8206157932019454e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,5.0,0.25147248597286237,0.2999999999999996,4.661367363132632e-16,7.404360743038332e-16,3.2377410892322003e-16,5.72958390632108e-16,8.106020601928929e-17,0.2638954171775453,0.18463209684959042,1.8206157932019454e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,10.0,0.25147248597286237,0.2999999999999996,4.661367363132632e-16,7.404360743038332e-16,3.2377410892322003e-16,5.72958390632108e-16,8.106020601928929e-17,0.2638954171775453,0.18463209684959042,1.8206157932019454e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,25.0,0.25147248597286237,0.2999999999999996,4.661367363132632e-16,7.404360743038332e-16,3.2377410892322003e-16,5.72958390632108e-16,8.106020601928929e-17,0.2638954171775453,0.18463209684959042,1.8206157932019454e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,0.0,0.29999999999999893,0.2999999999999996,0.0,0.0,3.3783657321430355e-16,0.07292183784330332,0.06846936790967229,0.10000000000000069,0.15860879424702484,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,5.0,0.29999999999999893,0.2999999999999996,0.0,0.0,3.3783657321430355e-16,0.07292183784330332,0.06846936790967229,0.10000000000000069,0.15860879424702484,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,10.0,0.29999999999999893,0.2999999999999996,0.0,0.0,3.3783657321430355e-16,0.07292183784330332,0.06846936790967229,0.10000000000000069,0.15860879424702484,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,25.0,0.29999999999999893,0.2999999999999996,0.0,0.0,3.3783657321430355e-16,0.07292183784330332,0.06846936790967229,0.10000000000000069,0.15860879424702484,0.0
2018-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.11842100443948758,0.21620152199724396,3.2531971641184805e-15,0.0,0.0,0.0,0.25575435575374367,0.299999999999994,0.10962311780952755,0.0
2018-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.11842100443948758,0.21620152199724396,3.2531971641184805e-15,0.0,0.0,0.0,0.25575435575374367,0.299999999999994,0.10962311780952755,0.0
2018-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.11842100443948758,0.21620152199724396,3.2531971641184805e-15,0.0,0.0,0.0,0.25575435575374367,0.299999999999994,0.10962311780952755,0.0
2018-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.11842100443948758,0.21620152199724396,3.2531971641184805e-15,0.0,0.0,0.0,0.25575435575374367,0.299999999999994,0.10962311780952755,0.0
2018-06-01,Maximum Sharpe,0.0,0.19152400192486357,0.2999999999999996,0.09921075843004955,2.456091144572051e-16,3.6268272617402383e-16,0.273247866628313,0.0,2.925345279768565e-16,0.1360173730167731,1.7703168592116164e-16
2018-06-01,Maximum Sharpe,5.0,0.19152400192486357,0.2999999999999996,0.09921075843004955,2.456091144572051e-16,3.6268272617402383e-16,0.273247866628313,0.0,2.925345279768565e-16,0.1360173730167731,1.7703168592116164e-16
