Date,Equal Weight,Minimum Variance,Maximum Sharpe
2018-02-01,-0.005948101554197305,-0.009460361707359874,-0.009686672588464201
2018-02-02,-0.014655791250232107,-0.018710297197286042,-0.018187836750371344
2018-02-05,-0.020555706687899133,-0.03636124039355993,-0.03514057388157242
2018-02-06,0.008744933155773528,0.018078685939325302,0.01536127346637753
2018-02-07,-0.008365145265727892,-0.014535676751514095,-0.010979003437218252
2018-02-08,-0.020155498996244983,-0.030769784635038665,-0.031575037640029655
2018-02-09,0.007369053902969847,0.014902154205126153,0.016544804694834905
2018-02-12,0.008226393043914138,0.011179249610943175,0.009148768829116896
2018-02-13,0.003289843178376262,0.0036790101353371477,0.0052902625422128185
2018-02-14,0.008196751359514377,0.012431616617437606,0.012089869331074197
2018-02-15,0.008828564280093777,0.01231310319890356,0.01362361834540678
2018-02-16,0.0013608876592758224,0.0019211948335014703,0.0017662113893523019
2018-02-20,-0.007055505454274991,-0.010940022572327382,-0.010755039572991279
2018-02-21,-0.0057418927140387875,-0.007825639027902054,-0.006354942114465524
2018-02-22,0.0027690832598451175,0.005111764511855281,0.0032551844683390138
2018-02-23,0.01072102013850136,0.014135552148392645,0.01564413210660502
2018-02-26,0.005812904502043082,0.007763545979737432,0.0067451963475856636
2018-02-27,-0.01258509716098869,-0.021222423982409797,-0.021279692750311732
2018-02-28,-0.004726260573618135,-0.008497550192856092,-0.010260593233618932
2018-03-01,-0.0043377876552675,-0.007400880735972731,-0.0035678144107124878
2018-03-02,0.0029242017955308235,0.003456861551021423,0.006578936235223613
2018-03-05,0.004366716992333475,0.006338937272014618,0.008348328157386776
2018-03-06,0.004997020269484353,0.006302278676611725,0.00722359983746412
2018-03-07,0.0009829694924755382,0.0016238673233143369,0.004595607160288192
2018-03-08,0.0019926558875343336,0.0017825118300905036,0.0008412569524749952
2018-03-09,0.007472841503040063,0.012070748737708538,0.0144519102569472
2018-03-12,0.0023142007349346906,0.00209464352956165,0.0021219642874057165
2018-03-13,-0.0030738601367531148,-0.005441223821814778,-0.004385936768800028
2018-03-14,0.0007280829308823898,0.0008282550526433805,-0.0016987260932496177
2018-03-15,-0.0017163769040676293,-0.0015884543363857888,-0.0026195016247114403
2018-03-16,0.00017167036908103384,0.0008592300422832134,0.0033669036241530813
2018-03-19,-0.007729886585221646,-0.009713274009011926,-0.010304587986060279
2018-03-20,-0.0001723102714353941,0.002616067563326755,0.0018199700009707562
2018-03-21,0.0018245139605160944,0.00043938522426501827,0.0006395201882574073
2018-03-22,-0.011757351792250648,-0.02045103362650776,-0.020499042570526024
2018-03-23,-0.010796541381933367,-0.01651419434418337,-0.020125342188004602
2018-03-26,0.01503650500453907,0.02188813884269295,0.022279811574594223
2018-03-27,-0.0076665427184649864,-0.00942768516839665,-0.011990151821106545
2018-03-28,0.00023880336045665224,0.005595478624948054,0.005427572110300548
2018-03-29,0.008198852535288216,0.010560897301474578,0.009849650018811516
2018-04-02,-0.01059783997721654,-0.015696797669996137,-0.01926657541922232
2018-04-03,0.004205581493241107,0.008535323251041461,0.011335843909996054
2018-04-04,0.0052127656796192795,0.00532001254207207,0.008862059570676107
2018-04-05,0.001582078321526015,0.0035675828929057195,0.004368448631776636
2018-04-06,-0.007791351338513964,-0.012667240975167303,-0.016697892132032897
2018-04-09,0.002499577457373914,0.0027652010266504354,0.0005715309820587893
2018-04-10,0.008506073990261154,0.011114239324939988,0.012742965215506776
2018-04-11,0.000286966318588644,-0.001064232659083933,0.00041691314396960803
2018-04-12,-0.0005949755640944687,-0.0007681759485488877,0.00020627378404307169
2018-04-13,-0.0006996766268360544,-0.0017206132741064027,-0.0029054507188493142
2018-04-16,0.0035385107576687003,0.0034858257197213642,0.006310653866646539
2018-04-17,0.006576743228274462,0.006536254067618469,0.009045909942626953
2018-04-18,8.975669187766269e-05,0.0037562307679217984,0.002325384734834569
2018-04-19,-0.006237604263272733,-0.007303956609021987,-0.008602929703315797
2018-04-20,-0.007743070434551248,-0.008597487021521234,-0.008706839234023852
2018-04-23,-0.0023412733080502516,-0.003207756746127732,-0.0025730302526828864
2018-04-24,-0.004921009598226267,-0.0035723062383465343,-0.004135946633294185
2018-04-25,-0.002760967061076081,-0.0031020765926300467,-0.0023398854602610323
2018-04-26,0.007766166736269386,0.010565365130540466,0.010339195953130985
2018-04-27,0.00403655344727989,0.006580932335743798,0.0061268115729892795
2018-04-30,-0.00432734921149619,-0.005259982988135176,-0.006840695572319235
2018-05-01,0.00037955176115919145,-0.0006014418387430789,0.006170049935779657
2018-05-02,-0.002301890042347943,-0.0042128278437879915,-0.002463419208894956
2018-05-03,0.0004866542628907513,0.0002044862296274686,-0.0023269691909348364
2018-05-04,0.006857376222971934,0.00672170968383796,0.012951713717944398
2018-05-07,0.0018241746391675418,0.0001876117206899518,0.006579096902007328
2018-05-08,0.00019167233093281272,0.0007321119064457589,-0.00015750275515611636
2018-05-09,0.002649214462631244,0.0038034876469885525,0.007537091946769686
2018-05-10,0.008225054611679905,0.011556297503705138,0.007810106782404971
2018-05-11,0.0004505873883279943,-1.030942745044237e-05,0.00015269047621834552
2018-05-14,-0.0020465267536409985,-0.0008765911143612162,-0.0033988887019028116
2018-05-15,-0.01025160641484353,-0.013464259424961088,-0.008271403195545202
2018-05-16,0.002590019593067905,0.004905147355923136,0.004181425969102491
2018-05-17,-0.0025813216189705,-0.005398477752184017,-0.0008666148411840972
2018-05-18,-4.502589701782504e-06,-0.0035577049349103133,-0.0005601581810782749
2018-05-21,0.004638546619493789,0.007051167453956639,0.008199431959162787
2018-05-22,-0.0011248997073835866,0.0005015105365892352,-0.0026195708319637213
2018-05-23,0.0028238712440794233,-0.0007185076313130513,0.005286027242650655
2018-05-24,0.0009380862198263287,-0.00266440661321455,-0.0009549256933808611
2018-05-25,0.0007963645178851174,-0.00024447689210174565,2.9145688120088437e-05
2018-05-29,-0.0018324618557497793,-0.013073492984192723,-0.002442825364211342
2018-05-30,0.005973210686094577,0.011182089844861711,0.013148243768588416
2018-05-31,-0.0029660930131835354,-0.003528300444492089,-0.005044148126213788
2018-06-01,0.004332730263995066,0.008874674008793408,0.007955384681901802
2018-06-04,0.0026939069466741855,0.006008453777061416,0.006277449299145641
2018-06-05,0.0007656079803124328,-0.0028231828923333574,0.0026892861288647057
2018-06-06,0.0032659560958181897,0.008444010202541359,0.005416515477231758
2018-06-07,-0.0017859497416618188,-0.006191212007625565,-0.003920354327918363
2018-06-08,0.00040398163302106664,0.0006372527691590708,0.0021373158707274067
2018-06-11,0.0008425260846419591,0.0018746538487437077,0.0012585093004645958
2018-06-12,0.00045840414844657836,-0.0013672003515452134,0.003797974476663267
2018-06-13,-0.00315983575644665,-0.005329930815206396,-0.0050649718534567754
2018-06-14,0.0036135668520498546,9.448547391166025e-05,0.006680389857969947
2018-06-15,-0.003433517296201716,-0.004757888382345382,-0.0027984901993206
2018-06-18,-0.002031652256361394,-0.006087501226745652,0.0008398559546358688
2018-06-19,-0.0021407616167325116,-0.006599840422443667,-0.0017254369924653255
2018-06-20,0.0011046728517531965,0.00343794432788742,0.006285074462462291
2018-06-21,-0.0035345028234532007,-0.006346049009242222,-0.005294257416290591
2018-06-22,0.0028829397171337146,0.007862905198415433,0.0003886470980602812
2018-06-25,-0.008345976706404159,-0.011019130940696268,-0.01377486704595389
2018-06-26,0.0013189561485596802,0.000232552817655759,0.0032584580515609904
2018-06-27,-0.005942657408004071,-0.010461975881837211,-0.010948832580645974
2018-06-28,0.0033519937251055404,0.0061418431534398365,0.0054571635338462885
2018-06-29,0.0026407413374534565,0.006823282839948306,0.0015611098606496396
2018-07-02,-0.0020184695808433744,-0.0065451063855830206,0.002138160427594406
2018-07-03,0.002183229429184019,0.0021706577709910127,5.626425173148277e-07
2018-07-05,0.00606847485807972,0.005914340929015558,0.010531185459510081
2018-07-06,0.0060869045587581,0.008300446281671507,0.008798640598252729
2018-07-09,0.0038103318887035224,0.007987773597085699,0.004292811309446064
2018-07-10,-0.0004692901346987299,-8.18282740623521e-05,-0.0004625225122472123
2018-07-11,-0.0063307946029278256,-0.012609016718615926,-0.0066298051611965465
2018-07-12,0.0061446009729066555,0.008735694430779128,0.008391081043021909
2018-07-13,-2.401455853495768e-06,0.0006926857833503642,-0.0015749197274002127
2018-07-16,-0.0026399072825861627,-0.003111460743089976,-0.0030154217870663985
2018-07-17,0.00031105182823301105,0.0018199672774376235,0.0012078413689897175
2018-07-18,-0.0007111555812052806,-0.0010927285099726976,-0.000210481644846976
2018-07-19,0.0002018693865647792,-0.0026843203177517754,0.002067514997113903
2018-07-20,-0.0008309433553520761,0.0035233873667919286,-0.0026454010105150436
2018-07-23,-0.0028429679725237023,-0.002714420697676453,0.0006184626358727493
2018-07-24,0.0021553308734551637,0.006129431476953569,-0.002326858889535027
2018-07-25,0.006234592795617988,0.010089147982352449,0.008144783092040572
2018-07-26,-0.003425874059305478,-0.00524812150476399,-0.0029854908223462895
2018-07-27,-0.003905005576987286,-0.001420108972676389,-0.012198695493377307
2018-07-30,-0.0034506991564201227,-0.0017119591504217554,-0.006531344721352123
2018-07-31,0.005908691837166224,0.006143412514066285,0.00931257603050725
2018-08-01,-0.0026820633028590613,-0.003423318843700036,-0.0016873700855637055
2018-08-02,9.700988110494787e-05,-0.0055318372627919275,-0.0009044713886251848
2018-08-03,0.003719690548019372,0.0053339161967968125,0.004082778003187837
2018-08-06,-0.00012326514406237895,-0.0032839482058480743,-1.4972068145378802e-05
2018-08-07,0.0017499185718691025,0.0054879437753542004,0.004209719502169515
2018-08-08,-0.0005002551270185673,-0.0015718862243821637,-0.0016655743074041826
2018-08-09,0.000569122954569823,-0.0015681879167327112,-0.00027828221219755275
2018-08-10,-0.005326535868386729,-0.014566628508823282,-0.010069231613172172
2018-08-13,-0.005040184697876261,-0.007329029186069761,-0.007822569859744898
2018-08-14,0.003248241517204875,0.0035836724576935315,0.0070275229073191855
2018-08-15,-0.0074057299138955875,-0.013242343250299996,-0.013076621847935706
2018-08-16,0.004216002402888753,0.006401883771600346,0.0074928540565228794
2018-08-17,0.004549230099157864,0.007290704078082036,0.006736199482356094
2018-08-20,0.003207829851616428,0.003677586538787852,0.0026262766813378124
2018-08-21,0.002603238691682064,0.004957492787370324,0.006790970908338485
2018-08-22,0.001984666481455777,0.0028794388612409824,0.0022927998790255736
2018-08-23,-0.003926143932566384,-0.007876986467877118,-0.006607582396165943
2018-08-24,0.007275853005327227,0.010062757698436477,0.009927082740402174
2018-08-27,0.0037872233204094058,0.00886760443886078,0.005924867177910566
2018-08-28,-0.0008139965686444151,0.0007327029489118067,0.0016782849349844201
2018-08-29,0.0036218246974245145,0.004841848041716637,0.004335845632812003
2018-08-30,-0.004854534015107537,-0.012388541042255619,-0.00997251462398169
2018-08-31,0.00015319909125638406,-0.00019090035690896777,0.003466602952092172
2018-09-04,-0.006529733827583695,-0.011286811100970375,-0.009887759423562766
2018-09-05,-0.003596231007442963,-0.006953880304968957,-0.005268342215294796
2018-09-06,-0.0007432781490744445,-0.0006674262195348468,-0.002211664685005052
2018-09-07,-0.005013081881328851,-0.006672596484868202,-0.004174126263362699
2018-09-10,0.0013939178229684045,0.00014446251276099028,-0.0013298148365807375
2018-09-11,0.00027383465031904913,0.0013684653573667017,0.0021067653900950518
2018-09-12,0.0018656571914833391,0.0031036169319723812,0.0008357365304239889
2018-09-13,0.004258176768441357,0.008256266972023266,0.006511107732421354
2018-09-14,-0.001869345325781868,-0.0014870149075088361,-0.00039119498820255167
2018-09-17,-0.0030418210448221908,-0.002978328873845706,-0.006954705956711167
2018-09-18,0.001300631132187047,0.005696902879825009,0.004584841298737983
2018-09-19,-0.00029081681257417955,0.0030648957473790868,0.0011074944848175716
2018-09-20,0.00720173072980197,0.010384912994942893,0.00969711962894226
2018-09-21,-0.0013129318646303294,0.0008651095434340473,-0.000667357625262512
2018-09-24,-0.004414217414777422,-0.0082847409954401,-0.008035404239401581
2018-09-25,0.001060931382098007,0.002694733550657452,0.001645181997949544
2018-09-26,-0.0012259431487117612,-0.0015568687307155108,-0.004708343723409324
2018-09-27,0.0012103066154845134,0.0021942715124597376,0.0031921314352309346
2018-09-28,0.00051079183722591,-0.0019276711494488512,0.0014014770153238866
2018-10-01,-0.0028478492545244267,-0.001460160928218056,-0.006285898653272729
2018-10-02,-0.0012515651492048805,-0.005734425672893265,-0.0072632204063969915
2018-10-03,-0.004490926988120103,-0.005683572344485881,-0.00261047910924622
2018-10-04,-0.009932974879842139,-0.014558691706652287,-0.01481691612957677
2018-10-05,-0.004908227689756462,-0.004089589324452092,-0.004914762956963917
2018-10-08,-0.0012197157633771158,0.001940983342066522,0.003702553166023672
2018-10-09,0.0008425046736014185,-0.0014377789432935652,-0.0016441208731543123
2018-10-10,-0.017262875623382235,-0.023583578597590648,-0.025707184169567934
2018-10-11,-0.0060099096028631395,-0.01603838328909374,-0.01930830968796063
2018-10-12,0.006302967532571191,0.011610465003209714,0.009447793838204165
2018-10-15,-0.001531593987796165,-0.003238754182769313,-0.0006945612590096371
2018-10-16,0.014573331877012452,0.02077978066106462,0.024703285519642654
2018-10-17,-0.003935729735442451,-0.006326768017261775,-0.005550396889125686
2018-10-18,-0.00981317326315202,-0.015481746729735684,-0.015397975855140595
2018-10-19,0.0007843765471500562,0.00646766133212705,0.001749265726635465
2018-10-22,-0.0013951647144571646,-0.0016457159519214625,-0.002167825830633575
2018-10-23,-0.0020671949869540463,-0.005594738897337715,-0.004777464342783008
2018-10-24,-0.014820363107981772,-0.0205811991984575,-0.02174159614512533
2018-10-25,0.010885119088259001,0.015612194642739184,0.018634858629469255
2018-10-26,-0.008118569922579822,-0.013757618269317168,-0.016280068244321017
2018-10-29,-0.004646285704543507,-0.004476246806119375,-0.0038722509183308
2018-10-30,0.008365612181105243,0.014655966028397097,0.01747648951035475
2018-10-31,0.0026701143389336155,0.00452827230909118,0.0019888679944545093
2018-11-01,0.011784526069600742,0.017470542948311824,0.018528807280429542
2018-11-02,-0.004044734070243872,-0.000936401862144639,-0.0008995369343027528
2018-11-05,0.0023736570379318867,0.004527358681963373,0.005710893204372118
2018-11-06,0.0023425378442079262,0.002699773589574208,0.0035677195128740254
2018-11-07,0.011866564108216283,0.01573541035397314,0.01676084989897497
2018-11-08,-0.0052413151804627245,-0.011035754390995441,-0.006994279390230217
2018-11-09,-0.006949639838375522,-0.009266168874368347,-0.011573682021294829
2018-11-12,-0.009495372808790148,-0.011850493674064726,-0.011647221560742976
2018-11-13,0.0009795627890881952,0.0043526946136161326,0.001161849640979627
2018-11-14,-0.0009113089857657464,0.00066217242420622,-0.002525597731701934
2018-11-15,0.006033798041598837,0.007979068855172905,0.009128839360929168
2018-11-16,0.003353991173832061,0.0036303679251421896,0.004863669461641268
2018-11-19,-0.008676473190936352,-0.009347335944831366,-0.011498479715004489
2018-11-20,-0.010707466035594283,-0.016506860751776316,-0.016853548268284422
2018-11-21,0.00616231302171052,0.010618592995796153,0.0093612594079766
2018-11-23,-0.0033827838663357257,-0.00689107471926419,-0.004693673716890841
2018-11-26,0.007777647544161815,0.011155252026194266,0.009893561648008772
2018-11-27,7.38159961975683e-05,0.0022561707580697724,0.0009171302723864325
2018-11-28,0.012851282715587952,0.01701886910774443,0.019385313485569176
2018-11-29,-0.001486513328218264,-0.004277812960480882,-0.0031018164829069114
2018-11-30,0.0026135802799080125,0.0014369472355728625,0.005121717412891891
2018-12-03,0.009961146453890124,0.013559993284091017,0.011377843607871573
2018-12-04,-0.01476776272990822,-0.021752316336863666,-0.027268606783202143
2018-12-06,0.0018402825437218273,-0.00010507591709970165,0.004353880332574348
2018-12-07,-0.010677091440309695,-0.015004642763616358,-0.018413690115640733
2018-12-10,-0.0010980982913449955,-0.006219053645147322,-0.00502082885881674
2018-12-11,0.0011635268723846348,0.00345845070143496,0.0016534190468116133
2018-12-12,0.003502546970345122,0.006828621176203776,0.0028953513418922823
2018-12-13,-0.0011772270668079733,0.0005055038699549987,-0.0026398501463047795
2018-12-14,-0.008785721182427042,-0.011614363918801492,-0.011659103370816305
2018-12-17,-0.010270753500262375,-0.015929545335192623,-0.023204503966296818
2018-12-18,0.0036258142351373035,0.004792725741076558,0.00416540317883535
2018-12-19,-0.008771949150851666,-0.012552883252768553,-0.01585263443547962
2018-12-20,-0.0051322321912431025,-0.004200075323232218,-0.010062931715050042
2018-12-21,-0.012035612565456188,-0.013749029783295133,-0.0168524004369544
2018-12-24,-0.011110358446912461,-0.01737472068355191,-0.02278396449955808
2018-12-26,0.021834573562078664,0.02757849328817218,0.03706844735287932
2018-12-27,0.002751269610116658,0.001567103133936323,0.0021674721500091437
2018-12-28,0.0041756841741851895,0.005251882740017494,0.003902347326639298
2018-12-31,0.0036537661065999096,0.0010334393281186767,0.0034609766953481447
2019-01-02,6.691151727582482e-05,-0.004090519025717355,-0.004042960355588122
2019-01-03,-0.006576799040364523,-0.010030724723324015,-0.011231993069949623
2019-01-04,0.015985643110310078,0.026170392645756158,0.027528162680932777
2019-01-07,0.0051033714144348204,0.005225102203134478,0.009992921941912737
2019-01-08,0.005905539143619143,0.00873407613280781,0.013141435755414406
2019-01-09,0.005787994206068648,0.009287469700124276,0.007017921948010499
2019-01-10,0.002078258434544489,0.0064565361528257405,0.007827634121430942
2019-01-11,-0.00014142115524382612,-0.0028883637793565486,-0.00014435149617433383
2019-01-14,-0.004572338256406406,-0.005631175519850188,-0.006899052123640796
2019-01-15,0.005545723500852739,0.007561639004105064,0.008818860045267296
2019-01-16,0.0037363266345294415,0.006357386753845319,0.007648500946415007
2019-01-17,0.0036458638879299345,0.004515639982940597,0.006380162963252543
2019-01-18,0.0036238160674732737,0.006725015912681326,0.007277700950049404
2019-01-22,-0.0069695977306359356,-0.012475438996306683,-0.011834504757634685
2019-01-23,0.001586293459964483,0.0047255659270204085,0.001954454013502482
2019-01-24,0.0038065574405941713,0.004412514339736442,0.0051866490917195
2019-01-25,0.007870794577506569,0.011552976224919796,0.012140436258445608
2019-01-28,-0.002877151128303146,-0.003916005185732071,-0.0022908104997353307
2019-01-29,0.0014385213296144949,0.0025777859535742473,0.0018728707005617044
2019-01-30,0.010488488588397172,0.014294934010411946,0.013358682443662733
2019-01-31,0.007226963572536626,0.006621167468464921,0.00905251794494718
2019-02-01,-0.0033275500283355916,-0.0040323596215399386,-0.0033011822693185945
2019-02-04,0.003178773543138169,0.0038766577838403025,0.005759920734467527
2019-02-05,0.005435413007651513,0.008632496749170718,0.0065080794397537976
2019-02-06,-0.0038129649988119076,-0.007106717490209241,-0.006273728153479703
2019-02-07,-0.003413474296989938,-0.007029294257567445,-0.005484442390384575
2019-02-08,0.0007282195866218367,-0.002100604082959987,-0.000896020805971265
2019-02-11,-0.0006205416610055691,-0.0011802335539418114,0.0011148820729397736
2019-02-12,0.005341833779758532,0.007082623728886152,0.007378335273266921
2019-02-13,-0.0007844626003501997,-0.0011780016640997855,-0.0001579103717097364
2019-02-14,0.0023838284462150633,0.0014629666965492172,0.0015258691575737906
2019-02-15,0.0058640181701582255,0.0066287543633170316,0.007266983461197475
2019-02-19,0.0037930861766151233,0.004288407320588707,0.0044494572042806995
2019-02-20,0.0003162282324084331,0.001551212949473739,0.0020411518657855476
2019-02-21,-0.004026849535681188,-0.0024383296447492504,-0.002982877218022944
2019-02-22,0.005952711708324633,0.006714592185347121,0.007968952119527958
2019-02-25,0.0005631026313729359,0.003139934444921988,0.002303582257968082
2019-02-26,0.0002866912266404564,0.00020239868735060065,-0.003151555905169836
2019-02-27,-0.004198604350846613,-0.005423144017464416,-0.003711441688577436
2019-02-28,-0.0032377414762607584,-0.004559548226165243,-0.005076436698123442
2019-03-01,-0.0005274772746767687,0.0016485706158627803,0.00059586341937986
2019-03-04,2.8762593095743572e-05,-4.7984138783528255e-05,-0.0025550980461833102
2019-03-05,0.0012597998448843572,0.0037094361798291563,0.0019776608958767777
2019-03-06,-0.003751936795391209,-0.003996761960182361,-0.00894069655929316
2019-03-07,-0.005048504088104466,-0.011016530894320874,-0.009484965215185083
2019-03-08,0.0008181051757244156,-0.0017327816689367106,-0.0004795879464962686
2019-03-11,0.008734740490644056,0.013043905966121963,0.013445148029276491
2019-03-12,0.003751155083992119,0.003313477299748704,0.0037024309368647295
2019-03-13,0.0035868974510625986,0.004961385550982686,0.004034988920896261
2019-03-14,-0.0032601226399856303,-0.0022247272693435294,-0.004645718496308695
2019-03-15,0.005713740279271574,0.008592403171682379,0.006086448838300147
2019-03-18,0.0020206609921781696,0.004097508179933781,0.005125326657973728
2019-03-19,-0.0002014885676985046,0.0004133598298190762,-0.001275007978845014
2019-03-20,0.002840874422242067,0.0016584659816402218,-0.000880739841164495
2019-03-21,0.005819196546143523,0.005203513484735445,0.007117248351337834
2019-03-22,-0.010197409082052923,-0.018233342350102807,-0.022299984352377906
2019-03-25,0.002061569460373369,0.0014324128440459966,0.003388023231920345
2019-03-26,0.0032537272911614236,0.004612898148995398,0.00504552678341075
2019-03-27,-0.0020499600597314927,-0.004193782682676006,-0.006198623633977752
2019-03-28,0.001957729997582036,0.00315286948549981,0.00392316105605239
2019-03-29,0.002818146606037397,0.005288496586322868,0.004750935083258633
2019-04-01,0.003604154617599554,0.009875732971907804,0.009928138058430284
2019-04-02,0.0014421335932771062,0.0006152706423632526,0.0005163262414959647
2019-04-03,0.0010648812855716062,0.004203384733016329,0.004024704737713935
2019-04-04,0.0017647383170355413,0.001532128428529606,0.0029394762766964877
2019-04-05,0.003896332393848135,0.004912946519457264,0.007653056327944951
2019-04-08,-0.0005562662001610042,-0.0003858036883959935,-0.0016247996814446608
2019-04-09,-0.0022193879554793794,-0.003644123907698411,-0.006178118359236674
2019-04-10,0.005287267861882672,0.00477714371111821,0.008581149325290267
2019-04-11,-0.0039439747339780175,-0.004956824565917932,-0.004068629512474674
2019-04-12,0.002042147361109237,0.005558035112739689,0.005189478752070473
2019-04-15,-0.0013198534429898824,-0.0021701766224136404,-0.0038449790643283964
2019-04-16,-0.0029338039919756032,-0.0011906699061557204,-0.002473297534301872
2019-04-17,-0.0012909708906554183,0.00026010548742579667,-0.003891803937522641
2019-04-18,0.001590028519284548,0.0012889375982254876,0.0010925278140491528
2019-04-22,-0.0025924794584302525,-0.004006961909481922,-0.005234507693291454
2019-04-23,0.006023795446845226,0.00482386100860861,0.010315634046872225
2019-04-24,0.0002904585148275075,-0.0049655680206617215,-0.0016472905670398105
2019-04-25,-0.001141568431220874,-0.0008473730750465174,-0.0029948267493976766
2019-04-26,0.004732450497877316,0.004555475258358718,0.0063487288724906055
2019-04-29,-0.0012204165289162684,0.0002149424972603136,-0.00020571209570651767
2019-04-30,0.0007929276223139548,0.0013337243637945213,-6.873771393457253e-05
2019-05-01,-0.0035857755460927403,-0.0049428869970597,-0.0052039626378437166
2019-05-02,-0.0015060027600308004,-0.00048307313317619684,0.0019249552620888006
2019-05-03,0.009053144509446364,0.010284470936140539,0.013501901172923797
2019-05-06,-0.0036252524330642635,-0.010605112619933637,-0.007427644051921036
2019-05-07,-0.00968957266128442,-0.016053381370324374,-0.01920562424130186
2019-05-08,-0.0022074137559677243,-0.0008142135372539459,-0.0024674925918210943
2019-05-09,-0.001981666088431311,-0.006058697467728009,-0.005654309027640271
2019-05-10,0.0033586308487379094,0.0061892316028611186,0.005894423900610203
2019-05-13,-0.012569427267535705,-0.020915579149823536,-0.023574964063177908
2019-05-14,0.0056215835641324485,0.009107934882351017,0.01024663852537694
2019-05-15,0.00470581886575423,0.004267117717201018,0.005055457108952799
2019-05-16,0.0018648789536957258,0.0026242667425628464,0.0026584814488259238
2019-05-17,-0.006148054633242284,-0.009079356403665598,-0.01124957581479535
2019-05-20,-0.0059297805159133745,-0.006197850946997353,-0.009387536155381102
2019-05-21,0.005662898846412611,0.008402096955826905,0.01146718317551625
2019-05-22,-0.001285628009798434,-0.0025705312596231134,-0.003595821214980994
2019-05-23,-0.004055514562906071,-0.007536466356888783,-0.011000449319190735
2019-05-24,0.002972598961279416,0.004299307062481253,0.003959738526880362
2019-05-28,-0.0028748759087568023,-0.004320935389959209,-0.004634000704882656
2019-05-29,-0.0033095189568810635,-0.0028590229903647938,-0.005340282782954379
2019-05-30,0.004233036354110242,0.004604887245205697,0.0024823404633660955
2019-05-31,-0.0008273759618647509,-0.002011005763002327,-0.003170641264333511
2019-06-03,0.002528932882213686,0.00442302181234007,0.0021311092799546757
2019-06-04,0.007050490645373342,0.006772342091880858,0.01012154556316335
2019-06-05,0.0025085967581621516,0.001632026086405145,0.004568465969713514
2019-06-06,0.0026507872835218826,0.0030750648080259914,0.0007800610548222398
2019-06-07,0.008331969823324292,0.009452119452382396,0.007626546165648994
2019-06-10,0.00041441980349336024,0.003688868687816958,0.005192995893067836
2019-06-11,0.001750268910395636,0.005294902732979369,0.0034377954582039414
2019-06-12,-0.0011141177149810667,-0.005186596703389898,-0.002500323826242533
