Date,GLD,EFA,IWM,VNQ,EEM,SPY,TLT,LQD,QQQ,IEF
2015-01-21,124.2300033569336,43.73890686035156,99.87887573242188,54.8593635559082,31.389808654785156,167.74673461914062,96.3254623413086,80.63874816894531,93.8262710571289,83.48576354980469
2015-01-22,125.2300033569336,43.90252685546875,101.91371154785156,55.83503723144531,31.98957061767578,170.2412872314453,95.97887420654297,80.59899139404297,95.56240844726562,83.2785873413086
2015-01-23,124.2300033569336,43.65353775024414,101.84474182128906,55.67664337158203,31.748111724853516,169.30789184570312,97.31471252441406,81.0697021484375,95.77373504638672,83.82341766357422
2015-01-26,122.98999786376953,44.25114059448242,102.8276596069336,56.145484924316406,31.76368522644043,169.70437622070312,97.01869201660156,81.04979705810547,95.6634521484375,83.63159942626953
2015-01-27,124.4000015258789,44.31517791748047,102.33618927001953,56.16449737548828,31.592329025268555,167.46588134765625,97.17033386230469,81.10951232910156,93.18323516845703,83.74665832519531
2015-01-28,123.41999816894531,43.65353775024414,100.61174774169922,55.79071044921875,31.249605178833008,165.31825256347656,98.75888061523438,81.65973663330078,92.70559692382812,84.39118194580078
2015-01-29,120.76000213623047,44.25114059448242,101.99993133544922,55.98710250854492,31.249605178833008,166.8463897705078,98.10903930664062,81.467529296875,93.59662628173828,84.0920181274414
2015-01-30,123.44999694824219,43.553932189941406,99.75814819335938,54.83404541015625,30.392818450927734,164.74830627441406,99.8492431640625,82.13709259033203,92.87091827392578,84.82861328125
2015-02-02,122.41999816894531,44.08039093017578,100.67213439941406,54.688323974609375,30.938051223754883,166.78857421875,99.47228240966797,82.21356201171875,93.67927551269531,84.72254943847656
2015-02-03,121.05000305175781,44.78471374511719,102.47413635253906,55.16347885131836,31.5222225189209,169.2004852294922,97.36680603027344,81.54879760742188,94.57952117919922,84.00777435302734
2015-02-04,121.58000183105469,44.41476058959961,102.09476470947266,54.93539047241211,31.3664493560791,168.5561981201172,97.53319549560547,81.66173553466797,94.49684143066406,84.1460952758789
2015-02-05,121.79000091552734,45.02660369873047,103.41399383544922,55.59429931640625,31.55337142944336,170.2577667236328,96.46232604980469,81.40252685546875,95.31439208984375,83.83866882324219
2015-02-06,118.63999938964844,44.464561462402344,103.3018798828125,53.97873306274414,31.015945434570312,169.78697204589844,94.75479125976562,80.55158233642578,94.73568725585938,82.9009780883789
2015-02-09,119.16999816894531,44.25114059448242,102.4827651977539,53.598609924316406,30.969200134277344,169.02703857421875,94.60283660888672,80.60478210449219,94.43254852294922,82.86251831054688
2015-02-10,118.47000122070312,44.65665054321289,103.13806915283203,53.769657135009766,30.891315460205078,170.82777404785156,93.85031127929688,80.38541412353516,95.9023208618164,82.65501403808594
2015-02-11,117.06999969482422,44.41476058959961,102.99150085449219,53.611270904541016,30.665435791015625,170.92684936523438,94.02398681640625,80.4385757446289,96.25137329101562,82.62425994873047
2015-02-12,117.33999633789062,45.1048583984375,104.16407775878906,54.251163482666016,31.319717407226562,172.57066345214844,93.712890625,80.64470672607422,97.37206268310547,82.65501403808594
2015-02-13,117.9800033569336,45.40365219116211,104.78488159179688,53.89003372192383,31.67800521850586,173.2810516357422,92.75060272216797,80.32556915283203,98.20800018310547,82.37838745117188
2015-02-17,116.01000213623047,45.510379791259766,105.11255645751953,53.75698471069336,31.607906341552734,173.55357360839844,91.3541259765625,79.95331573486328,98.29985809326172,81.794189453125
2015-02-18,116.33999633789062,45.78071975708008,105.22462463378906,54.25748825073242,31.600114822387695,173.57009887695312,91.8968276977539,80.23912811279297,98.43765258789062,82.18620300292969
2015-02-19,115.94000244140625,45.83763122558594,105.23322296142578,53.09175491333008,31.46770668029785,173.4462127685547,91.28901672363281,80.22587585449219,98.92451477050781,81.97865295410156
2015-02-20,115.27999877929688,46.264488220214844,105.51777648925781,53.60491943359375,31.67800521850586,174.4870147705078,91.55674743652344,80.34554290771484,99.5859146118164,81.93255615234375
2015-02-23,115.43000030517578,46.10087203979492,105.62123107910156,54.035762786865234,31.35865020751953,174.4622039794922,92.60589599609375,80.61807250976562,99.68695068359375,82.30913543701172
2015-02-24,115.26000213623047,46.38543701171875,105.75923156738281,52.971378326416016,31.810426712036133,174.95779418945312,93.82141876220703,81.14324951171875,99.76044464111328,82.8548583984375
2015-02-25,115.69999694824219,46.42100143432617,105.8798599243164,52.98404312133789,31.748111724853516,174.80909729003906,94.22662353515625,81.2164077758789,99.51242065429688,82.93175506591797
2015-02-26,116.06999969482422,46.292945861816406,106.26788330078125,52.40752029418945,31.755895614624023,174.6025848388672,92.93875885009766,80.77761840820312,100.01766204833984,82.43982696533203
2015-02-27,116.16000366210938,46.31428909301758,105.69021606445312,52.81932830810547,31.732521057128906,174.00790405273438,93.72010040283203,80.9704360961914,99.57670593261719,82.73189544677734
2015-03-02,115.68000030517578,46.38543701171875,106.45756530761719,53.12342834472656,31.685789108276367,175.10650634765625,91.97441864013672,80.26850128173828,100.47696685791016,82.11605072021484
2015-03-03,115.47000122070312,46.10087203979492,105.82817077636719,53.022071838378906,31.444334030151367,174.3878631591797,91.64099884033203,80.22183227539062,100.00845336914062,81.9389877319336
2015-03-04,115.11000061035156,45.9158935546875,105.50052642822266,52.51521301269531,31.10161590576172,173.6527099609375,91.66991424560547,80.16852569580078,99.62266540527344,82.00055694580078
2015-03-05,115.0,46.02260971069336,105.8109359741211,52.66725540161133,31.05487823486328,173.8426971435547,91.55400085449219,80.27518463134766,99.79718017578125,82.0467529296875
2015-03-06,111.86000061035156,45.39653778076172,104.47445678710938,50.91865921020508,30.579750061035156,171.39768981933594,89.53135681152344,79.42195892333984,98.66732025146484,81.20767211914062
2015-03-09,111.97000122070312,45.46769332885742,104.93144989013672,51.324134826660156,30.46291160583496,172.1080780029297,90.3578109741211,79.74189758300781,98.95206451416016,81.58489990234375
2015-03-10,111.41999816894531,44.478797912597656,103.7243423461914,51.28612518310547,29.785274505615234,169.316162109375,91.54673767089844,79.86856842041016,97.11486053466797,81.93128204345703
2015-03-11,110.75,44.592620849609375,104.36239624023438,51.33045959472656,30.011157989501953,168.9196014404297,92.21361541748047,80.27518463134766,96.55451965332031,82.07752990722656
2015-03-12,110.72000122070312,45.14754104614258,106.0954360961914,52.22378158569336,30.198083877563477,171.0673065185547,92.14849090576172,80.1951675415039,97.1883773803711,82.15450286865234
2015-03-13,110.87999725341797,44.884307861328125,105.716064453125,52.19210433959961,29.83200454711914,170.01824951171875,91.8656997680664,79.96855163574219,96.76579284667969,82.03135681152344
2015-03-16,110.80999755859375,45.389434814453125,106.33688354492188,52.730621337890625,30.19029426574707,172.289794921875,92.75013732910156,80.04853820800781,98.01508331298828,82.31616973876953
2015-03-17,110.20999908447266,45.275596618652344,106.62142181396484,52.71161651611328,30.54081153869629,171.77764892578125,93.5185546875,80.18189239501953,98.1712646484375,82.4855728149414
2015-03-18,112.37000274658203,46.24314498901367,107.47499084472656,53.813987731933594,31.288555145263672,173.8426971435547,95.32373046875,81.16838836669922,99.13580322265625,83.432373046875
2015-03-19,112.29000091552734,45.70246124267578,107.68191528320312,53.78865432739258,30.758899688720703,173.04974365234375,94.83799743652344,80.75509643554688,99.28276062011719,83.03981018066406
2015-03-20,113.56999969482422,46.71269607543945,108.63035583496094,55.13813781738281,31.21845817565918,174.57720947265625,95.33822631835938,80.98172760009766,99.92543029785156,83.37854766845703
2015-03-23,114.29000091552734,46.94747543334961,108.5354995727539,55.068458557128906,31.311912536621094,174.2369842529297,95.22222137451172,81.16838836669922,99.73207092285156,83.4863052368164
2015-03-24,114.56999969482422,46.84786605834961,108.5096435546875,54.599609375,31.436540603637695,173.25799560546875,96.1429443359375,81.28836822509766,99.37299346923828,83.74031066894531
2015-03-25,114.7300033569336,46.62732696533203,105.91773223876953,53.657630920410156,30.938051223754883,170.7190704345703,95.3309555053711,81.02174377441406,97.09880828857422,83.37854766845703
2015-03-26,115.4800033569336,46.22180938720703,105.78797912597656,53.37718963623047,30.649852752685547,170.3125457763672,93.84478759765625,80.52181243896484,96.76737976074219,82.9089126586914
2015-03-27,115.05999755859375,46.342750549316406,106.46257781982422,53.447303771972656,30.735530853271484,170.7024688720703,95.01197052001953,80.8417739868164,97.15406799316406,83.23224639892578
2015-03-30,113.75,46.37120819091797,107.90685272216797,54.212120056152344,31.327499389648438,172.78500366210938,94.54077911376953,80.98172760009766,98.26815032958984,83.22452545166016
2015-03-31,113.66000366210938,45.65266036987305,107.56092071533203,53.73408126831055,31.25739860534668,171.2749481201172,94.74369812011719,81.12835693359375,97.22772216796875,83.44010162353516
2015-04-01,115.5999984741211,45.97991943359375,107.60419464111328,53.657630920410156,31.646846771240234,170.66932678222656,95.98815155029297,81.36165618896484,96.72134399414062,83.83721923828125
2015-04-02,115.27999877929688,46.378318786621094,107.8030776977539,54.06550598144531,32.121986389160156,171.28329467773438,94.97112274169922,81.22798919677734,96.7857666015625,83.59818267822266
2015-04-06,116.69000244140625,46.84786605834961,108.27873229980469,54.62637710571289,32.53480529785156,172.4365692138672,94.4408187866211,81.33489990234375,97.57760620117188,83.70612335205078
2015-04-07,116.11000061035156,46.78384780883789,107.58686828613281,53.664005279541016,32.3712272644043,171.98028564453125,95.23265838623047,81.62901306152344,97.41188049316406,83.77550506591797
2015-04-08,115.47000122070312,46.9830436706543,108.51225280761719,53.746849060058594,33.048866271972656,172.56103515625,95.26174926757812,81.60227966308594,98.18528747558594,83.69841766357422
2015-04-09,114.66999816894531,47.04705810546875,108.12305450439453,52.63151931762695,33.376007080078125,173.3243865966797,94.02674102783203,81.1878890991211,98.80216217041016,83.35910034179688
2015-04-10,115.97000122070312,47.139549255371094,108.6419906616211,52.59326934814453,33.39938735961914,174.2702178955078,94.16473388671875,81.301513671875,99.207275390625,83.33597564697266
2015-04-13,115.13999938964844,46.84075164794922,108.71115112304688,52.453060150146484,33.204654693603516,173.48199462890625,94.29554748535156,81.2747573852539,98.95870208740234,83.50566101074219
2015-04-14,114.44000244140625,47.189361572265625,108.68522644042969,52.63788604736328,33.35264587402344,173.81390380859375,94.9638900756836,81.46189880371094,98.67326354980469,83.75234985351562
2015-04-15,115.43000030517578,47.40279006958008,109.44625091552734,52.242733001708984,33.58631134033203,174.59381103515625,94.88397979736328,81.51539611816406,99.29011535644531,83.79862976074219
2015-04-16,115.02999877929688,47.53083419799805,109.3857192993164,52.37656784057617,33.851139068603516,174.54405212402344,94.41177368164062,81.46858215332031,99.15201568603516,83.8603744506836
2015-04-17,115.5999984741211,46.933250427246094,107.61282348632812,52.134368896484375,33.25918197631836,172.53611755371094,95.49419403076172,81.68916320800781,97.60523986816406,84.02993774414062
2015-04-20,114.72000122070312,46.9830436706543,108.66790008544922,52.21086120605469,33.22801971435547,174.11260986328125,94.6514663696289,81.49531555175781,99.06916046142578,83.87572479248047
2015-04-21,115.37999725341797,47.40279006958008,108.55549621582031,52.30007553100586,33.42274856567383,173.90516662597656,94.22286987304688,81.4752197265625,99.49270629882812,83.69841766357422
2015-04-22,113.83000183105469,47.49528121948242,108.71978759765625,52.408424377441406,33.78105163574219,174.7597198486328,92.7844467163086,80.94725036621094,100.03593444824219,83.21261596679688
2015-04-23,114.66000366210938,47.67313766479492,109.2127914428711,52.548641204833984,34.0302848815918,175.19947814941406,93.18405151367188,81.15442657470703,100.41339874267578,83.4670639038086
2015-04-24,113.05000305175781,47.950592041015625,108.84953308105469,52.65699768066406,34.15491485595703,175.60604858398438,93.76524353027344,81.30819702148438,101.77606964111328,83.7601089477539
2015-04-27,115.33000183105469,48.185359954833984,107.64739990234375,52.5869140625,34.287330627441406,174.87591552734375,93.76524353027344,81.2480697631836,101.5182876586914,83.62906646728516
2015-04-28,116.33000183105469,48.24228286743164,108.24414825439453,52.484901428222656,34.341861724853516,175.43182373046875,92.47208404541016,80.76681518554688,101.31575012207031,83.24346160888672
2015-04-29,115.51000213623047,47.822532653808594,107.06795501708984,51.42692947387695,33.9134635925293,174.7099609375,91.33883666992188,80.09843444824219,100.680419921875,82.93504333496094
2015-04-30,113.47000122070312,47.317420959472656,104.80204772949219,50.59202575683594,33.39938735961914,172.95932006835938,91.49862670898438,80.16527557373047,99.09676361083984,82.911865234375
2015-05-01,113.08000183105469,47.84387969970703,105.48529815673828,50.974430084228516,33.60188674926758,174.8344268798828,90.26689910888672,79.722900390625,100.40420532226562,82.4586181640625
2015-05-04,114.0999984741211,47.79407501220703,105.86582946777344,51.02540588378906,33.7966194152832,175.33226013183594,89.4151840209961,79.46824645996094,100.5699234008789,82.28875732421875
2015-05-05,114.41999816894531,47.08263397216797,104.51666259765625,49.91645431518555,33.430545806884766,173.3243865966797,89.29142761230469,79.33418273925781,98.93107604980469,82.14973449707031
2015-05-06,114.36000061035156,47.203575134277344,104.87989044189453,49.82083511352539,33.017723083496094,172.61085510253906,87.76274871826172,78.99234771728516,98.24972534179688,81.74816131591797
2015-05-07,113.41999816894531,47.04705810546875,105.27770233154297,50.58565902709961,32.97098159790039,173.2994842529297,88.94204711914062,79.30733489990234,98.83897399902344,82.095703125
2015-05-08,113.97000122070312,48.135562896728516,106.06475067138672,51.293094635009766,33.39159393310547,175.58114624023438,89.18225860595703,79.76313018798828,100.07276916503906,82.41227722167969
2015-05-11,113.52999877929688,47.715816497802734,106.12528228759766,50.52191162109375,33.07223892211914,174.74310302734375,87.01292419433594,78.95883178710938,99.68604278564453,81.60148620605469
2015-05-12,114.5,47.68736267089844,105.93498992919922,50.67489242553711,32.963191986083984,174.22044372558594,87.23860168457031,78.84490966796875,99.2348861694336,81.66326141357422
2015-05-13,116.55000305175781,48.0430793762207,105.93498992919922,50.190494537353516,33.0255126953125,174.2536163330078,86.53974914550781,78.77117919921875,99.4374771118164,81.5550765991211
2015-05-14,117.18000030517578,48.61934280395508,107.05931091308594,51.15924835205078,33.35264587402344,176.07064819335938,86.77271270751953,79.03926849365234,100.89220428466797,81.8331298828125
2015-05-15,117.52999877929688,48.67625427246094,106.93824768066406,51.681888580322266,33.60969543457031,176.26148986816406,88.51249694824219,79.58883666992188,100.89220428466797,82.42005157470703
2015-05-18,117.5199966430664,48.51262283325195,108.14900970458984,51.54802703857422,33.266971588134766,176.80911254882812,87.02752685546875,78.97895812988281,101.33413696289062,81.86400604248047
2015-05-19,115.88999938964844,48.32765579223633,108.00196075439453,51.36956024169922,33.321495056152344,176.75103759765625,86.2558364868164,78.55670166015625,101.22366333007812,81.50105285644531
2015-05-20,116.08000183105469,48.42013931274414,108.20088958740234,51.32495880126953,33.298126220703125,176.62655639648438,86.40148162841797,78.65054321289062,101.28807830810547,81.67864990234375
2015-05-21,115.69000244140625,48.67625427246094,108.07981872558594,51.08277130126953,33.18128967285156,177.14096069335938,87.60985565185547,79.02591705322266,101.81293487548828,82.16519165039062
2015-05-22,115.5999984741211,48.36322784423828,107.61282348632812,51.019039154052734,33.29033660888672,176.7178497314453,87.64627838134766,78.9722671508789,101.71161651611328,81.9798355102539
2015-05-26,113.91000366210938,47.49528121948242,106.58362579345703,50.63027572631836,32.76068115234375,174.81777954101562,89.14583587646484,79.32079315185547,100.54230499267578,82.48951721191406
2015-05-27,113.88999938964844,47.95771026611328,107.8895492553711,51.12739181518555,32.768463134765625,176.4772186279297,89.3497085571289,79.40119934082031,102.16276550292969,82.4431381225586
2015-05-28,114.0199966430664,47.87232971191406,107.79442596435547,51.02540588378906,32.34007263183594,176.27810668945312,89.1313247680664,79.23367309570312,101.93257141113281,82.52043151855469
2015-05-29,114.0999984741211,47.40990447998047,107.14579772949219,50.439064025878906,32.02851104736328,175.1829071044922,89.32786560058594,79.26714324951172,101.3249282836914,82.56678009033203
2015-06-01,114.0,47.2818489074707,107.48307800292969,51.057254791259766,31.903881072998047,175.53970336914062,88.36780548095703,78.82288360595703,101.66559600830078,82.20243835449219
2015-06-02,114.45999908447266,47.50238037109375,107.69063568115234,50.58565902709961,32.02851104736328,175.36546325683594,87.13485717773438,78.41963958740234,101.34334564208984,81.63009643554688
2015-06-03,113.63999938964844,47.7656135559082,108.76304626464844,49.85907745361328,31.86492919921875,175.8300018310547,85.73418426513672,77.91558074951172,101.64717864990234,80.93401336669922
2015-06-04,112.83999633789062,47.253395080566406,107.67333984375,49.763484954833984,31.38201141357422,174.3448486328125,86.85039520263672,78.31885528564453,100.873779296875,81.32841491699219
2015-06-05,112.23999786376953,46.691349029541016,108.45172882080078,49.20899200439453,31.241819381713867,174.0461883544922,85.79254913330078,77.92231750488281,100.63441467285156,80.74059295654297
2015-06-08,112.56999969482422,46.62732696533203,107.95008850097656,49.119773864746094,31.23402976989746,172.9758758544922,85.69771575927734,77.8685073852539,99.61241149902344,80.85663604736328
2015-06-09,112.81999969482422,46.37120819091797,107.62144470214844,48.76285171508789,31.047101974487305,172.95098876953125,85.0192642211914,77.51904296875,99.44664001464844,80.59366607666016
2015-06-10,113.77999877929688,47.345882415771484,108.96195220947266,49.10702896118164,31.498868942260742,175.02523803710938,84.2751235961914,77.31066131591797,100.80931091308594,80.28423309326172
2015-06-11,113.26000213623047,47.473941802978516,109.23869323730469,49.40656661987305,31.343082427978516,175.5894775390625,86.04788970947266,77.99623107910156,100.95665740966797,80.91850280761719
2015-06-12,113.2300033569336,47.09687042236328,108.91007232666016,49.36195373535156,31.343082427978516,174.2453155517578,86.04788970947266,77.8617935180664,100.12800598144531,80.87211608886719
2015-06-15,113.7300033569336,46.81230545043945,108.56414031982422,49.094268798828125,30.992570877075195,173.49859619140625,86.1865005493164,77.8483657836914,99.63078308105469,81.06549072265625
2015-06-16,113.31999969482422,46.79806900024414,109.33382415771484,49.48942184448242,31.0003604888916,174.44448852539062,86.86500549316406,78.04330444335938,100.17403411865234,81.37480163574219
2015-06-17,113.8499984741211,46.691349029541016,109.1695327758789,49.91006851196289,31.187297821044922,174.7265625,86.19379425048828,78.0365982055664,100.45023345947266,81.42122650146484
2015-06-18,115.31999969482422,47.11110305786133,110.63111877441406,50.598388671875,31.475492477416992,176.54360961914062,85.77067565917969,77.89547729492188,101.91419219970703,81.359375
2015-06-19,115.12000274658203,46.99726867675781,110.5792236328125,50.20961380004883,31.202878952026367,175.7598419189453,86.87226104736328,78.31210327148438,101.41031646728516,81.79249572753906
2015-06-22,113.63999938964844,47.88655471801758,111.34033203125,49.69337463378906,31.654632568359375,176.6602783203125,85.0994873046875,77.69379425048828,102.15782165527344,81.10414123535156
2015-06-23,112.88999938964844,48.01461410522461,111.57379913330078,49.279109954833984,31.966196060180664,176.78541564941406,84.58883666992188,77.51904296875,102.24085998535156,80.85663604736328
2015-06-24,112.58999633789062,47.60200119018555,110.63111877441406,49.011436462402344,31.74031639099121,175.5013885498047,85.3183364868164,77.734130859375,101.71484375,81.09642791748047
2015-06-25,112.44000244140625,47.58100891113281,110.57054901123047,48.5142822265625,31.631250381469727,174.9678192138672,85.0192642211914,77.60645294189453,101.51183319091797,80.89530181884766
2015-06-26,112.55999755859375,47.55930709838867,110.26789093017578,48.863224029541016,31.33305549621582,174.9344940185547,84.06356048583984,77.25016784667969,100.83815002441406,80.50862884521484
2015-06-29,113.06999969482422,46.09794616699219,107.48307800292969,48.10355758666992,30.63467788696289,171.2660369873047,86.28861999511719,77.92231750488281,98.45724487304688,81.44448852539062
2015-06-30,112.37000274658203,45.931549072265625,107.98468780517578,48.08424758911133,31.08980369567871,171.62457275390625,85.69039154052734,77.77440643310547,98.80793762207031,81.22014617919922
2015-07-01,111.9800033569336,46.2281608581543,108.3046875,48.876094818115234,31.066259384155273,173.00018310546875,84.53375244140625,77.52509307861328,99.59233093261719,80.79564666748047
2015-07-02,111.76000213623047,46.286041259765625,107.5047836303711,48.998409271240234,31.215354919433594,172.84181213378906,84.81163787841797,77.82162475585938,99.62002563476562,81.082275390625
2015-07-06,112.05999755859375,45.35279083251953,107.47003173828125,49.30741882324219,30.344335556030273,172.3498992919922,86.38350677490234,78.13166809082031,99.38931274414062,81.65553283691406
2015-07-07,110.76000213623047,45.36725997924805,107.59162139892578,50.07997512817383,29.88921356201172,173.43374633789062,87.19512176513672,78.4552001953125,99.63844299316406,81.87242126464844
2015-07-08,111.08999633789062,44.311031341552734,105.95013427734375,49.8868293762207,28.861255645751953,170.5240020751953,87.9481430053711,78.56304168701172,97.90353393554688,82.19774627685547
2015-07-09,111.36000061035156,45.041709899902344,106.33228302001953,49.64864730834961,29.418392181396484,170.83253479003906,86.21534729003906,78.0440673828125,97.84817504882812,81.62450408935547
2015-07-10,111.48999786376953,46.51754379272461,107.80876159667969,50.060665130615234,30.16385841369629,172.98353576660156,84.84814453125,77.5453109741211,99.34317779541016,81.05900573730469
2015-07-13,110.98999786376953,46.69116973876953,109.02467346191406,50.131473541259766,30.367876052856445,174.89280700683594,84.58493041992188,77.37682342529297,101.08731842041016,80.84210205078125
2015-07-14,110.73999786376953,47.08182907104492,109.63263702392578,50.234466552734375,30.422809600830078,175.65147399902344,84.86278533935547,77.4441909790039,101.75178527832031,81.09772491455078
2015-07-15,110.16000366210938,46.9081916809082,109.05075073242188,50.318172454833984,30.077537536621094,175.59312438964844,85.76206970214844,77.6463851928711,101.86251831054688,81.40757751464844
2015-07-16,109.76000213623047,47.313331604003906,109.70211029052734,50.723751068115234,30.454193115234375,177.00209045410156,86.35426330566406,77.76773834228516,103.30213165283203,81.37664031982422
2015-07-17,108.6500015258789,47.23375701904297,109.22444152832031,50.54351043701172,30.414968490600586,177.1522216796875,86.80030059814453,77.82162475585938,104.8248062133789,81.38435363769531
2015-07-20,105.69999694824219,47.35673141479492,108.63385009765625,50.60143280029297,30.21878433227539,177.24392700195312,86.43474578857422,77.63961029052734,105.18472290039062,81.22171783447266
2015-07-21,105.37000274658203,47.21928787231445,108.12142181396484,50.45980453491211,30.226634979248047,176.54359436035156,86.90262603759766,77.80140686035156,105.12013244628906,81.44635009765625
2015-07-22,104.80000305175781,46.85755920410156,108.52094268798828,50.67868423461914,29.79503631591797,176.2267608642578,87.44366455078125,77.90253448486328,103.9296646118164,81.54705047607422
2015-07-23,104.33000183105469,46.73457717895508,107.32239532470703,50.047767639160156,29.504711151123047,175.2346954345703,88.5330810546875,78.13166809082031,103.54207611083984,81.88016510009766
2015-07-24,105.3499984741211,46.22092056274414,105.59403228759766,50.26022720336914,29.080974578857422,173.41702270507812,88.75241088867188,78.0979995727539,102.52694702148438,81.95764923095703
2015-07-27,104.86000061035156,45.88091278076172,104.71685791015625,50.35035705566406,28.531681060791016,172.408203125,89.22761535644531,78.10475158691406,101.67794036865234,82.22870635986328
2015-07-28,105.0199966430664,46.45966339111328,105.61141204833984,50.38254928588867,28.822021484375,174.52593994140625,88.57695007324219,78.0440673828125,102.55463409423828,81.99635314941406
2015-07-29,105.16999816894531,46.62605667114258,105.90669250488281,50.710880279541016,29.104507446289062,175.72654724121094,88.24791717529297,77.9766845703125,102.94222259521484,81.88016510009766
2015-07-30,104.2699966430664,46.589874267578125,106.2107162475586,50.45980453491211,28.814170837402344,175.7681884765625,88.92790222167969,78.01710510253906,103.43132781982422,81.97309112548828
2015-07-31,104.93000030517578,46.86479568481445,106.79259490966797,50.85895538330078,29.128047943115234,175.5013885498047,89.58589935302734,78.42150115966797,103.31134796142578,82.45339965820312
2015-08-03,104.0999984741211,46.7418098449707,106.26280975341797,51.17440414428711,28.64153480529785,174.9095001220703,90.52891540527344,78.60399627685547,102.98836517333984,82.70480346679688
2015-08-04,104.30999755859375,46.77798080444336,106.01093292236328,50.80101013183594,28.743549346923828,174.567626953125,89.81084442138672,78.2052001953125,102.7945556640625,82.278076171875
2015-08-05,103.93000030517578,47.02395248413086,106.25411987304688,50.46624755859375,28.751394271850586,175.14291381835938,89.13675689697266,77.90106201171875,103.58821105957031,81.9599609375
2015-08-06,104.38999938964844,46.82862854003906,104.82106018066406,50.53705596923828,28.500289916992188,173.70887756347656,89.92813110351562,78.0497817993164,101.92710876464844,82.24701690673828
2015-08-07,104.6500015258789,46.7418098449707,104.11759948730469,50.723751068115234,28.484594345092773,173.3753662109375,91.10784912109375,78.32011413574219,101.79792022705078,82.57288360595703
2015-08-10,105.72000122070312,47.313331604003906,105.31613159179688,50.562801361083984,28.963268280029297,175.55979919433594,89.97937774658203,78.00918579101562,102.96068572998047,82.23147583007812
2015-08-11,106.26000213623047,46.589874267578125,104.412841796875,50.89757537841797,28.32765769958496,173.97569274902344,91.408203125,78.33362579345703,101.64103698730469,82.77458953857422
2015-08-12,107.75,46.25709915161133,104.21309661865234,51.058528900146484,27.88823127746582,174.1841583251953,90.90996551513672,78.21200561523438,101.99169921875,82.74353790283203
2015-08-13,106.86000061035156,46.2281608581543,103.86567687988281,51.116477966308594,27.841144561767578,173.96734619140625,90.61683654785156,77.94161224365234,101.82556915283203,82.52629852294922
2015-08-14,106.8499984741211,46.30051040649414,104.53445434570312,51.39329528808594,27.88038444519043,174.6010284423828,90.82933807373047,78.01592254638672,101.98248291015625,82.44100189208984
2015-08-17,107.12999725341797,46.213687896728516,105.63745880126953,51.83106231689453,27.574342727661133,175.57644653320312,91.23967742919922,78.26605224609375,102.83151245117188,82.58840942382812
2015-08-18,107.11000061035156,45.866451263427734,104.79502868652344,51.97270202636719,27.276151657104492,175.06790161132812,90.5216064453125,77.9686508178711,102.30549621582031,82.45649719238281
2015-08-19,108.55000305175781,45.461299896240234,103.7093734741211,51.66368865966797,26.93874168395996,173.68389892578125,91.41551971435547,78.34715270996094,101.63180541992188,82.9607925415039
2015-08-20,110.44000244140625,44.361671447753906,101.0864486694336,51.28384780883789,26.515010833740234,170.0570831298828,92.33875274658203,78.39447021484375,98.81714630126953,83.18585205078125
