rebalance_date,strategy,turnover
2022-12-01,Turnover-Aware Max Sharpe γ=0.25,9.494419997789077e-16
2023-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,8.941764645787042e-16
2023-02-01,Equal Weight,0.0
2023-02-01,Maximum Sharpe,5.933991617167497e-16
2023-02-01,Minimum Variance,0.02526347541578099
2023-02-01,SPY,0.0
2023-02-01,Shrunk Max Sharpe λ=0.25,0.10000000000000107
2023-02-01,Shrunk Max Sharpe λ=0.50,0.019432361851875458
2023-02-01,Shrunk Max Sharpe λ=0.75,0.08655426983439568
2023-02-01,Turnover-Aware Max Sharpe γ=0.05,1.5736539241736427e-15
2023-02-01,Turnover-Aware Max Sharpe γ=0.10,6.697209409492939e-16
2023-02-01,Turnover-Aware Max Sharpe γ=0.25,1.2083347906525114e-15
2023-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,1.0915397613725928e-15
2023-03-01,Equal Weight,0.0
2023-03-01,Maximum Sharpe,1.1280266456386308e-15
2023-03-01,Minimum Variance,0.011353440748740543
2023-03-01,SPY,0.0
2023-03-01,Shrunk Max Sharpe λ=0.25,6.073030900886458e-16
2023-03-01,Shrunk Max Sharpe λ=0.50,0.1194323618518751
2023-03-01,Shrunk Max Sharpe λ=0.75,0.10000000000000138
2023-03-01,Turnover-Aware Max Sharpe γ=0.05,7.15229166200491e-16
2023-03-01,Turnover-Aware Max Sharpe γ=0.10,5.012483763033967e-16
2023-03-01,Turnover-Aware Max Sharpe γ=0.25,0.05630400630191035
2023-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.13936660018682856
2023-05-01,Equal Weight,0.0
2023-05-01,Maximum Sharpe,0.3000000000000003
2023-05-01,Minimum Variance,0.07659744526177562
2023-05-01,SPY,0.0
2023-05-01,Shrunk Max Sharpe λ=0.25,0.2960486540092553
2023-05-01,Shrunk Max Sharpe λ=0.50,0.3000000000000001
2023-05-01,Shrunk Max Sharpe λ=0.75,0.1456572427818141
2023-05-01,Turnover-Aware Max Sharpe γ=0.05,0.20447705864108504
2023-05-01,Turnover-Aware Max Sharpe γ=0.10,0.10202381074629151
2023-05-01,Turnover-Aware Max Sharpe γ=0.25,6.001649063589832e-16
2023-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.726106831584693e-16
2023-06-01,Equal Weight,0.0
2023-06-01,Maximum Sharpe,0.18272008624265967
2023-06-01,Minimum Variance,0.007566920451040107
2023-06-01,SPY,0.0
2023-06-01,Shrunk Max Sharpe λ=0.25,0.19604865400925542
2023-06-01,Shrunk Max Sharpe λ=0.50,0.19999999999999996
2023-06-01,Shrunk Max Sharpe λ=0.75,0.1446780262565807
2023-06-01,Turnover-Aware Max Sharpe γ=0.05,0.06794530464703867
2023-06-01,Turnover-Aware Max Sharpe γ=0.10,5.441890240564186e-16
2023-06-01,Turnover-Aware Max Sharpe γ=0.25,6.674955177934582e-16
2023-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0766305059485707
2023-08-01,Equal Weight,0.0
2023-08-01,Maximum Sharpe,0.28272008624265943
2023-08-01,Minimum Variance,0.02255948865816636
2023-08-01,SPY,0.0
2023-08-01,Shrunk Max Sharpe λ=0.25,0.3
2023-08-01,Shrunk Max Sharpe λ=0.50,0.30000000000000027
2023-08-01,Shrunk Max Sharpe λ=0.75,0.1924264750291515
2023-08-01,Turnover-Aware Max Sharpe γ=0.05,0.26346824600595375
2023-08-01,Turnover-Aware Max Sharpe γ=0.10,0.24286658357200638
2023-08-01,Turnover-Aware Max Sharpe γ=0.25,0.06271907915394087
2023-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.043935501150639766
2023-09-01,Equal Weight,0.0
2023-09-01,Maximum Sharpe,0.002590738091663149
2023-09-01,Minimum Variance,0.02181449496457442
2023-09-01,SPY,0.0
2023-09-01,Shrunk Max Sharpe λ=0.25,0.027523488754397363
2023-09-01,Shrunk Max Sharpe λ=0.50,0.07685903644702674
2023-09-01,Shrunk Max Sharpe λ=0.75,0.2582182919563358
2023-09-01,Turnover-Aware Max Sharpe γ=0.05,3.33930091361481e-16
2023-09-01,Turnover-Aware Max Sharpe γ=0.10,0.01908144355021669
2023-09-01,Turnover-Aware Max Sharpe γ=0.25,5.696078169837111e-16
2023-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,8.758834947607956e-16
2023-11-01,Equal Weight,0.0
2023-11-01,Maximum Sharpe,0.20461445570430722
2023-11-01,Minimum Variance,0.017673170908119453
2023-11-01,SPY,0.0
2023-11-01,Shrunk Max Sharpe λ=0.25,0.20116756254294832
2023-11-01,Shrunk Max Sharpe λ=0.50,0.19440138028966789
2023-11-01,Shrunk Max Sharpe λ=0.75,0.17506067915151102
2023-11-01,Turnover-Aware Max Sharpe γ=0.05,0.20720514060819087
2023-11-01,Turnover-Aware Max Sharpe γ=0.10,0.2024107290125431
2023-11-01,Turnover-Aware Max Sharpe γ=0.25,1.5647693683710209e-15
2023-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.12056600709920985
2023-12-01,Equal Weight,0.0
2023-12-01,Maximum Sharpe,0.14044303946072578
2023-12-01,Minimum Variance,0.01936939784277465
2023-12-01,SPY,0.0
2023-12-01,Shrunk Max Sharpe λ=0.25,0.17438779909309532
2023-12-01,Shrunk Max Sharpe λ=0.50,0.19999999999999996
2023-12-01,Shrunk Max Sharpe λ=0.75,0.20000000000000137
2023-12-01,Turnover-Aware Max Sharpe γ=0.05,0.1404432277737011
2023-12-01,Turnover-Aware Max Sharpe γ=0.10,0.14044302684095225
2023-12-01,Turnover-Aware Max Sharpe γ=0.25,0.11526132535253193
2024-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,4.683039400076552e-16
2024-02-01,Equal Weight,0.0
2024-02-01,Maximum Sharpe,1.6780739124644397e-15
2024-02-01,Minimum Variance,0.020094304993544608
2024-02-01,SPY,0.0
2024-02-01,Shrunk Max Sharpe λ=0.25,5.969321691489284e-15
2024-02-01,Shrunk Max Sharpe λ=0.50,2.9497097029902543e-16
2024-02-01,Shrunk Max Sharpe λ=0.75,2.0106000003364523e-15
2024-02-01,Turnover-Aware Max Sharpe γ=0.05,7.087550475374432e-15
2024-02-01,Turnover-Aware Max Sharpe γ=0.10,5.562965379408473e-16
2024-02-01,Turnover-Aware Max Sharpe γ=0.25,0.04745775380141106
2024-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,4.954931800130571e-16
2024-03-01,Equal Weight,0.0
2024-03-01,Maximum Sharpe,1.4753380551160278e-15
2024-03-01,Minimum Variance,0.019015934672219452
2024-03-01,SPY,0.0
2024-03-01,Shrunk Max Sharpe λ=0.25,6.515989096865826e-16
2024-03-01,Shrunk Max Sharpe λ=0.50,4.699970494733637e-16
2024-03-01,Shrunk Max Sharpe λ=0.75,8.270670030561544e-16
2024-03-01,Turnover-Aware Max Sharpe γ=0.05,6.694763512637552e-15
2024-03-01,Turnover-Aware Max Sharpe γ=0.10,6.348280256879761e-16
2024-03-01,Turnover-Aware Max Sharpe γ=0.25,1.098079960293319e-15
2024-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.499073418846478e-16
2024-04-01,Equal Weight,0.0
2024-04-01,Maximum Sharpe,7.714171743672514e-16
2024-04-01,Minimum Variance,0.014680904779344767
2024-04-01,SPY,0.0
2024-04-01,Shrunk Max Sharpe λ=0.25,6.849791446447248e-16
2024-04-01,Shrunk Max Sharpe λ=0.50,7.297700999408571e-16
2024-04-01,Shrunk Max Sharpe λ=0.75,0.058246409921213875
2024-04-01,Turnover-Aware Max Sharpe γ=0.05,1.3147017371311522e-15
2024-04-01,Turnover-Aware Max Sharpe γ=0.10,4.835189184693566e-16
2024-04-01,Turnover-Aware Max Sharpe γ=0.25,1.304512053934559e-15
2024-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,7.424616477180734e-16
2024-05-01,Equal Weight,0.0
2024-05-01,Maximum Sharpe,6.591949208711864e-16
2024-05-01,Minimum Variance,0.0018720721554319308
2024-05-01,SPY,0.0
2024-05-01,Shrunk Max Sharpe λ=0.25,7.840950111415166e-16
2024-05-01,Shrunk Max Sharpe λ=0.50,1.392149077117506e-15
2024-05-01,Shrunk Max Sharpe λ=0.75,0.05824640992121464
2024-05-01,Turnover-Aware Max Sharpe γ=0.05,1.5057399771478686e-15
2024-05-01,Turnover-Aware Max Sharpe γ=0.10,1.6375789613221055e-15
2024-05-01,Turnover-Aware Max Sharpe γ=0.25,1.3739009929736308e-15
2024-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,8.673617379884036e-16
2024-07-01,Equal Weight,0.0
2024-07-01,Maximum Sharpe,2.1024848528838886e-15
2024-07-01,Minimum Variance,0.0062204429868437695
2024-07-01,SPY,0.0
2024-07-01,Shrunk Max Sharpe λ=0.25,1.0963452368173417e-15
2024-07-01,Shrunk Max Sharpe λ=0.50,1.2876993716049727e-16
2024-07-01,Shrunk Max Sharpe λ=0.75,7.51211377825512e-16
2024-07-01,Turnover-Aware Max Sharpe γ=0.05,1.4432899320127035e-15
2024-07-01,Turnover-Aware Max Sharpe γ=0.10,1.65145674912992e-15
2024-07-01,Turnover-Aware Max Sharpe γ=0.25,1.8804402479588585e-15
2024-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,6.591949208711867e-16
2024-08-01,Equal Weight,0.0
2024-08-01,Maximum Sharpe,2.384523180335928e-15
2024-08-01,Minimum Variance,0.002300284557943168
2024-08-01,SPY,0.0
2024-08-01,Shrunk Max Sharpe λ=0.25,1.1017589987392713e-15
2024-08-01,Shrunk Max Sharpe λ=0.50,2.620558042344204e-16
2024-08-01,Shrunk Max Sharpe λ=0.75,6.483650533299596e-16
2024-08-01,Turnover-Aware Max Sharpe γ=0.05,2.019815656272323e-15
2024-08-01,Turnover-Aware Max Sharpe γ=0.10,1.2004286453759501e-15
2024-08-01,Turnover-Aware Max Sharpe γ=0.25,1.0824674490095272e-15
2024-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.759281940243e-16
2024-10-01,Equal Weight,0.0
2024-10-01,Maximum Sharpe,1.5166628011136838e-15
2024-10-01,Minimum Variance,0.01288199490590568
2024-10-01,SPY,0.0
2024-10-01,Shrunk Max Sharpe λ=0.25,0.022609898547401808
2024-10-01,Shrunk Max Sharpe λ=0.50,0.1698170414323314
2024-10-01,Shrunk Max Sharpe λ=0.75,0.3217611137781473
2024-10-01,Turnover-Aware Max Sharpe γ=0.05,1.4453599723138545e-15
2024-10-01,Turnover-Aware Max Sharpe γ=0.10,1.7832957333041573e-15
2024-10-01,Turnover-Aware Max Sharpe γ=0.25,1.1796119636642288e-15
2024-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,4.85722573273506e-16
2024-11-01,Equal Weight,0.0
2024-11-01,Maximum Sharpe,0.004509761450421089
2024-11-01,Minimum Variance,0.0012568207435612142
2024-11-01,SPY,0.0
2024-11-01,Shrunk Max Sharpe λ=0.25,0.005536747645912752
2024-11-01,Shrunk Max Sharpe λ=0.50,0.09980142751146016
2024-11-01,Shrunk Max Sharpe λ=0.75,0.24709961687217885
2024-11-01,Turnover-Aware Max Sharpe γ=0.05,5.759281940243e-16
2024-11-01,Turnover-Aware Max Sharpe γ=0.10,2.844946500601963e-16
2024-11-01,Turnover-Aware Max Sharpe γ=0.25,1.797173521111972e-15
2025-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.1578375992635021
2025-04-01,Equal Weight,0.0
2025-04-01,Maximum Sharpe,0.1407297302704667
2025-04-01,Minimum Variance,0.012442635626286497
2025-04-01,SPY,0.0
2025-04-01,Shrunk Max Sharpe λ=0.25,0.19526690397051444
2025-04-01,Shrunk Max Sharpe λ=0.50,0.25940066239121506
2025-04-01,Shrunk Max Sharpe λ=0.75,0.28720655324516975
2025-04-01,Turnover-Aware Max Sharpe γ=0.05,0.07007429816284469
2025-04-01,Turnover-Aware Max Sharpe γ=0.10,8.465450562766819e-16
2025-04-01,Turnover-Aware Max Sharpe γ=0.25,2.6645352591003757e-15
2025-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.1554136546655505
2025-05-01,Equal Weight,0.0
2025-05-01,Maximum Sharpe,0.3231631739931903
2025-05-01,Minimum Variance,0.018523828689991105
2025-05-01,SPY,0.0
2025-05-01,Shrunk Max Sharpe λ=0.25,0.21529619099238725
2025-05-01,Shrunk Max Sharpe λ=0.50,0.14301629819093864
2025-05-01,Shrunk Max Sharpe λ=0.75,0.10886286757765191
2025-05-01,Turnover-Aware Max Sharpe γ=0.05,0.12947893780043565
2025-05-01,Turnover-Aware Max Sharpe γ=0.10,0.07352440993169618
2025-05-01,Turnover-Aware Max Sharpe γ=0.25,1.1934897514720433e-15
2025-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.02547559921914255
2025-07-01,Equal Weight,0.0
2025-07-01,Maximum Sharpe,0.17703114884293555
2025-07-01,Minimum Variance,0.028083134727558468
2025-07-01,SPY,0.0
2025-07-01,Shrunk Max Sharpe λ=0.25,0.09886897804942386
2025-07-01,Shrunk Max Sharpe λ=0.50,0.02945871630608296
2025-07-01,Shrunk Max Sharpe λ=0.75,0.019463486968786168
2025-07-01,Turnover-Aware Max Sharpe γ=0.05,0.07007429816284413
2025-07-01,Turnover-Aware Max Sharpe γ=0.10,8.461063613893461e-16
2025-07-01,Turnover-Aware Max Sharpe γ=0.25,1.9845236565174665e-15
2025-08-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.006909689192438884
2025-08-01,Equal Weight,0.0
2025-08-01,Maximum Sharpe,0.032105154423050446
2025-08-01,Minimum Variance,0.006890790240036553
2025-08-01,SPY,0.0
2025-08-01,Shrunk Max Sharpe λ=0.25,0.021002931609508946
2025-08-01,Shrunk Max Sharpe λ=0.50,0.01909619932983692
2025-08-01,Shrunk Max Sharpe λ=0.75,0.03892414185370298
2025-08-01,Turnover-Aware Max Sharpe γ=0.05,0.0561227234720288
2025-08-01,Turnover-Aware Max Sharpe γ=0.10,2.3279564915002e-15
2025-08-01,Turnover-Aware Max Sharpe γ=0.25,1.644517855226013e-15
2025-10-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.06222957619828749
2025-10-01,Equal Weight,0.0
2025-10-01,Maximum Sharpe,0.1863478147887823
2025-10-01,Minimum Variance,0.023687286370249812
2025-10-01,SPY,0.0
2025-10-01,Shrunk Max Sharpe λ=0.25,0.1338603041227728
2025-10-01,Shrunk Max Sharpe λ=0.50,0.07458293365315703
2025-10-01,Shrunk Max Sharpe λ=0.75,0.12290187505907793
2025-10-01,Turnover-Aware Max Sharpe γ=0.05,0.14712035303129456
2025-10-01,Turnover-Aware Max Sharpe γ=0.10,0.11403930274494947
2025-10-01,Turnover-Aware Max Sharpe γ=0.25,0.13009192643851467
2025-12-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,7.07874936063602e-15
2025-12-01,Equal Weight,0.0
2025-12-01,Maximum Sharpe,0.2781680681788462
2025-12-01,Minimum Variance,0.04142039916408414
2025-12-01,SPY,0.0
2025-12-01,Shrunk Max Sharpe λ=0.25,0.17633088129988347
2025-12-01,Shrunk Max Sharpe λ=0.50,0.04351985013716703
2025-12-01,Shrunk Max Sharpe λ=0.75,0.0189994761657093
2025-12-01,Turnover-Aware Max Sharpe γ=0.05,0.21635685923594217
2025-12-01,Turnover-Aware Max Sharpe γ=0.10,0.15303396724035
2025-12-01,Turnover-Aware Max Sharpe γ=0.25,0.10668794697306995
2026-04-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.032108547001685826
2026-04-01,Equal Weight,0.0
2026-04-01,Maximum Sharpe,0.20759808414688824
2026-04-01,Minimum Variance,0.06632749060700618
2026-04-01,SPY,0.0
2026-04-01,Shrunk Max Sharpe λ=0.25,0.16314545942519443
2026-04-01,Shrunk Max Sharpe λ=0.50,0.09497513592197905
2026-04-01,Shrunk Max Sharpe λ=0.75,0.04319935848484215
2026-04-01,Turnover-Aware Max Sharpe γ=0.05,0.1824431419667207
2026-04-01,Turnover-Aware Max Sharpe γ=0.10,0.006135099790460141
2026-04-01,Turnover-Aware Max Sharpe γ=0.25,1.6870813279032021e-15
2026-05-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.038374353649155354
2026-05-01,Equal Weight,0.0
2026-05-01,Maximum Sharpe,0.0937397554672797
2026-05-01,Minimum Variance,0.008282710954827537
2026-05-01,SPY,0.0
2026-05-01,Shrunk Max Sharpe λ=0.25,0.04213127356789081
2026-05-01,Shrunk Max Sharpe λ=0.50,0.033430712445825767
2026-05-01,Shrunk Max Sharpe λ=0.75,0.011852131627853485
2026-05-01,Turnover-Aware Max Sharpe γ=0.05,0.07676360431348805
2026-05-01,Turnover-Aware Max Sharpe γ=0.10,0.05872548578226036
2026-05-01,Turnover-Aware Max Sharpe γ=0.25,1.8711730090399944e-15
2026-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.032194813947285246
2026-06-01,Equal Weight,0.0
2026-06-01,Maximum Sharpe,0.04420088056140338
2026-06-01,Minimum Variance,0.010052445207669207
2026-06-01,SPY,0.0
2026-06-01,Shrunk Max Sharpe λ=0.25,0.00872529190186188
2026-06-01,Shrunk Max Sharpe λ=0.50,0.050660658429676673
2026-06-01,Shrunk Max Sharpe λ=0.75,0.005896275533023192
2026-06-01,Turnover-Aware Max Sharpe γ=0.05,0.01875618158253255
2026-06-01,Turnover-Aware Max Sharpe γ=0.10,0.030930002510151346
2026-06-01,Turnover-Aware Max Sharpe γ=0.25,3.7305578473369078e-16
2026-07-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.04047613233229722
2026-07-01,Equal Weight,0.0
2026-07-01,Maximum Sharpe,0.017870371719164876
2026-07-01,Minimum Variance,0.016202690641540618
2026-07-01,SPY,0.0
2026-07-01,Shrunk Max Sharpe λ=0.25,0.027946087254761665
2026-07-01,Shrunk Max Sharpe λ=0.50,0.04474668298482493
2026-07-01,Shrunk Max Sharpe λ=0.75,0.0045617647703797065
2026-07-01,Turnover-Aware Max Sharpe γ=0.05,5.48509897891847e-16
2026-07-01,Turnover-Aware Max Sharpe γ=0.10,5.232570916640659e-16
2026-07-01,Turnover-Aware Max Sharpe γ=0.25,1.1796817794804317e-15
2026-09-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.018907025277046647
2026-09-01,Equal Weight,0.0
2026-09-01,Maximum Sharpe,0.10259761216490787
2026-09-01,Minimum Variance,0.015720269657770205
2026-09-01,SPY,0.0
2026-09-01,Shrunk Max Sharpe λ=0.25,0.053691932563329665
2026-09-01,Shrunk Max Sharpe λ=0.50,0.016025591864064655
2026-09-01,Shrunk Max Sharpe λ=0.75,0.002073038770808095
2026-09-01,Turnover-Aware Max Sharpe γ=0.05,0.0754199864400423
2026-09-01,Turnover-Aware Max Sharpe γ=0.10,0.08895600841968639
2026-09-01,Turnover-Aware Max Sharpe γ=0.25,5.925388436245839e-16
