date,strategy,asset,weight
2018-05-01,Minimum Variance,TLT,0.03068034669842071
2018-05-01,Minimum Variance,VNQ,5.5321871551001065e-17
2018-05-01,SPY,EEM,0.0
2018-05-01,SPY,EFA,0.0
2018-05-01,SPY,GLD,0.0
2018-05-01,SPY,IEF,0.0
2018-05-01,SPY,IWM,0.0
2018-05-01,SPY,LQD,0.0
2018-05-01,SPY,QQQ,0.0
2018-05-01,SPY,SPY,1.0
2018-05-01,SPY,TLT,0.0
2018-05-01,SPY,VNQ,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,EEM,3.240933626613829e-16
2018-05-01,Shrunk Max Sharpe λ=0.25,EFA,3.8419456588601445e-16
2018-05-01,Shrunk Max Sharpe λ=0.25,GLD,0.19770710040407694
2018-05-01,Shrunk Max Sharpe λ=0.25,IEF,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,IWM,0.0
2018-05-01,Shrunk Max Sharpe λ=0.25,LQD,0.299999999999995
2018-05-01,Shrunk Max Sharpe λ=0.25,QQQ,0.2999999999999998
2018-05-01,Shrunk Max Sharpe λ=0.25,SPY,0.15852472177337779
2018-05-01,Shrunk Max Sharpe λ=0.25,TLT,0.043768177822549784
2018-05-01,Shrunk Max Sharpe λ=0.25,VNQ,6.17877071214209e-17
2018-05-01,Shrunk Max Sharpe λ=0.50,EEM,0.0
2018-05-01,Shrunk Max Sharpe λ=0.50,EFA,2.890317015487449e-16
2018-05-01,Shrunk Max Sharpe λ=0.50,GLD,0.11407262951175368
2018-05-01,Shrunk Max Sharpe λ=0.50,IEF,0.2707851944742398
2018-05-01,Shrunk Max Sharpe λ=0.50,IWM,0.018198048207403863
2018-05-01,Shrunk Max Sharpe λ=0.50,LQD,0.29999999999999966
2018-05-01,Shrunk Max Sharpe λ=0.50,QQQ,0.24508864981086104
2018-05-01,Shrunk Max Sharpe λ=0.50,SPY,0.051855477995741556
2018-05-01,Shrunk Max Sharpe λ=0.50,TLT,0.0
2018-05-01,Shrunk Max Sharpe λ=0.50,VNQ,9.2620189609822e-17
2018-05-01,Shrunk Max Sharpe λ=0.75,EEM,0.0
2018-05-01,Shrunk Max Sharpe λ=0.75,EFA,0.0
2018-05-01,Shrunk Max Sharpe λ=0.75,GLD,0.11698675953598041
2018-05-01,Shrunk Max Sharpe λ=0.75,IEF,0.29999999999999993
2018-05-01,Shrunk Max Sharpe λ=0.75,IWM,0.017182555430369895
2018-05-01,Shrunk Max Sharpe λ=0.75,LQD,0.29999999999999993
2018-05-01,Shrunk Max Sharpe λ=0.75,QQQ,0.005858909637860266
2018-05-01,Shrunk Max Sharpe λ=0.75,SPY,0.2599717753957892
2018-05-01,Shrunk Max Sharpe λ=0.75,TLT,1.2964412192651905e-16
2018-05-01,Shrunk Max Sharpe λ=0.75,VNQ,1.6125681337815265e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,EEM,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,EFA,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,GLD,0.2150541115855444
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,IEF,0.0
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,IWM,5.118001490349484e-17
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,LQD,0.15015384785561606
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,QQQ,0.2999999999999999
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,SPY,0.27741221919778625
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,TLT,0.05737982136105349
2018-05-01,Turnover-Aware Max Sharpe γ=0.05,VNQ,4.53126654324383e-17
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,EEM,3.9948641497561726e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,EFA,6.896001257464008e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,GLD,0.184633978100535
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,IEF,1.1461012487857644e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,IWM,3.433684503126638e-17
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,LQD,0.26388994286145345
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,QQQ,0.2999999999999996
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,SPY,0.2514760790380095
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,TLT,7.806235670191623e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.10,VNQ,3.489952385441309e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,EEM,1.3028337710686573e-15
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,EFA,6.684599771182896e-16
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,GLD,0.15860780545571104
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,IEF,0.06847350425750938
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,IWM,6.3907772885830455e-15
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,LQD,0.09999999999999878
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,QQQ,0.2999999999999987
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,SPY,0.29999999999999494
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,TLT,0.07291869028677786
2018-05-01,Turnover-Aware Max Sharpe γ=0.25,VNQ,9.107642777789531e-16
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,EEM,1.7731671811562256e-15
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,EFA,1.42952663344869e-15
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,GLD,0.0946515692983904
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,IEF,0.2999999999999947
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,IWM,0.010599315888536584
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,LQD,0.29999999999999677
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,QQQ,0.21619521377004491
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,SPY,0.07855390104302788
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,TLT,3.066494792454408e-15
2018-06-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,VNQ,2.3203566204562814e-15
2018-06-01,Equal Weight,EEM,0.1
2018-06-01,Equal Weight,EFA,0.1
2018-06-01,Equal Weight,GLD,0.1
2018-06-01,Equal Weight,IEF,0.1
2018-06-01,Equal Weight,IWM,0.1
2018-06-01,Equal Weight,LQD,0.1
2018-06-01,Equal Weight,QQQ,0.1
2018-06-01,Equal Weight,SPY,0.1
2018-06-01,Equal Weight,TLT,0.1
2018-06-01,Equal Weight,VNQ,0.1
2018-06-01,Maximum Sharpe,EEM,2.0201909329934212e-16
2018-06-01,Maximum Sharpe,EFA,3.9380732100824295e-16
2018-06-01,Maximum Sharpe,GLD,0.1360192881576189
2018-06-01,Maximum Sharpe,IEF,0.0
2018-06-01,Maximum Sharpe,IWM,0.09921207274223644
2018-06-01,Maximum Sharpe,LQD,3.6491377529143584e-16
2018-06-01,Maximum Sharpe,QQQ,0.2999999999999999
2018-06-01,Maximum Sharpe,SPY,0.19152466285196817
2018-06-01,Maximum Sharpe,TLT,0.2732439762481756
2018-06-01,Maximum Sharpe,VNQ,0.0
2018-06-01,Minimum Variance,EEM,0.0
2018-06-01,Minimum Variance,EFA,0.0437529679692153
2018-06-01,Minimum Variance,GLD,0.10974911395475856
2018-06-01,Minimum Variance,IEF,0.30000000000000004
2018-06-01,Minimum Variance,IWM,0.030825552409006713
2018-06-01,Minimum Variance,LQD,0.3
2018-06-01,Minimum Variance,QQQ,7.95709194732545e-18
2018-06-01,Minimum Variance,SPY,0.17764076637523907
2018-06-01,Minimum Variance,TLT,0.03803159929178047
2018-06-01,Minimum Variance,VNQ,2.9560705406284994e-17
2018-06-01,SPY,EEM,0.0
2018-06-01,SPY,EFA,0.0
2018-06-01,SPY,GLD,0.0
2018-06-01,SPY,IEF,0.0
2018-06-01,SPY,IWM,0.0
2018-06-01,SPY,LQD,0.0
2018-06-01,SPY,QQQ,0.0
2018-06-01,SPY,SPY,1.0
2018-06-01,SPY,TLT,0.0
2018-06-01,SPY,VNQ,0.0
2018-06-01,Shrunk Max Sharpe λ=0.25,EEM,0.0
2018-06-01,Shrunk Max Sharpe λ=0.25,EFA,0.0
2018-06-01,Shrunk Max Sharpe λ=0.25,GLD,0.12640331665096127
2018-06-01,Shrunk Max Sharpe λ=0.25,IEF,0.0
2018-06-01,Shrunk Max Sharpe λ=0.25,IWM,0.0815569409924576
2018-06-01,Shrunk Max Sharpe λ=0.25,LQD,0.3000000000000004
2018-06-01,Shrunk Max Sharpe λ=0.25,QQQ,0.3000000000000004
2018-06-01,Shrunk Max Sharpe λ=0.25,SPY,0.05119991098904788
2018-06-01,Shrunk Max Sharpe λ=0.25,TLT,0.1408398313675325
2018-06-01,Shrunk Max Sharpe λ=0.25,VNQ,0.0
2018-06-01,Shrunk Max Sharpe λ=0.50,EEM,1.386898135306579e-19
2018-06-01,Shrunk Max Sharpe λ=0.50,EFA,0.0
2018-06-01,Shrunk Max Sharpe λ=0.50,GLD,0.09783398625569051
2018-06-01,Shrunk Max Sharpe λ=0.50,IEF,0.3
2018-06-01,Shrunk Max Sharpe λ=0.50,IWM,0.06251293555205403
2018-06-01,Shrunk Max Sharpe λ=0.50,LQD,0.29999999999999993
2018-06-01,Shrunk Max Sharpe λ=0.50,QQQ,0.23509324059721645
2018-06-01,Shrunk Max Sharpe λ=0.50,SPY,0.004559837595039023
2018-06-01,Shrunk Max Sharpe λ=0.50,TLT,0.0
2018-06-01,Shrunk Max Sharpe λ=0.50,VNQ,2.2031334665383337e-16
2018-06-01,Shrunk Max Sharpe λ=0.75,EEM,0.0
2018-06-01,Shrunk Max Sharpe λ=0.75,EFA,7.256409953102916e-17
2018-06-01,Shrunk Max Sharpe λ=0.75,GLD,0.10146139342083108
2018-06-01,Shrunk Max Sharpe λ=0.75,IEF,0.2999999999999995
