Date,Maximum Sharpe,Equal Weight,Minimum Variance,SPY,Shrunk Max Sharpe λ=0.25,Shrunk Max Sharpe λ=0.50,Shrunk Max Sharpe λ=0.75,Turnover-Aware Max Sharpe γ=0.05,Turnover-Aware Max Sharpe γ=0.10,Turnover-Aware Max Sharpe γ=0.25,Combined Robust Max Sharpe λ=0.50 γ=0.10
2018-02-01,-0.0038867554092379807,-0.005947951790957511,-0.0029487257200828997,-0.0011348473098273,-0.003988338956159157,-0.004184530098313746,-0.0030762317912423967,-0.0038867554092379755,-0.003886755409237981,-0.004491059566267992,-0.004037515152738811
2018-02-02,-0.015361408280675682,-0.01465588667908966,-0.010303700776682514,-0.0217700473244185,-0.0144479623069564,-0.01097264036708,-0.010600142628435505,-0.015361408280675694,-0.015361408280675688,-0.015906465547827136,-0.011217080341781996
2018-02-05,-0.02394462741315653,-0.02055577056309068,-0.008811379289450303,-0.0418224450918517,-0.021087668100524957,-0.012385330948228294,-0.010335002517938516,-0.023944627413156477,-0.02394462741315654,-0.023592255349853247,-0.012647480423063392
2018-02-06,0.01220433189916693,0.008745086424192491,0.0024430373922487243,0.0197024899843827,0.010688012991103502,0.005944793524662961,0.0035474500264961687,0.012204331899166882,0.012204331899166936,0.012043056140032963,0.005931141858595959
2018-02-07,-0.0068154557797417345,-0.008365155671323541,-0.0038337697890838485,-0.005425136742456,-0.006696645461166098,-0.00508865271517253,-0.003945101009101542,-0.006815455779741751,-0.006815455779741736,-0.00721640728250585,-0.005179066622660735
2018-02-08,-0.02505425150574906,-0.0201556007260323,-0.011460826603907275,-0.0375089592910852,-0.022782250313439778,-0.015504022870086006,-0.01284423190320217,-0.025054251505749005,-0.025054251505749067,-0.02497767064628765,-0.015638422739854246
2018-02-09,0.008549853027344425,0.00736912926795835,0.0025061942049923987,0.0150213512260493,0.007562540057423945,0.004330252069141622,0.0031504240910758497,0.008549853027344411,0.008549853027344428,0.008807188122254573,0.004397767007081816
2018-02-12,0.010209886609641443,0.00822641044175124,0.004617969140946107,0.0146847275045374,0.009409245465686035,0.006054511531483505,0.005008991900127066,0.01020988660964144,0.010209886609641446,0.010758535884468729,0.006227425764485453
2018-02-13,0.0027584136498173114,0.0032897473814825903,0.0017552334713875524,0.0024874627918825,0.0027740062213929585,0.0019989303673075645,0.0017009670422902538,0.0027584136498173283,0.0027584136498173114,0.00337780762226247,0.002102001609356273
2018-02-14,0.010270390424661408,0.00819700743123964,0.0026718783976542736,0.0134958323673632,0.009488976445657063,0.003887939310113831,0.0028633641592274803,0.010270390424661439,0.010270390424661411,0.01007665381785738,0.004468560540096002
2018-02-15,0.010927593509988886,0.00882843830633848,0.005259636477347665,0.0127601160336423,0.010207215195974288,0.007170267575051786,0.00573015348976026,0.010927593509988866,0.010927593509988889,0.010558311329243536,0.007262428303759061
2018-02-16,-0.0006837044190752616,0.0013609454374949302,0.0013732737453563842,0.0002934063091077,-0.0006523274088964074,0.0007361475571834237,0.0013439457263834048,-0.0006837044190752694,-0.0006837044190752627,-0.0005536589392537298,0.0005822849739311116
2018-02-20,-0.0038974875014920318,-0.007055717219046241,-0.00487471950066864,-0.0062611685550257,-0.003790367975133994,-0.0032701624369308006,-0.004569371461786644,-0.00389748750149207,-0.0038974875014920326,-0.0036972490178615426,-0.003498154200278288
2018-02-21,-0.004443587537018519,-0.005741742171588251,-0.004526349060566648,-0.0049743135014446,-0.004350450546472229,-0.004194120285165883,-0.004445367427610974,-0.004443587537018527,-0.00444358753701852,-0.004511557243253771,-0.00422257630520477
2018-02-22,0.001273573792178699,0.00276903016679941,0.0017717212335878307,0.0012960553563734,0.0013379865884041997,0.0013157480170541153,0.0016385594944266287,0.0012735737921787146,0.001273573792178699,0.0013127414531784094,0.0013854954481193134
2018-02-23,0.012178548792048625,0.01072116940786229,0.006971542663982167,0.0159393523881614,0.011383521159105679,0.008972119075324074,0.00754747901759344,0.012178548792048601,0.012178548792048629,0.01263651636994375,0.008929177850112295
2018-02-26,0.008091316805145254,0.00581281428444373,0.004284211470987565,0.0116122770559539,0.007496961424558362,0.0053724700008209,0.004641695838920326,0.008091316805145242,0.008091316805145255,0.00815527652978594,0.005442040865177285
2018-02-27,-0.009808307269891167,-0.01258514828065803,-0.006923922134804686,-0.012486623440548,-0.0093742277379759,-0.007300498788967498,-0.007063988146608006,-0.009808307269891188,-0.009808307269891169,-0.009746734114353093,-0.007483547215935497
2018-02-28,-0.004503407319072508,-0.00472626639949513,-0.0016542425223522448,-0.0101299981810286,-0.0038222625257210135,-0.001964835962587792,-0.0019591906730133915,-0.004503407319072506,-0.00450340731907251,-0.004608221862087942,-0.0020533485680630003
2018-03-01,-0.009728462963927934,-0.00433782143489301,-0.002779136053306164,-0.0145404115373787,-0.008125106845482278,-0.004927170214079059,-0.0037038907887171424,-0.009549751404268291,-0.009457781398231132,-0.008719482169739824,-0.005037451534322628
2018-03-02,0.004465923219649654,0.0029242036606733396,-2.6519399211844593e-05,0.0051547385736021,0.0035026113961317204,0.001558878361113295,0.0002892574242582155,0.00413822561398532,0.00389193835589585,0.0037023110328387454,0.0012779200652018414
2018-03-05,0.006275310628217524,0.00436666381123426,0.002285162856133437,0.0115577865427394,0.005062444381180529,0.003240314558449544,0.002761917632899009,0.006184804762426369,0.006162106216245758,0.006221156287525693,0.003510211251110108
