date,strategy,cost_bps,net_return
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.004037515152738811
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.004037515152738811
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.004037515152738811
2018-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.004037515152738811
2018-02-01,Equal Weight,0.0,-0.005947951790957511
2018-02-01,Equal Weight,5.0,-0.005947951790957511
2018-02-01,Equal Weight,10.0,-0.005947951790957511
2018-02-01,Equal Weight,25.0,-0.005947951790957511
2018-02-01,Maximum Sharpe,0.0,-0.0038867554092379807
2018-02-01,Maximum Sharpe,5.0,-0.0038867554092379807
2018-02-01,Maximum Sharpe,10.0,-0.0038867554092379807
2018-02-01,Maximum Sharpe,25.0,-0.0038867554092379807
2018-02-01,Minimum Variance,0.0,-0.0029487257200828997
2018-02-01,Minimum Variance,5.0,-0.0029487257200828997
2018-02-01,Minimum Variance,10.0,-0.0029487257200828997
2018-02-01,Minimum Variance,25.0,-0.0029487257200828997
2018-02-01,SPY,0.0,-0.0011348473098273
2018-02-01,SPY,5.0,-0.0011348473098273
2018-02-01,SPY,10.0,-0.0011348473098273
2018-02-01,SPY,25.0,-0.0011348473098273
2018-02-01,Shrunk Max Sharpe λ=0.25,0.0,-0.003988338956159157
2018-02-01,Shrunk Max Sharpe λ=0.25,5.0,-0.003988338956159157
2018-02-01,Shrunk Max Sharpe λ=0.25,10.0,-0.003988338956159157
2018-02-01,Shrunk Max Sharpe λ=0.25,25.0,-0.003988338956159157
2018-02-01,Shrunk Max Sharpe λ=0.50,0.0,-0.004184530098313746
2018-02-01,Shrunk Max Sharpe λ=0.50,5.0,-0.004184530098313746
2018-02-01,Shrunk Max Sharpe λ=0.50,10.0,-0.004184530098313746
2018-02-01,Shrunk Max Sharpe λ=0.50,25.0,-0.004184530098313746
2018-02-01,Shrunk Max Sharpe λ=0.75,0.0,-0.0030762317912423967
2018-02-01,Shrunk Max Sharpe λ=0.75,5.0,-0.0030762317912423967
2018-02-01,Shrunk Max Sharpe λ=0.75,10.0,-0.0030762317912423967
2018-02-01,Shrunk Max Sharpe λ=0.75,25.0,-0.0030762317912423967
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.0038867554092379755
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.0038867554092379755
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.0038867554092379755
2018-02-01,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.0038867554092379755
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.003886755409237981
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.003886755409237981
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.003886755409237981
2018-02-01,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.003886755409237981
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.004491059566267992
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.004491059566267992
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.004491059566267992
2018-02-01,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.004491059566267992
2018-02-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.011217080341781996
2018-02-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.011217080341781996
2018-02-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.011217080341781996
2018-02-02,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.011217080341781996
2018-02-02,Equal Weight,0.0,-0.01465588667908966
2018-02-02,Equal Weight,5.0,-0.01465588667908966
2018-02-02,Equal Weight,10.0,-0.01465588667908966
2018-02-02,Equal Weight,25.0,-0.01465588667908966
2018-02-02,Maximum Sharpe,0.0,-0.015361408280675682
2018-02-02,Maximum Sharpe,5.0,-0.015361408280675682
2018-02-02,Maximum Sharpe,10.0,-0.015361408280675682
2018-02-02,Maximum Sharpe,25.0,-0.015361408280675682
2018-02-02,Minimum Variance,0.0,-0.010303700776682514
2018-02-02,Minimum Variance,5.0,-0.010303700776682514
2018-02-02,Minimum Variance,10.0,-0.010303700776682514
2018-02-02,Minimum Variance,25.0,-0.010303700776682514
2018-02-02,SPY,0.0,-0.0217700473244185
2018-02-02,SPY,5.0,-0.0217700473244185
2018-02-02,SPY,10.0,-0.0217700473244185
2018-02-02,SPY,25.0,-0.0217700473244185
2018-02-02,Shrunk Max Sharpe λ=0.25,0.0,-0.0144479623069564
2018-02-02,Shrunk Max Sharpe λ=0.25,5.0,-0.0144479623069564
2018-02-02,Shrunk Max Sharpe λ=0.25,10.0,-0.0144479623069564
2018-02-02,Shrunk Max Sharpe λ=0.25,25.0,-0.0144479623069564
2018-02-02,Shrunk Max Sharpe λ=0.50,0.0,-0.01097264036708
2018-02-02,Shrunk Max Sharpe λ=0.50,5.0,-0.01097264036708
2018-02-02,Shrunk Max Sharpe λ=0.50,10.0,-0.01097264036708
2018-02-02,Shrunk Max Sharpe λ=0.50,25.0,-0.01097264036708
2018-02-02,Shrunk Max Sharpe λ=0.75,0.0,-0.010600142628435505
2018-02-02,Shrunk Max Sharpe λ=0.75,5.0,-0.010600142628435505
2018-02-02,Shrunk Max Sharpe λ=0.75,10.0,-0.010600142628435505
2018-02-02,Shrunk Max Sharpe λ=0.75,25.0,-0.010600142628435505
2018-02-02,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.015361408280675694
2018-02-02,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.015361408280675694
2018-02-02,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.015361408280675694
2018-02-02,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.015361408280675694
2018-02-02,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.015361408280675688
2018-02-02,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.015361408280675688
2018-02-02,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.015361408280675688
2018-02-02,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.015361408280675688
2018-02-02,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.015906465547827136
2018-02-02,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.015906465547827136
2018-02-02,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.015906465547827136
2018-02-02,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.015906465547827136
2018-02-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.012647480423063392
2018-02-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.012647480423063392
2018-02-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.012647480423063392
2018-02-05,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.012647480423063392
2018-02-05,Equal Weight,0.0,-0.02055577056309068
2018-02-05,Equal Weight,5.0,-0.02055577056309068
2018-02-05,Equal Weight,10.0,-0.02055577056309068
2018-02-05,Equal Weight,25.0,-0.02055577056309068
2018-02-05,Maximum Sharpe,0.0,-0.02394462741315653
2018-02-05,Maximum Sharpe,5.0,-0.02394462741315653
2018-02-05,Maximum Sharpe,10.0,-0.02394462741315653
2018-02-05,Maximum Sharpe,25.0,-0.02394462741315653
2018-02-05,Minimum Variance,0.0,-0.008811379289450303
2018-02-05,Minimum Variance,5.0,-0.008811379289450303
2018-02-05,Minimum Variance,10.0,-0.008811379289450303
2018-02-05,Minimum Variance,25.0,-0.008811379289450303
2018-02-05,SPY,0.0,-0.0418224450918517
2018-02-05,SPY,5.0,-0.0418224450918517
2018-02-05,SPY,10.0,-0.0418224450918517
2018-02-05,SPY,25.0,-0.0418224450918517
2018-02-05,Shrunk Max Sharpe λ=0.25,0.0,-0.021087668100524957
2018-02-05,Shrunk Max Sharpe λ=0.25,5.0,-0.021087668100524957
2018-02-05,Shrunk Max Sharpe λ=0.25,10.0,-0.021087668100524957
2018-02-05,Shrunk Max Sharpe λ=0.25,25.0,-0.021087668100524957
2018-02-05,Shrunk Max Sharpe λ=0.50,0.0,-0.012385330948228294
2018-02-05,Shrunk Max Sharpe λ=0.50,5.0,-0.012385330948228294
2018-02-05,Shrunk Max Sharpe λ=0.50,10.0,-0.012385330948228294
2018-02-05,Shrunk Max Sharpe λ=0.50,25.0,-0.012385330948228294
2018-02-05,Shrunk Max Sharpe λ=0.75,0.0,-0.010335002517938516
2018-02-05,Shrunk Max Sharpe λ=0.75,5.0,-0.010335002517938516
2018-02-05,Shrunk Max Sharpe λ=0.75,10.0,-0.010335002517938516
2018-02-05,Shrunk Max Sharpe λ=0.75,25.0,-0.010335002517938516
2018-02-05,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.023944627413156477
2018-02-05,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.023944627413156477
2018-02-05,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.023944627413156477
2018-02-05,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.023944627413156477
2018-02-05,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.02394462741315654
2018-02-05,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.02394462741315654
2018-02-05,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.02394462741315654
2018-02-05,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.02394462741315654
2018-02-05,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.023592255349853247
2018-02-05,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.023592255349853247
2018-02-05,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.023592255349853247
2018-02-05,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.023592255349853247
2018-02-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.005931141858595959
2018-02-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.005931141858595959
2018-02-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.005931141858595959
2018-02-06,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.005931141858595959
2018-02-06,Equal Weight,0.0,0.008745086424192491
2018-02-06,Equal Weight,5.0,0.008745086424192491
2018-02-06,Equal Weight,10.0,0.008745086424192491
2018-02-06,Equal Weight,25.0,0.008745086424192491
2018-02-06,Maximum Sharpe,0.0,0.01220433189916693
2018-02-06,Maximum Sharpe,5.0,0.01220433189916693
2018-02-06,Maximum Sharpe,10.0,0.01220433189916693
2018-02-06,Maximum Sharpe,25.0,0.01220433189916693
2018-02-06,Minimum Variance,0.0,0.0024430373922487243
2018-02-06,Minimum Variance,5.0,0.0024430373922487243
2018-02-06,Minimum Variance,10.0,0.0024430373922487243
2018-02-06,Minimum Variance,25.0,0.0024430373922487243
2018-02-06,SPY,0.0,0.0197024899843827
2018-02-06,SPY,5.0,0.0197024899843827
2018-02-06,SPY,10.0,0.0197024899843827
2018-02-06,SPY,25.0,0.0197024899843827
2018-02-06,Shrunk Max Sharpe λ=0.25,0.0,0.010688012991103502
2018-02-06,Shrunk Max Sharpe λ=0.25,5.0,0.010688012991103502
2018-02-06,Shrunk Max Sharpe λ=0.25,10.0,0.010688012991103502
2018-02-06,Shrunk Max Sharpe λ=0.25,25.0,0.010688012991103502
2018-02-06,Shrunk Max Sharpe λ=0.50,0.0,0.005944793524662961
2018-02-06,Shrunk Max Sharpe λ=0.50,5.0,0.005944793524662961
2018-02-06,Shrunk Max Sharpe λ=0.50,10.0,0.005944793524662961
2018-02-06,Shrunk Max Sharpe λ=0.50,25.0,0.005944793524662961
2018-02-06,Shrunk Max Sharpe λ=0.75,0.0,0.0035474500264961687
2018-02-06,Shrunk Max Sharpe λ=0.75,5.0,0.0035474500264961687
2018-02-06,Shrunk Max Sharpe λ=0.75,10.0,0.0035474500264961687
2018-02-06,Shrunk Max Sharpe λ=0.75,25.0,0.0035474500264961687
2018-02-06,Turnover-Aware Max Sharpe γ=0.05,0.0,0.012204331899166882
2018-02-06,Turnover-Aware Max Sharpe γ=0.05,5.0,0.012204331899166882
2018-02-06,Turnover-Aware Max Sharpe γ=0.05,10.0,0.012204331899166882
2018-02-06,Turnover-Aware Max Sharpe γ=0.05,25.0,0.012204331899166882
2018-02-06,Turnover-Aware Max Sharpe γ=0.10,0.0,0.012204331899166936
2018-02-06,Turnover-Aware Max Sharpe γ=0.10,5.0,0.012204331899166936
2018-02-06,Turnover-Aware Max Sharpe γ=0.10,10.0,0.012204331899166936
2018-02-06,Turnover-Aware Max Sharpe γ=0.10,25.0,0.012204331899166936
2018-02-06,Turnover-Aware Max Sharpe γ=0.25,0.0,0.012043056140032963
2018-02-06,Turnover-Aware Max Sharpe γ=0.25,5.0,0.012043056140032963
2018-02-06,Turnover-Aware Max Sharpe γ=0.25,10.0,0.012043056140032963
2018-02-06,Turnover-Aware Max Sharpe γ=0.25,25.0,0.012043056140032963
2018-02-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.005179066622660735
2018-02-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.005179066622660735
2018-02-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.005179066622660735
2018-02-07,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.005179066622660735
2018-02-07,Equal Weight,0.0,-0.008365155671323541
2018-02-07,Equal Weight,5.0,-0.008365155671323541
2018-02-07,Equal Weight,10.0,-0.008365155671323541
2018-02-07,Equal Weight,25.0,-0.008365155671323541
2018-02-07,Maximum Sharpe,0.0,-0.0068154557797417345
2018-02-07,Maximum Sharpe,5.0,-0.0068154557797417345
2018-02-07,Maximum Sharpe,10.0,-0.0068154557797417345
2018-02-07,Maximum Sharpe,25.0,-0.0068154557797417345
2018-02-07,Minimum Variance,0.0,-0.0038337697890838485
2018-02-07,Minimum Variance,5.0,-0.0038337697890838485
2018-02-07,Minimum Variance,10.0,-0.0038337697890838485
2018-02-07,Minimum Variance,25.0,-0.0038337697890838485
2018-02-07,SPY,0.0,-0.005425136742456
2018-02-07,SPY,5.0,-0.005425136742456
2018-02-07,SPY,10.0,-0.005425136742456
2018-02-07,SPY,25.0,-0.005425136742456
2018-02-07,Shrunk Max Sharpe λ=0.25,0.0,-0.006696645461166098
2018-02-07,Shrunk Max Sharpe λ=0.25,5.0,-0.006696645461166098
2018-02-07,Shrunk Max Sharpe λ=0.25,10.0,-0.006696645461166098
2018-02-07,Shrunk Max Sharpe λ=0.25,25.0,-0.006696645461166098
2018-02-07,Shrunk Max Sharpe λ=0.50,0.0,-0.00508865271517253
2018-02-07,Shrunk Max Sharpe λ=0.50,5.0,-0.00508865271517253
2018-02-07,Shrunk Max Sharpe λ=0.50,10.0,-0.00508865271517253
2018-02-07,Shrunk Max Sharpe λ=0.50,25.0,-0.00508865271517253
2018-02-07,Shrunk Max Sharpe λ=0.75,0.0,-0.003945101009101542
2018-02-07,Shrunk Max Sharpe λ=0.75,5.0,-0.003945101009101542
2018-02-07,Shrunk Max Sharpe λ=0.75,10.0,-0.003945101009101542
2018-02-07,Shrunk Max Sharpe λ=0.75,25.0,-0.003945101009101542
2018-02-07,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.006815455779741751
2018-02-07,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.006815455779741751
2018-02-07,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.006815455779741751
2018-02-07,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.006815455779741751
2018-02-07,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.006815455779741736
2018-02-07,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.006815455779741736
2018-02-07,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.006815455779741736
2018-02-07,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.006815455779741736
2018-02-07,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.00721640728250585
2018-02-07,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.00721640728250585
2018-02-07,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.00721640728250585
2018-02-07,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.00721640728250585
2018-02-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,-0.015638422739854246
2018-02-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,-0.015638422739854246
2018-02-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,-0.015638422739854246
2018-02-08,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,-0.015638422739854246
2018-02-08,Equal Weight,0.0,-0.0201556007260323
2018-02-08,Equal Weight,5.0,-0.0201556007260323
2018-02-08,Equal Weight,10.0,-0.0201556007260323
2018-02-08,Equal Weight,25.0,-0.0201556007260323
2018-02-08,Maximum Sharpe,0.0,-0.02505425150574906
2018-02-08,Maximum Sharpe,5.0,-0.02505425150574906
2018-02-08,Maximum Sharpe,10.0,-0.02505425150574906
2018-02-08,Maximum Sharpe,25.0,-0.02505425150574906
2018-02-08,Minimum Variance,0.0,-0.011460826603907275
2018-02-08,Minimum Variance,5.0,-0.011460826603907275
2018-02-08,Minimum Variance,10.0,-0.011460826603907275
2018-02-08,Minimum Variance,25.0,-0.011460826603907275
2018-02-08,SPY,0.0,-0.0375089592910852
2018-02-08,SPY,5.0,-0.0375089592910852
2018-02-08,SPY,10.0,-0.0375089592910852
2018-02-08,SPY,25.0,-0.0375089592910852
2018-02-08,Shrunk Max Sharpe λ=0.25,0.0,-0.022782250313439778
2018-02-08,Shrunk Max Sharpe λ=0.25,5.0,-0.022782250313439778
2018-02-08,Shrunk Max Sharpe λ=0.25,10.0,-0.022782250313439778
2018-02-08,Shrunk Max Sharpe λ=0.25,25.0,-0.022782250313439778
2018-02-08,Shrunk Max Sharpe λ=0.50,0.0,-0.015504022870086006
2018-02-08,Shrunk Max Sharpe λ=0.50,5.0,-0.015504022870086006
2018-02-08,Shrunk Max Sharpe λ=0.50,10.0,-0.015504022870086006
2018-02-08,Shrunk Max Sharpe λ=0.50,25.0,-0.015504022870086006
2018-02-08,Shrunk Max Sharpe λ=0.75,0.0,-0.01284423190320217
2018-02-08,Shrunk Max Sharpe λ=0.75,5.0,-0.01284423190320217
2018-02-08,Shrunk Max Sharpe λ=0.75,10.0,-0.01284423190320217
2018-02-08,Shrunk Max Sharpe λ=0.75,25.0,-0.01284423190320217
2018-02-08,Turnover-Aware Max Sharpe γ=0.05,0.0,-0.025054251505749005
2018-02-08,Turnover-Aware Max Sharpe γ=0.05,5.0,-0.025054251505749005
2018-02-08,Turnover-Aware Max Sharpe γ=0.05,10.0,-0.025054251505749005
2018-02-08,Turnover-Aware Max Sharpe γ=0.05,25.0,-0.025054251505749005
2018-02-08,Turnover-Aware Max Sharpe γ=0.10,0.0,-0.025054251505749067
2018-02-08,Turnover-Aware Max Sharpe γ=0.10,5.0,-0.025054251505749067
2018-02-08,Turnover-Aware Max Sharpe γ=0.10,10.0,-0.025054251505749067
2018-02-08,Turnover-Aware Max Sharpe γ=0.10,25.0,-0.025054251505749067
2018-02-08,Turnover-Aware Max Sharpe γ=0.25,0.0,-0.02497767064628765
2018-02-08,Turnover-Aware Max Sharpe γ=0.25,5.0,-0.02497767064628765
2018-02-08,Turnover-Aware Max Sharpe γ=0.25,10.0,-0.02497767064628765
2018-02-08,Turnover-Aware Max Sharpe γ=0.25,25.0,-0.02497767064628765
2018-02-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.004397767007081816
2018-02-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.004397767007081816
2018-02-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.004397767007081816
2018-02-09,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.004397767007081816
2018-02-09,Equal Weight,0.0,0.00736912926795835
2018-02-09,Equal Weight,5.0,0.00736912926795835
2018-02-09,Equal Weight,10.0,0.00736912926795835
2018-02-09,Equal Weight,25.0,0.00736912926795835
2018-02-09,Maximum Sharpe,0.0,0.008549853027344425
2018-02-09,Maximum Sharpe,5.0,0.008549853027344425
2018-02-09,Maximum Sharpe,10.0,0.008549853027344425
2018-02-09,Maximum Sharpe,25.0,0.008549853027344425
2018-02-09,Minimum Variance,0.0,0.0025061942049923987
2018-02-09,Minimum Variance,5.0,0.0025061942049923987
2018-02-09,Minimum Variance,10.0,0.0025061942049923987
2018-02-09,Minimum Variance,25.0,0.0025061942049923987
2018-02-09,SPY,0.0,0.0150213512260493
2018-02-09,SPY,5.0,0.0150213512260493
2018-02-09,SPY,10.0,0.0150213512260493
2018-02-09,SPY,25.0,0.0150213512260493
2018-02-09,Shrunk Max Sharpe λ=0.25,0.0,0.007562540057423945
2018-02-09,Shrunk Max Sharpe λ=0.25,5.0,0.007562540057423945
2018-02-09,Shrunk Max Sharpe λ=0.25,10.0,0.007562540057423945
2018-02-09,Shrunk Max Sharpe λ=0.25,25.0,0.007562540057423945
2018-02-09,Shrunk Max Sharpe λ=0.50,0.0,0.004330252069141622
2018-02-09,Shrunk Max Sharpe λ=0.50,5.0,0.004330252069141622
2018-02-09,Shrunk Max Sharpe λ=0.50,10.0,0.004330252069141622
2018-02-09,Shrunk Max Sharpe λ=0.50,25.0,0.004330252069141622
2018-02-09,Shrunk Max Sharpe λ=0.75,0.0,0.0031504240910758497
2018-02-09,Shrunk Max Sharpe λ=0.75,5.0,0.0031504240910758497
2018-02-09,Shrunk Max Sharpe λ=0.75,10.0,0.0031504240910758497
2018-02-09,Shrunk Max Sharpe λ=0.75,25.0,0.0031504240910758497
2018-02-09,Turnover-Aware Max Sharpe γ=0.05,0.0,0.008549853027344411
2018-02-09,Turnover-Aware Max Sharpe γ=0.05,5.0,0.008549853027344411
2018-02-09,Turnover-Aware Max Sharpe γ=0.05,10.0,0.008549853027344411
2018-02-09,Turnover-Aware Max Sharpe γ=0.05,25.0,0.008549853027344411
2018-02-09,Turnover-Aware Max Sharpe γ=0.10,0.0,0.008549853027344428
2018-02-09,Turnover-Aware Max Sharpe γ=0.10,5.0,0.008549853027344428
2018-02-09,Turnover-Aware Max Sharpe γ=0.10,10.0,0.008549853027344428
2018-02-09,Turnover-Aware Max Sharpe γ=0.10,25.0,0.008549853027344428
2018-02-09,Turnover-Aware Max Sharpe γ=0.25,0.0,0.008807188122254573
2018-02-09,Turnover-Aware Max Sharpe γ=0.25,5.0,0.008807188122254573
2018-02-09,Turnover-Aware Max Sharpe γ=0.25,10.0,0.008807188122254573
2018-02-09,Turnover-Aware Max Sharpe γ=0.25,25.0,0.008807188122254573
2018-02-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.006227425764485453
2018-02-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.006227425764485453
2018-02-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.006227425764485453
2018-02-12,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.006227425764485453
2018-02-12,Equal Weight,0.0,0.00822641044175124
2018-02-12,Equal Weight,5.0,0.00822641044175124
2018-02-12,Equal Weight,10.0,0.00822641044175124
2018-02-12,Equal Weight,25.0,0.00822641044175124
2018-02-12,Maximum Sharpe,0.0,0.010209886609641443
2018-02-12,Maximum Sharpe,5.0,0.010209886609641443
2018-02-12,Maximum Sharpe,10.0,0.010209886609641443
2018-02-12,Maximum Sharpe,25.0,0.010209886609641443
2018-02-12,Minimum Variance,0.0,0.004617969140946107
2018-02-12,Minimum Variance,5.0,0.004617969140946107
2018-02-12,Minimum Variance,10.0,0.004617969140946107
2018-02-12,Minimum Variance,25.0,0.004617969140946107
2018-02-12,SPY,0.0,0.0146847275045374
2018-02-12,SPY,5.0,0.0146847275045374
2018-02-12,SPY,10.0,0.0146847275045374
2018-02-12,SPY,25.0,0.0146847275045374
2018-02-12,Shrunk Max Sharpe λ=0.25,0.0,0.009409245465686035
2018-02-12,Shrunk Max Sharpe λ=0.25,5.0,0.009409245465686035
2018-02-12,Shrunk Max Sharpe λ=0.25,10.0,0.009409245465686035
2018-02-12,Shrunk Max Sharpe λ=0.25,25.0,0.009409245465686035
2018-02-12,Shrunk Max Sharpe λ=0.50,0.0,0.006054511531483505
2018-02-12,Shrunk Max Sharpe λ=0.50,5.0,0.006054511531483505
2018-02-12,Shrunk Max Sharpe λ=0.50,10.0,0.006054511531483505
2018-02-12,Shrunk Max Sharpe λ=0.50,25.0,0.006054511531483505
2018-02-12,Shrunk Max Sharpe λ=0.75,0.0,0.005008991900127066
2018-02-12,Shrunk Max Sharpe λ=0.75,5.0,0.005008991900127066
2018-02-12,Shrunk Max Sharpe λ=0.75,10.0,0.005008991900127066
2018-02-12,Shrunk Max Sharpe λ=0.75,25.0,0.005008991900127066
2018-02-12,Turnover-Aware Max Sharpe γ=0.05,0.0,0.01020988660964144
2018-02-12,Turnover-Aware Max Sharpe γ=0.05,5.0,0.01020988660964144
2018-02-12,Turnover-Aware Max Sharpe γ=0.05,10.0,0.01020988660964144
2018-02-12,Turnover-Aware Max Sharpe γ=0.05,25.0,0.01020988660964144
2018-02-12,Turnover-Aware Max Sharpe γ=0.10,0.0,0.010209886609641446
2018-02-12,Turnover-Aware Max Sharpe γ=0.10,5.0,0.010209886609641446
2018-02-12,Turnover-Aware Max Sharpe γ=0.10,10.0,0.010209886609641446
2018-02-12,Turnover-Aware Max Sharpe γ=0.10,25.0,0.010209886609641446
2018-02-12,Turnover-Aware Max Sharpe γ=0.25,0.0,0.010758535884468729
2018-02-12,Turnover-Aware Max Sharpe γ=0.25,5.0,0.010758535884468729
2018-02-12,Turnover-Aware Max Sharpe γ=0.25,10.0,0.010758535884468729
2018-02-12,Turnover-Aware Max Sharpe γ=0.25,25.0,0.010758535884468729
2018-02-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.0,0.002102001609356273
2018-02-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,5.0,0.002102001609356273
2018-02-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,10.0,0.002102001609356273
2018-02-13,Combined Robust Max Sharpe λ=0.50 γ=0.10,25.0,0.002102001609356273
2018-02-13,Equal Weight,0.0,0.0032897473814825903
2018-02-13,Equal Weight,5.0,0.0032897473814825903
2018-02-13,Equal Weight,10.0,0.0032897473814825903
2018-02-13,Equal Weight,25.0,0.0032897473814825903
2018-02-13,Maximum Sharpe,0.0,0.0027584136498173114
2018-02-13,Maximum Sharpe,5.0,0.0027584136498173114
2018-02-13,Maximum Sharpe,10.0,0.0027584136498173114
2018-02-13,Maximum Sharpe,25.0,0.0027584136498173114
2018-02-13,Minimum Variance,0.0,0.0017552334713875524
2018-02-13,Minimum Variance,5.0,0.0017552334713875524
2018-02-13,Minimum Variance,10.0,0.0017552334713875524
2018-02-13,Minimum Variance,25.0,0.0017552334713875524
2018-02-13,SPY,0.0,0.0024874627918825
2018-02-13,SPY,5.0,0.0024874627918825
2018-02-13,SPY,10.0,0.0024874627918825
2018-02-13,SPY,25.0,0.0024874627918825
2018-02-13,Shrunk Max Sharpe λ=0.25,0.0,0.0027740062213929585
2018-02-13,Shrunk Max Sharpe λ=0.25,5.0,0.0027740062213929585
2018-02-13,Shrunk Max Sharpe λ=0.25,10.0,0.0027740062213929585
2018-02-13,Shrunk Max Sharpe λ=0.25,25.0,0.0027740062213929585
2018-02-13,Shrunk Max Sharpe λ=0.50,0.0,0.0019989303673075645
2018-02-13,Shrunk Max Sharpe λ=0.50,5.0,0.0019989303673075645
2018-02-13,Shrunk Max Sharpe λ=0.50,10.0,0.0019989303673075645
2018-02-13,Shrunk Max Sharpe λ=0.50,25.0,0.0019989303673075645
