rebalance_date,strategy,delta_annual_expected_return,l1_weight_distance,one_way_reallocation,representative_date
2018-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.3413686982645583,0.6706843491322791,False
2018-11-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.341911973020782,0.670955986510391,False
2019-02-01,Maximum Sharpe,0.01,1.5306491869627141,0.7653245934813571,False
2019-02-01,Maximum Sharpe,-0.01,1.4786557355625152,0.7393278677812576,False
2019-02-01,Shrunk Max Sharpe λ=0.50,0.01,1.437443988912028,0.718721994456014,False
2019-02-01,Shrunk Max Sharpe λ=0.50,-0.01,1.423086782739213,0.7115433913696065,False
2019-02-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.4139527155635485,0.7069763577817743,False
2019-02-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.4722201142771052,0.7361100571385526,False
2019-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.4374435774887566,0.7187217887443783,False
2019-02-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.4224182518306405,0.7112091259153203,False
2019-03-01,Maximum Sharpe,0.01,1.4601731211681126,0.7300865605840563,False
2019-03-01,Maximum Sharpe,-0.01,1.5340805002015945,0.7670402501007972,False
2019-03-01,Shrunk Max Sharpe λ=0.50,0.01,1.3948758097714509,0.6974379048857254,False
2019-03-01,Shrunk Max Sharpe λ=0.50,-0.01,1.3654930575839295,0.6827465287919647,False
2019-03-01,Turnover-Aware Max Sharpe γ=0.10,0.01,1.3280927727162755,0.6640463863581377,False
2019-03-01,Turnover-Aware Max Sharpe γ=0.10,-0.01,1.2859150255532752,0.6429575127766376,False
2019-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,0.01,1.410445985886404,0.705222992943202,False
2019-03-01,Combined Robust Max Sharpe λ=0.50 γ=0.10,-0.01,1.3760043338840706,0.6880021669420353,False
2019-04-01,Maximum Sharpe,0.01,0.906456196885978,0.453228098442989,False
2019-04-01,Maximum Sharpe,-0.01,1.2840372899504098,0.6420186449752049,False
2019-04-01,Shrunk Max Sharpe λ=0.50,0.01,1.3144776098070114,0.6572388049035057,False
2019-04-01,Shrunk Max Sharpe λ=0.50,-0.01,1.3610284957488883,0.6805142478744441,False
