date,strategy,rolling_12m_return,rolling_12m_volatility,rolling_12m_sharpe
2018-08-02,Maximum Sharpe,,,
2018-08-03,Maximum Sharpe,,,
2018-08-06,Maximum Sharpe,,,
2018-08-07,Maximum Sharpe,,,
2018-08-08,Maximum Sharpe,,,
2018-08-09,Maximum Sharpe,,,
2018-08-10,Maximum Sharpe,,,
2018-08-13,Maximum Sharpe,,,
2018-08-14,Maximum Sharpe,,,
2018-08-15,Maximum Sharpe,,,
2018-08-16,Maximum Sharpe,,,
2018-08-17,Maximum Sharpe,,,
2018-08-20,Maximum Sharpe,,,
2018-08-21,Maximum Sharpe,,,
2018-08-22,Maximum Sharpe,,,
2018-08-23,Maximum Sharpe,,,
2018-08-24,Maximum Sharpe,,,
2018-08-27,Maximum Sharpe,,,
2018-08-28,Maximum Sharpe,,,
2018-08-29,Maximum Sharpe,,,
2018-08-30,Maximum Sharpe,,,
2018-08-31,Maximum Sharpe,,,
2018-09-04,Maximum Sharpe,,,
2018-09-05,Maximum Sharpe,,,
2018-09-06,Maximum Sharpe,,,
2018-09-07,Maximum Sharpe,,,
2018-09-10,Maximum Sharpe,,,
2018-09-11,Maximum Sharpe,,,
2018-09-12,Maximum Sharpe,,,
2018-09-13,Maximum Sharpe,,,
2018-09-14,Maximum Sharpe,,,
2018-09-17,Maximum Sharpe,,,
2018-09-18,Maximum Sharpe,,,
2018-09-19,Maximum Sharpe,,,
2018-09-20,Maximum Sharpe,,,
2018-09-21,Maximum Sharpe,,,
2018-09-24,Maximum Sharpe,,,
2018-09-25,Maximum Sharpe,,,
2018-09-26,Maximum Sharpe,,,
2018-09-27,Maximum Sharpe,,,
2018-09-28,Maximum Sharpe,,,
2018-10-01,Maximum Sharpe,,,
2018-10-02,Maximum Sharpe,,,
2018-10-03,Maximum Sharpe,,,
2018-10-04,Maximum Sharpe,,,
2018-10-05,Maximum Sharpe,,,
2018-10-08,Maximum Sharpe,,,
2018-10-09,Maximum Sharpe,,,
2018-10-10,Maximum Sharpe,,,
2018-10-11,Maximum Sharpe,,,
2018-10-12,Maximum Sharpe,,,
2018-10-15,Maximum Sharpe,,,
2018-10-16,Maximum Sharpe,,,
2018-10-17,Maximum Sharpe,,,
2018-10-18,Maximum Sharpe,,,
2018-10-19,Maximum Sharpe,,,
2018-10-22,Maximum Sharpe,,,
2018-10-23,Maximum Sharpe,,,
2018-10-24,Maximum Sharpe,,,
2018-10-25,Maximum Sharpe,,,
2018-10-26,Maximum Sharpe,,,
2018-10-29,Maximum Sharpe,,,
2018-10-30,Maximum Sharpe,,,
2018-10-31,Maximum Sharpe,,,
2018-11-01,Maximum Sharpe,,,
2018-11-02,Maximum Sharpe,,,
2018-11-05,Maximum Sharpe,,,
2018-11-06,Maximum Sharpe,,,
2018-11-07,Maximum Sharpe,,,
2018-11-08,Maximum Sharpe,,,
2018-11-09,Maximum Sharpe,,,
2018-11-12,Maximum Sharpe,,,
2018-11-13,Maximum Sharpe,,,
2018-11-14,Maximum Sharpe,,,
2018-11-15,Maximum Sharpe,,,
2018-11-16,Maximum Sharpe,,,
2018-11-19,Maximum Sharpe,,,
2018-11-20,Maximum Sharpe,,,
2018-11-21,Maximum Sharpe,,,
2018-11-23,Maximum Sharpe,,,
2018-11-26,Maximum Sharpe,,,
2018-11-27,Maximum Sharpe,,,
2018-11-28,Maximum Sharpe,,,
2018-11-29,Maximum Sharpe,,,
2018-11-30,Maximum Sharpe,,,
2018-12-03,Maximum Sharpe,,,
2018-12-04,Maximum Sharpe,,,
2018-12-06,Maximum Sharpe,,,
2018-12-07,Maximum Sharpe,,,
2018-12-10,Maximum Sharpe,,,
2018-12-11,Maximum Sharpe,,,
2018-12-12,Maximum Sharpe,,,
2018-12-13,Maximum Sharpe,,,
2018-12-14,Maximum Sharpe,,,
2018-12-17,Maximum Sharpe,,,
2018-12-18,Maximum Sharpe,,,
2018-12-19,Maximum Sharpe,,,
2018-12-20,Maximum Sharpe,,,
2018-12-21,Maximum Sharpe,,,
2018-12-24,Maximum Sharpe,,,
2018-12-26,Maximum Sharpe,,,
2018-12-27,Maximum Sharpe,,,
2018-12-28,Maximum Sharpe,,,
2018-12-31,Maximum Sharpe,,,
2019-01-02,Maximum Sharpe,,,
2019-01-03,Maximum Sharpe,,,
2019-01-04,Maximum Sharpe,,,
2019-01-07,Maximum Sharpe,,,
2019-01-08,Maximum Sharpe,,,
2019-01-09,Maximum Sharpe,,,
2019-01-10,Maximum Sharpe,,,
2019-01-11,Maximum Sharpe,,,
2019-01-14,Maximum Sharpe,,,
2019-01-15,Maximum Sharpe,,,
2019-01-16,Maximum Sharpe,,,
2019-01-17,Maximum Sharpe,,,
2019-01-18,Maximum Sharpe,,,
2019-01-22,Maximum Sharpe,,,
2019-01-23,Maximum Sharpe,,,
2019-01-24,Maximum Sharpe,,,
2019-01-25,Maximum Sharpe,,,
2019-01-28,Maximum Sharpe,,,
2019-01-29,Maximum Sharpe,,,
2019-01-30,Maximum Sharpe,,,
2019-01-31,Maximum Sharpe,,,
2019-02-01,Maximum Sharpe,-0.017645255157084705,0.12452560156779761,-0.30230936195549196
2019-02-04,Maximum Sharpe,-0.010409572545413082,0.12451419434036617,-0.2442257503773979
2019-02-05,Maximum Sharpe,0.009649595031207436,0.12364036482718656,-0.08371380158299786
2019-02-06,Maximum Sharpe,0.03119124674498175,0.12131156686372405,0.0922520995673355
2019-02-07,Maximum Sharpe,0.013932984508715274,0.12080343615240965,-0.05022220960362731
2019-02-08,Maximum Sharpe,0.023296619513950567,0.12062558796847671,0.027329354985710645
2019-02-11,Maximum Sharpe,0.04821330964278414,0.11795795472762212,0.23918106844029105
2019-02-12,Maximum Sharpe,0.046949186644830165,0.11787790679140805,0.22861948755603836
2019-02-13,Maximum Sharpe,0.035566123127439786,0.11745333288826189,0.13253028027947464
2019-02-14,Maximum Sharpe,0.03447080673860836,0.1174346166211232,0.12322437076024369
2019-02-15,Maximum Sharpe,0.0298017984594674,0.11712867718839459,0.08368401910406434
2019-02-19,Maximum Sharpe,0.02340310667128076,0.11671575087894762,0.029157218675740778
2019-02-20,Maximum Sharpe,0.024093181126378704,0.1167130448970742,0.03507046817250257
2019-02-21,Maximum Sharpe,0.022777721688195918,0.11676428095996508,0.023789138813335508
2019-02-22,Maximum Sharpe,0.03303017398528141,0.11679946468478475,0.11156022007846432
2019-02-25,Maximum Sharpe,0.03246680839573002,0.11679549506349138,0.10674049019572987
2019-02-26,Maximum Sharpe,0.02051161259349854,0.11617039901040128,0.004403984128975342
2019-02-27,Maximum Sharpe,0.009685597824073966,0.11592446175736183,-0.08897520005324513
2019-02-28,Maximum Sharpe,0.016831969663442248,0.11553639152589787,-0.02742019457867202
2019-03-01,Maximum Sharpe,0.023518939074122835,0.11546038114656769,0.03047745936033092
2019-03-04,Maximum Sharpe,0.03200289851070082,0.11504858259106025,0.10432895599735525
2019-03-05,Maximum Sharpe,0.026924114433453772,0.11496862305800193,0.06022612300019058
2019-03-06,Maximum Sharpe,0.014862719200573249,0.11494201479457683,-0.04469454279714903
2019-03-07,Maximum Sharpe,0.0053356653315494995,0.11499508427378902,-0.12752140459792646
2019-03-08,Maximum Sharpe,0.006809970445818436,0.1149956299592242,-0.1147002678176428
2019-03-11,Maximum Sharpe,0.014531291099226129,0.11545514818852878,-0.047366522728323195
2019-03-12,Maximum Sharpe,0.007991716759434109,0.11506549389947617,-0.10436041973675098
2019-03-13,Maximum Sharpe,0.010483765224557073,0.11512398292955763,-0.08266075003038895
2019-03-14,Maximum Sharpe,0.012996889972481274,0.11502862752590592,-0.060881453409861265
2019-03-15,Maximum Sharpe,0.019635938375904383,0.11514613837718324,-0.003161735419237979
2019-03-18,Maximum Sharpe,0.023333560715991464,0.11515312499209811,0.028948938348136142
2019-03-19,Maximum Sharpe,0.024659499972523813,0.11515059287865348,0.04046440279672747
2019-03-20,Maximum Sharpe,0.03795945276859447,0.1146552487287323,0.15663873191785138
2019-03-21,Maximum Sharpe,0.046843796669620685,0.11495028993768622,0.23352526282597919
2019-03-22,Maximum Sharpe,0.03208933476349363,0.11569987099137338,0.10448874886295259
2019-03-25,Maximum Sharpe,0.04929859002395176,0.11471401921059211,0.2554054877125818
2019-03-26,Maximum Sharpe,0.06644422903204239,0.11405584722677685,0.4072060324947434
2019-03-27,Maximum Sharpe,0.04117625526809254,0.11223808958764961,0.18867262750009176
2019-03-28,Maximum Sharpe,0.05847991287767251,0.11122217964236127,0.34597337510742904
2019-03-29,Maximum Sharpe,0.0687080510028042,0.11108092249142237,0.43849159612952804
2019-04-01,Maximum Sharpe,0.06223509778201497,0.11069418017698308,0.3815475909798284
2019-04-02,Maximum Sharpe,0.07825717429729906,0.10991468197092853,0.5300217700917114
2019-04-03,Maximum Sharpe,0.07329467326882644,0.1098101469076171,0.4853346869088797
2019-04-04,Maximum Sharpe,0.06628838981431717,0.10954237304488851,0.42256150316689794
2019-04-05,Maximum Sharpe,0.06656125808206403,0.1095494066999734,0.42502519625307417
2019-04-08,Maximum Sharpe,0.08021658774735574,0.1088084976284133,0.5534180607198395
2019-04-09,Maximum Sharpe,0.0743110538973113,0.10874806639665364,0.499420869693574
2019-04-10,Maximum Sharpe,0.06649038634614612,0.10822266760220427,0.42958085746907987
2019-04-11,Maximum Sharpe,0.06602590336013536,0.10823146115390905,0.42525438416362926
2019-04-12,Maximum Sharpe,0.06471999088718938,0.10820440703541943,0.4132917698310644
2019-04-15,Maximum Sharpe,0.06554544169902798,0.10819701156464476,0.42094916523471465
2019-04-16,Maximum Sharpe,0.05968452978425831,0.10809945723750125,0.3671112769518252
2019-04-17,Maximum Sharpe,0.04984678587030644,0.10768011582412773,0.27718010555500083
2019-04-18,Maximum Sharpe,0.0519299294610982,0.1076902410645323,0.29649789196743004
2019-04-22,Maximum Sharpe,0.05788922241285044,0.1075323477762113,0.35235185687289927
2019-04-23,Maximum Sharpe,0.07610392751638972,0.10733309090229257,0.5227085798494542
2019-04-24,Maximum Sharpe,0.07915687475886357,0.10730033386153903,0.5513205097311248
2019-04-25,Maximum Sharpe,0.09094905639283013,0.1067942746287854,0.6643526222678839
2019-04-26,Maximum Sharpe,0.09523308975334,0.10682249868324316,0.7042813141492403
2019-04-29,Maximum Sharpe,0.08400573704594372,0.10645546410133193,0.601244262906209
2019-04-30,Maximum Sharpe,0.08060690586834629,0.10646034576722976,0.5692908982360462
2019-05-01,Maximum Sharpe,0.08389279370382474,0.10632708003737265,0.6009080065150592
2019-05-02,Maximum Sharpe,0.07816108708015856,0.10638770836875078,0.5466899134490822
2019-05-03,Maximum Sharpe,0.09257660090098896,0.10667563491778358,0.6803484315506982
2019-05-06,Maximum Sharpe,0.08878224419578751,0.1067075139776151,0.6445866990230558
2019-05-07,Maximum Sharpe,0.0668043200498789,0.10672039189576048,0.43856960435073356
2019-05-08,Maximum Sharpe,0.06034938549223745,0.10671268394109155,0.3781123667971041
2019-05-09,Maximum Sharpe,0.0588175919068592,0.10673056198498258,0.3636970628180613
2019-05-10,Maximum Sharpe,0.05566776988938771,0.10664254415665853,0.3344609805725522
2019-05-13,Maximum Sharpe,0.028913337952821694,0.10764037825996291,0.0828066390782745
2019-05-14,Maximum Sharpe,0.03446443882674988,0.10780199534137326,0.13417598422873142
2019-05-15,Maximum Sharpe,0.04335637663653569,0.1080395951269957,0.21618348910953725
2019-05-16,Maximum Sharpe,0.0601066486856352,0.10755671289910491,0.372888382366778
2019-05-17,Maximum Sharpe,0.05256051076230506,0.10764796519012641,0.3024721433869847
2019-05-20,Maximum Sharpe,0.04623732410247672,0.10793523955174837,0.2430839474803548
2019-05-21,Maximum Sharpe,0.05337979448340868,0.10807681506196493,0.3088524996251107
2019-05-22,Maximum Sharpe,0.04763683635565141,0.10801204348103256,0.2558681001207479
2019-05-23,Maximum Sharpe,0.04275930381036419,0.10819295734695757,0.21035845926069596
2019-05-24,Maximum Sharpe,0.03919514857672168,0.10810472496830849,0.1775606809262856
2019-05-28,Maximum Sharpe,0.033566999267429676,0.10812160861911,0.12547907343131937
2019-05-29,Maximum Sharpe,0.029762875653730925,0.1081999295235015,0.09022996314993333
2019-05-30,Maximum Sharpe,0.03639008355677431,0.10827996608857302,0.1513676458244106
2019-05-31,Maximum Sharpe,0.023569043059276762,0.10835157628379338,0.032939465965209025
2019-06-03,Maximum Sharpe,0.020679077000555823,0.10846667248074875,0.006260697272485695
2019-06-04,Maximum Sharpe,0.029378535512476267,0.1092005667326587,0.08588357911581626
2019-06-05,Maximum Sharpe,0.03136053247348092,0.10925127658281256,0.10398535219741459
2019-06-06,Maximum Sharpe,0.03377588253135322,0.1093349983647621,0.12599700679003337
2019-06-07,Maximum Sharpe,0.04312066494679856,0.10985673237725542,0.21046197576130918
2019-06-10,Maximum Sharpe,0.046429749824209,0.10988475146023059,0.2405224516867969
2019-06-11,Maximum Sharpe,0.046899296278501534,0.10988576543549423,0.24479327392310982
2019-06-12,Maximum Sharpe,0.04409965820118056,0.10990010777362233,0.21928693874279198
2019-06-13,Maximum Sharpe,0.046420257512568286,0.10995721069815408,0.2402776256765471
2019-06-14,Maximum Sharpe,0.04593760852999185,0.1099621778008112,0.23587754488616997
2019-06-17,Maximum Sharpe,0.041497278437472085,0.10979835257897036,0.19578871570054368
2019-06-18,Maximum Sharpe,0.05531125100176437,0.11017697275341655,0.32049574533866815
2019-06-19,Maximum Sharpe,0.0600180296798849,0.11023279508589821,0.3630319783572674
2019-06-20,Maximum Sharpe,0.06832826125764346,0.11046894160129908,0.43748279432302567
2019-06-21,Maximum Sharpe,0.06470951255822399,0.11052184885701777,0.40453098659311004
2019-06-24,Maximum Sharpe,0.06977060408642233,0.11045939148666481,0.4505782932221827
2019-06-25,Maximum Sharpe,0.060943056454175304,0.11081426086343855,0.36947461576837376
2019-06-26,Maximum Sharpe,0.0724144809183569,0.11024931459461518,0.475417748501059
2019-06-27,Maximum Sharpe,0.07540538095717642,0.11032527889198214,0.5022002347387946
2019-06-28,Maximum Sharpe,0.08411236722681448,0.11019632046649837,0.5818013428706612
2019-07-01,Maximum Sharpe,0.08653190861579874,0.11028616883041613,0.6032661150656429
2019-07-02,Maximum Sharpe,0.0897643020895218,0.11033220802446354,0.6323113018281409
2019-07-03,Maximum Sharpe,0.09360343843500885,0.11042585393611236,0.6665417183696186
2019-07-05,Maximum Sharpe,0.08931332934460201,0.1105413353871868,0.6270353899907413
2019-07-08,Maximum Sharpe,0.07680647767145876,0.1103800529347865,0.5146444141046075
2019-07-09,Maximum Sharpe,0.06960842756125163,0.11012677420401537,0.4504665456680818
2019-07-10,Maximum Sharpe,0.0710752270981192,0.11017715878946407,0.4635736450212707
2019-07-11,Maximum Sharpe,0.06813125659804675,0.11021425417954211,0.4367062768454576
2019-07-12,Maximum Sharpe,0.07608581329224595,0.11016155796552245,0.5091232761050754
2019-07-15,Maximum Sharpe,0.06967334232629696,0.1099081092531108,0.4519533878242112
2019-07-16,Maximum Sharpe,0.06585591262780133,0.10996904680654002,0.41698927070334674
2019-07-17,Maximum Sharpe,0.06838044099610108,0.10993496038120949,0.4400823980682531
2019-07-18,Maximum Sharpe,0.069891987600319,0.10995403815382687,0.45375311755735226
2019-07-19,Maximum Sharpe,0.06624138989871442,0.11004541869829201,0.42020277123478394
2019-07-22,Maximum Sharpe,0.07077888462533366,0.11010235243026063,0.46119709074787707
2019-07-23,Maximum Sharpe,0.07757835903382215,0.11008474172719618,0.5230366909204235
2019-07-24,Maximum Sharpe,0.08496382499833866,0.11011553528435931,0.5899605794094164
2019-07-25,Maximum Sharpe,0.07702822267612475,0.110240437763807,0.517307657996689
2019-07-26,Maximum Sharpe,0.07524344083102275,0.1101590644091839,0.5014879268202747
2019-07-29,Maximum Sharpe,0.08037645444710262,0.10998595589542214,0.548946944685468
2019-07-30,Maximum Sharpe,0.0857338618395076,0.1097813785602674,0.5987705993637277
2019-07-31,Maximum Sharpe,0.08703700344951804,0.10970743345560227,0.6110525179376052
2019-08-01,Maximum Sharpe,0.08091349900872236,0.10955364416189697,0.5560152697312849
2019-08-02,Maximum Sharpe,0.07673037718394915,0.10969762508848353,0.5171522823597109
2019-08-05,Maximum Sharpe,0.053776090216634875,0.11090078360677681,0.30456133057089524
2019-08-06,Maximum Sharpe,0.06049968228699587,0.11126929948719114,0.3639789454382071
2019-08-07,Maximum Sharpe,0.06013756371647028,0.11126425173088247,0.36074087671529903
2019-08-08,Maximum Sharpe,0.0722995885122375,0.11190853407527254,0.4673422714755557
2019-08-09,Maximum Sharpe,0.06596518225820258,0.11206558119657554,0.41016324340989685
2019-08-12,Maximum Sharpe,0.061898683072037386,0.1121344998324318,0.3736466755070802
2019-08-13,Maximum Sharpe,0.07501717380254558,0.11249190679355019,0.4890767289020656
2019-08-14,Maximum Sharpe,0.06314463015663452,0.11339846026207466,0.3804692767161314
2019-08-15,Maximum Sharpe,0.0623091594777585,0.11337847583114351,0.37316747440466785
2019-08-16,Maximum Sharpe,0.07858460639283149,0.11347861087848153,0.5162612226154827
2019-08-19,Maximum Sharpe,0.08210835063255684,0.11359780056632449,0.5467390241969927
2019-08-20,Maximum Sharpe,0.07750219901720179,0.11359897297305346,0.5061859056669619
2019-08-21,Maximum Sharpe,0.0804695796329149,0.11367534071671945,0.5319498428740667
2019-08-22,Maximum Sharpe,0.07659513730326628,0.11370726636025905,0.49772665472368094
2019-08-23,Maximum Sharpe,0.060001518795476105,0.11457260296605626,0.34913685959746515
2019-08-26,Maximum Sharpe,0.06960937033390313,0.11476073754439367,0.4322852170125902
2019-08-27,Maximum Sharpe,0.06265994843815448,0.11455234947302655,0.3724057047664443
2019-08-28,Maximum Sharpe,0.06126345592959348,0.11451438711745367,0.3603342511650601
2019-08-29,Maximum Sharpe,0.07081453352722789,0.11467726232662792,0.44310905663666866
2019-08-30,Maximum Sharpe,0.0647048547541289,0.1145896768555917,0.39012986144002215
2019-09-03,Maximum Sharpe,0.06174843069116731,0.11466762780545342,0.36408209963145166
2019-09-04,Maximum Sharpe,0.07054842863163713,0.11492434678133187,0.43984090445009283
2019-09-05,Maximum Sharpe,0.07980572870250802,0.11497588383749872,0.5201588951212978
2019-09-06,Maximum Sharpe,0.08556087439201576,0.11488661320730602,0.5706572120262182
2019-09-09,Maximum Sharpe,0.0837284918543566,0.11493275042045278,0.5544850499202517
2019-09-10,Maximum Sharpe,0.08281817700417182,0.11496537292254375,0.5464095440850234
2019-09-11,Maximum Sharpe,0.08470287914917063,0.11501094317859231,0.5625801976834337
2019-09-12,Maximum Sharpe,0.08419173238188882,0.1150057465693674,0.5581610858303557
2019-09-13,Maximum Sharpe,0.0772513079669479,0.11514184278706172,0.4972241765560932
2019-09-16,Maximum Sharpe,0.07251926432199451,0.11506683816865762,0.45642398068690415
2019-09-17,Maximum Sharpe,0.07859126037839759,0.11507136328115106,0.5091732530815941
2019-09-18,Maximum Sharpe,0.08469509116227325,0.11495660437757543,0.5627783763495828
2019-09-19,Maximum Sharpe,0.08471583437440033,0.11495677973777159,0.5629579614358013
2019-09-20,Maximum Sharpe,0.08354103529426293,0.11496841972318221,0.5526825144440124
2019-09-23,Maximum Sharpe,0.07667276998393202,0.11480487840658037,0.4936442664328771
2019-09-24,Maximum Sharpe,0.07513228946736117,0.11485297353569747,0.48002492029712657
2019-09-25,Maximum Sharpe,0.07818699196257661,0.11486359385296104,0.5065747118888064
2019-09-26,Maximum Sharpe,0.07701364188208304,0.11486781213590028,0.4963413233171893
2019-09-27,Maximum Sharpe,0.07150724941174924,0.11498119350789303,0.4479623827196876
2019-09-30,Maximum Sharpe,0.07464607540024804,0.11506709405057688,0.47490619148015295
2019-10-01,Maximum Sharpe,0.06995838759339201,0.11514147038249378,0.43388700376530653
2019-10-02,Maximum Sharpe,0.06123823745418977,0.11540110525887094,0.3573469886764344
2019-10-03,Maximum Sharpe,0.0684687142777829,0.11562351991194213,0.419194246245887
2019-10-04,Maximum Sharpe,0.08075219386771382,0.11594156751609472,0.5239897576792754
2019-10-07,Maximum Sharpe,0.08547210565063446,0.11565101217510378,0.5661178784281202
2019-10-08,Maximum Sharpe,0.08544545821186067,0.11565248810072937,0.5658802442266517
2019-10-09,Maximum Sharpe,0.09284630549224815,0.1156406538030006,0.6299368180358554
2019-10-10,Maximum Sharpe,0.08908898010864497,0.11564873761670513,0.5974036684916244
2019-10-11,Maximum Sharpe,0.11768018663529722,0.11315652830693229,0.8632306778654771
2019-10-14,Maximum Sharpe,0.12750232674423057,0.1129508593552169,0.9517619198110626
2019-10-15,Maximum Sharpe,0.11609385113466497,0.11236928100686794,0.8551612173151822
2019-10-16,Maximum Sharpe,0.1218122946633522,0.11222565659451295,0.9072105056263052
2019-10-17,Maximum Sharpe,0.10554656260223472,0.11113258971491803,0.7697702611059666
2019-10-18,Maximum Sharpe,0.10425341093856044,0.111158385959383,0.7579582072138618
2019-10-21,Maximum Sharpe,0.11825452743439535,0.1105358590833147,0.888892783294311
2019-10-22,Maximum Sharpe,0.11857818530211994,0.11053273911881967,0.8918460366403396
2019-10-23,Maximum Sharpe,0.12089262883000118,0.11053533022019611,0.9127636261547704
2019-10-24,Maximum Sharpe,0.12573767211243747,0.11053634840451614,0.9565873455985939
2019-10-25,Maximum Sharpe,0.15250988470194615,0.10819508897487251,1.22473104793805
2019-10-28,Maximum Sharpe,0.1357717428298979,0.1072034334706036,1.0799256990369046
2019-10-29,Maximum Sharpe,0.14711654013111986,0.10649495972961553,1.1936390271789512
2019-10-30,Maximum Sharpe,0.16385374002570186,0.1062248570240558,1.354238019761463
2019-10-31,Maximum Sharpe,0.15898448281696376,0.10600263391681973,1.3111417865901793
2019-11-01,Maximum Sharpe,0.15304142105523622,0.10572761344370649,1.2583412858938
2019-11-04,Maximum Sharpe,0.13908220633536872,0.10533553437422151,1.130503652379167
2019-11-05,Maximum Sharpe,0.14097386595572536,0.10522450690346265,1.1496738689088069
2019-11-06,Maximum Sharpe,0.14331058087646853,0.105252393438552,1.1715703258421308
2019-11-07,Maximum Sharpe,0.1319083781141237,0.105384161147062,1.0619088949994795
2019-11-08,Maximum Sharpe,0.11279397522485723,0.10415145271655701,0.8909522892339429
2019-11-11,Maximum Sharpe,0.11588620539086714,0.10408271612556791,0.9212500303622716
2019-11-12,Maximum Sharpe,0.1295229921627883,0.10359789359859475,1.0571932339392072
2019-11-13,Maximum Sharpe,0.1506636288332177,0.10228621993314264,1.2774313970994666
2019-11-14,Maximum Sharpe,0.15617901824255487,0.10234340872417567,1.3306085847655231
2019-11-15,Maximum Sharpe,0.1635026154783057,0.10227047446907299,1.403167592829556
2019-11-18,Maximum Sharpe,0.15550236804036843,0.10198827586542943,1.3286073020702878
2019-11-19,Maximum Sharpe,0.15657566762094843,0.10199964773184159,1.3389817578586904
2019-11-20,Maximum Sharpe,0.17497001051357297,0.10077073996535454,1.5378473013778842
2019-11-21,Maximum Sharpe,0.1850195262162191,0.10008812648007097,1.648742283622193
2019-11-22,Maximum Sharpe,0.1819530044615847,0.10003127271799749,1.6190237318898608
2019-11-25,Maximum Sharpe,0.19268107812101753,0.0999969248194621,1.726863885392295
2019-11-26,Maximum Sharpe,0.1825848139556352,0.09940923637586564,1.63551013852378
2019-11-27,Maximum Sharpe,0.18299959789444142,0.09941001577256862,1.6396697719810627
2019-11-29,Maximum Sharpe,0.15979295433716234,0.09792097676440847,1.427609884585763
2019-12-02,Maximum Sharpe,0.15314557288051578,0.09823097507962805,1.355433688534449
2019-12-03,Maximum Sharpe,0.15386337871149558,0.09825235613314315,1.3624444642334628
2019-12-04,Maximum Sharpe,0.14093612117751753,0.09765860084478419,1.238356070344792
2019-12-05,Maximum Sharpe,0.1643827821939905,0.09534531681829769,1.5143143576642042
2019-12-06,Maximum Sharpe,0.16366478077442737,0.0953357935534127,1.50693433619911
2019-12-09,Maximum Sharpe,0.18088768427533752,0.09392971013456233,1.7128519192154663
2019-12-10,Maximum Sharpe,0.176209223564324,0.09387855407194244,1.6639500374560028
2019-12-11,Maximum Sharpe,0.1803864591515758,0.09396965522173166,1.7067899075837456
2019-12-12,Maximum Sharpe,0.17311708741623,0.0939004075719676,1.6306328308413067
2019-12-13,Maximum Sharpe,0.17897462306893885,0.0940074805736135,1.6910848168561672
2019-12-16,Maximum Sharpe,0.19661632194526724,0.09287342741867563,1.9016884253563362
2019-12-17,Maximum Sharpe,0.21009148619920337,0.09206499863517402,2.0647530442321402
2019-12-18,Maximum Sharpe,0.2048289925324016,0.092073594088563,2.0074049933862668
2019-12-19,Maximum Sharpe,0.22435979917546245,0.09103119558975584,2.24494249308157
2019-12-20,Maximum Sharpe,0.23634452681941465,0.09063581063036981,2.386965210712453
2019-12-23,Maximum Sharpe,0.2583652247138344,0.0889357391060472,2.6801961406044774
2019-12-24,Maximum Sharpe,0.27906375916196713,0.08761129839158716,2.956967467872199
2019-12-26,Maximum Sharpe,0.24305435961364563,0.08135744969907094,2.741658697988819
2019-12-27,Maximum Sharpe,0.23775217396866433,0.0812686813609412,2.6794106945276326
2019-12-30,Maximum Sharpe,0.23334523059458134,0.08133049706279892,2.623188573775074
2019-12-31,Maximum Sharpe,0.22350025167623033,0.08120508431276173,2.5060038222785197
2020-01-02,Maximum Sharpe,0.23075965217554106,0.08153832491769904,2.5847925179757123
2020-01-03,Maximum Sharpe,0.25257979559802557,0.07986570540914198,2.9121359963772746
2020-01-06,Maximum Sharpe,0.227121200509514,0.07708032779174838,2.68708250786249
2020-01-07,Maximum Sharpe,0.21652629818148839,0.07691343164911912,2.555162264479967
2020-01-08,Maximum Sharpe,0.20968985064864754,0.0767559945009403,2.471335976844437
2020-01-09,Maximum Sharpe,0.20815038607318725,0.07668224032318635,2.4536370518154564
2020-01-10,Maximum Sharpe,0.21002554242973348,0.07669073152976415,2.4778162711354943
2020-01-13,Maximum Sharpe,0.21208670165062626,0.07668644155785795,2.504832637275284
2020-01-14,Maximum Sharpe,0.21826149752179624,0.07648373273135697,2.5922047792590615
2020-01-15,Maximum Sharpe,0.2109275891589233,0.07605103569004158,2.510519251007703
2020-01-16,Maximum Sharpe,0.2128597174096949,0.07608706785915499,2.5347240054866895
2020-01-17,Maximum Sharpe,0.20697839420776187,0.07597304525284612,2.4611149070762997
2020-01-21,Maximum Sharpe,0.20319320364486781,0.07581787912793145,2.416226960605907
2020-01-22,Maximum Sharpe,0.21590204506361266,0.07515570253276757,2.606615844994599
2020-01-23,Maximum Sharpe,0.21747925572041815,0.07517712646220112,2.626852940697464
2020-01-24,Maximum Sharpe,0.21320971329762894,0.07517843517289406,2.5700150961281465
2020-01-27,Maximum Sharpe,0.1989991141945191,0.07485369117401652,2.3913198051701947
2020-01-28,Maximum Sharpe,0.20862386857988002,0.074610158902744,2.5281258122738413
2020-01-29,Maximum Sharpe,0.21489766471617067,0.07460748307202494,2.6123071934757456
2020-01-30,Maximum Sharpe,0.19951595785560539,0.07334161667047158,2.4476684044501185
2020-01-31,Maximum Sharpe,0.1840319636664356,0.07303943060611696,2.2458001425424325
2020-02-03,Maximum Sharpe,0.1900273261867771,0.07302881675888191,2.328222388542233
2020-02-04,Maximum Sharpe,0.18923143901686124,0.07300653323311564,2.318031435303083
2020-02-05,Maximum Sharpe,0.18563006877402932,0.07290673475125475,2.271807526960721
2020-02-06,Maximum Sharpe,0.19333692238379463,0.07285504480021185,2.3792027423650777
2020-02-07,Maximum Sharpe,0.20101720124958988,0.07265543039734824,2.4914476489866972
2020-02-10,Maximum Sharpe,0.2044266655424236,0.07277471335277126,2.534213561906124
2020-02-11,Maximum Sharpe,0.20454221477258372,0.07277204855087399,2.5358941853007293
2020-02-12,Maximum Sharpe,0.19811087436603092,0.07248165166218927,2.457323616135863
2020-02-13,Maximum Sharpe,0.19977997541958548,0.07246606316581478,2.480885086971236
