Date,Equal Weight,Minimum Variance,Maximum Sharpe
2018-02-01,-0.005947951790957511,-0.002948725744091371,-0.003886755409237969
2018-02-02,-0.01465588667908966,-0.01030370078879156,-0.015361408280675684
2018-02-05,-0.02055577056309068,-0.00881137932967275,-0.023944627413156495
2018-02-06,0.008745086424192491,0.002443037439613221,0.012204331899166898
2018-02-07,-0.008365155671323541,-0.003833769810615571,-0.006815455779741733
2018-02-08,-0.0201556007260323,-0.011460826658358169,-0.02505425150574902
2018-02-09,0.00736912926795835,0.0025061942326242846,0.008549853027344411
2018-02-12,0.00822641044175124,0.004617969163446755,0.010209886609641438
2018-02-13,0.0032897473814825903,0.0017552334693991757,0.0027584136498173166
2018-02-14,0.00819700743123964,0.002671878368888591,0.010270390424661425
2018-02-15,0.00882843830633848,0.005259636492507252,0.010927593509988873
2018-02-16,0.0013609454374949302,0.0013732737425865551,-0.0006837044190752671
2018-02-20,-0.007055717219046241,-0.004874719485358957,-0.003897487501492049
2018-02-21,-0.005741742171588251,-0.004526349081997885,-0.0044435875370185205
2018-02-22,0.00276903016679941,0.0017717212381495081,0.0012735737921787057
2018-02-23,0.01072116940786229,0.006971542690154365,0.012178548792048606
2018-02-26,0.00581281428444373,0.0042842114916813315,0.008091316805145247
2018-02-27,-0.01258514828065803,-0.006923922126645013,-0.00980830726989117
2018-02-28,-0.00472626639949513,-0.0016542425093074831,-0.004503407319072504
2018-03-01,-0.00433782143489301,-0.002779136061795428,-0.009728462828230103
2018-03-02,0.0029242036606733396,-2.6519413718953866e-05,0.004465923074307947
2018-03-05,0.00436666381123426,0.002285162858395688,0.006275310527670922
2018-03-06,0.004996980653741833,0.0023222484128422346,0.004134421823769104
2018-03-07,0.0009831886921772802,-0.0007888967346030976,-0.0006399728096554828
2018-03-08,0.0019925392215958903,0.002199140294372865,0.003077573654618802
2018-03-09,0.0074728622047887504,0.002872180789571992,0.010196257633092058
2018-03-12,0.0023141658777720603,0.0009278185538385251,0.0015325544553239441
2018-03-13,-0.003073823483930363,-0.0008369672364029048,-0.0055833827904265545
2018-03-14,0.0007280489096393099,-1.7672998643863177e-06,-0.001125229752688332
