strategy,model,window,window_start,window_end,n_obs,alpha_daily,alpha_annualized,alpha_hac_se,alpha_hac_tstat,alpha_hac_pvalue,r_squared,adjusted_r_squared,residual_std,condition_number,beta_MKT_RF,beta_SMB,beta_HML,beta_RMW,beta_CMA,beta_MOM
Equal Weight,FF5_MOM,252,2020-09-08,2021-09-07,252,-8.760737798625847e-05,-0.022077059252537133,0.0001406233387551649,-0.6229931586163592,0.533289017606999,0.8732991230440492,0.8701962444247198,0.01316585586174567,319.9422280468995,0.5633683168119636,0.12928890833903434,-0.13013786728302595,0.08716035149383108,0.009640278435542618,-0.01690009240398816
Equal Weight,FF5_MOM,252,2020-09-09,2021-09-08,252,-0.00010453780881782574,-0.026343527822092084,0.00013910062615049573,-0.7515265150907675,0.4523358495342915,0.8718320335784735,0.8686932262375382,0.013119234681298886,322.44763289459735,0.5689123240017884,0.12456666657041915,-0.12880303689157624,0.0851103080439864,0.015078642028343386,-0.01700283401983075
Equal Weight,FF5_MOM,252,2020-09-10,2021-09-09,252,-9.227978396620474e-05,-0.023254505559483593,0.00013937303279308903,-0.6621064499844947,0.5079030024488684,0.8701167789176112,0.8669359653400833,0.013125947341801013,322.5505539366626,0.569714692426458,0.12331812097182565,-0.12788425812360796,0.08364568700482662,0.015218107427677076,-0.01612475817261729
Equal Weight,FF5_MOM,252,2020-09-11,2021-09-10,252,-0.00010467289877659535,-0.02637757049170203,0.00013910277855800964,-0.7524860384650325,0.4517588228070012,0.869225035622566,0.866022383433731,0.013143871658035032,322.1580340457596,0.5716677683987452,0.12165262260171139,-0.12791203091456455,0.08176043697427773,0.01891342896949163,-0.016461749933987493
Equal Weight,FF5_MOM,252,2020-09-14,2021-09-13,252,-9.811677386747724e-05,-0.024725427014604263,0.00013885503508593628,-0.7066130069158353,0.4798070036804034,0.8681646800934674,0.8649360600141237,0.01320387112645086,321.8242011209738,0.5719581496444958,0.12122304321676013,-0.12746170130776485,0.0806457549690511,0.023546798456059163,-0.015850279093983254
Equal Weight,FF5_MOM,252,2020-09-15,2021-09-14,252,-9.051788518339102e-05,-0.022810507066214538,0.00013972834100113205,-0.6478133536463992,0.5171056773995373,0.8661292232011006,0.8628507551978623,0.013227075815157498,320.9950632416875,0.5703602458363677,0.12238183753496074,-0.12824120023007032,0.08387435169642898,0.02059610871251141,-0.01563874315348551
Equal Weight,FF5_MOM,252,2020-09-16,2021-09-15,252,-0.00010047326528119378,-0.025319262850860832,0.00013901475456257905,-0.7227525279409432,0.46983193752762165,0.8654823822035056,0.8621880731962445,0.013248764669208712,319.7753933770439,0.5691480665295807,0.12452735891101993,-0.12976847894036891,0.08599189601062555,0.018541354351350802,-0.016377158159697786
Equal Weight,FF5_MOM,252,2020-09-17,2021-09-16,252,-0.00012641238400547668,-0.031855920769380125,0.00014035688092374398,-0.9006497093231691,0.36777459565134196,0.864513459923401,0.8611954222072393,0.013313636137124432,320.6866250084822,0.57004280583802,0.12449280151073414,-0.1302606061612403,0.09125137996493751,0.020517361903202525,-0.014573916720871228
Equal Weight,FF5_MOM,252,2020-09-18,2021-09-17,252,-0.00013022331755438343,-0.03281627602370463,0.00013990285335875382,-0.930812448981658,0.35195058894216236,0.864190427287686,0.8608644785682008,0.013331705336671556,320.10463044899507,0.5709142748510021,0.1226641561603103,-0.1304332878307106,0.09089656766510332,0.025098667634591176,-0.014268679941931565
Equal Weight,FF5_MOM,252,2020-09-21,2021-09-20,252,-0.00010974972259908378,-0.027656930094969112,0.00013683487766179807,-0.8020595660584569,0.42251850274445935,0.864314864886133,0.8609919636180383,0.013343871964219474,319.94505163714234,0.5672142757665743,0.12424584661998167,-0.1306782259125185,0.09179660012216606,0.023462537312586924,-0.013757334008889847
Equal Weight,FF5_MOM,252,2020-09-22,2021-09-21,252,-7.519744190235728e-05,-0.018949755359394034,0.00013138378046066173,-0.572349506451236,0.5670852166134619,0.863761472167653,0.86042501842482,0.013251738944158509,323.01774368592095,0.5658117507911953,0.11439795395649645,-0.12718159781694086,0.0834279120754464,0.02866216704629615,-0.011142028531548291
Equal Weight,FF5_MOM,252,2020-09-23,2021-09-22,252,-5.261401782488524e-05,-0.01325873249187108,0.00012977469559273153,-0.40542586198778235,0.6851645040554486,0.8651926033680852,0.8618911977362832,0.013203087545401213,322.6142980015986,0.5679816488774966,0.11435675147677435,-0.12750865588145793,0.0876109147362476,0.027448196274852052,-0.009234551930440036
Equal Weight,FF5_MOM,252,2020-09-24,2021-09-23,252,-6.133647039449755e-05,-0.015456790539413382,0.00012919772948441472,-0.47474882599927304,0.6349660119353621,0.8581204249928509,0.8546458231559411,0.013321083735716405,320.25790951197337,0.5621008178002813,0.12211865000704175,-0.13396531526990688,0.10007736997560178,0.021912926989579282,-0.010051116686802657
Equal Weight,FF5_MOM,252,2020-09-25,2021-09-24,252,-8.091403839062463e-05,-0.020390337674437407,0.00013109316234058454,-0.6172254673390758,0.5370860199162877,0.8562339919400552,0.8527131917426688,0.013434773834474976,320.29789151446033,0.5617346750676482,0.12447473396817726,-0.13651624614462343,0.09907934757945969,0.022223505443663125,-0.011582209375623096
Equal Weight,FF5_MOM,252,2020-09-28,2021-09-27,252,-6.769867698142159e-05,-0.01706006659931824,0.00013030931349249897,-0.5195229348308903,0.6033961236069805,0.8561176472249731,0.8525939977692581,0.013404140780067136,320.2959696994531,0.5635137045227416,0.12426564328301956,-0.13558102573699554,0.09823180828924466,0.020498125067457733,-0.011271917507333987
Equal Weight,FF5_MOM,252,2020-09-29,2021-09-28,252,-8.319342029306805e-05,-0.020964741913853148,0.00013099437472264733,-0.6350915485433049,0.5253687087640881,0.8586010595978985,0.8551382284043776,0.013380213011054808,320.15821665140544,0.5632064662322744,0.12367814685673473,-0.1361918472530402,0.09653239417289522,0.019509007278565436,-0.011542307269413533
Equal Weight,FF5_MOM,252,2020-09-30,2021-09-29,252,-8.52809358095887e-05,-0.02149079582401635,0.0001318429220562268,-0.6468374219832529,0.5177371699291561,0.8584945955484062,0.8550291570720406,0.013383622918371885,320.227209759905,0.5630608356269007,0.1236388429327148,-0.13623758295308458,0.09545166897234986,0.019565080011286408,-0.01165712067491947
Equal Weight,FF5_MOM,252,2020-10-01,2021-09-30,252,-5.8066733034212224e-05,-0.01463281672462148,0.00013127532164882005,-0.4423278671489292,0.6582519682099475,0.8575725615493052,0.8540845426484718,0.013432341195739111,319.90888197205345,0.5619468693828111,0.12065422747776884,-0.1354197040576795,0.08859666688731141,0.02167132802414497,-0.012315696651444111
Equal Weight,FF5_MOM,252,2020-10-02,2021-10-01,252,-6.576381086904383e-05,-0.016572480338999045,0.000130851611638712,-0.5025831172077656,0.6152574015365466,0.8581161082490006,0.8546414006959149,0.01338943606425957,322.249457411024,0.5626588239847059,0.11624863251251971,-0.13444267112033398,0.08302068399014373,0.029062944068075438,-0.012977311355341617
Equal Weight,FF5_MOM,252,2020-10-05,2021-10-04,252,-6.105330755505514e-05,-0.015385433503873894,0.00013236535115911872,-0.4612484084423414,0.6446203946416509,0.8584220851675737,0.8549548709267796,0.013404321186336663,324.1075718631658,0.5623281147783075,0.1113796472484206,-0.13196509524231495,0.07966588806063801,0.0352496571086192,-0.010859368673704276
Equal Weight,FF5_MOM,252,2020-10-06,2021-10-05,252,-6.35908048403326e-05,-0.016024882819763813,0.00013071287681314624,-0.4864922752119939,0.6266181809490814,0.8577401010210146,0.8542561851276517,0.013398615886060347,324.22682562621213,0.563371261454093,0.11507245736377764,-0.1353283208940849,0.08026198307157202,0.03931051031596507,-0.012061275368561102
Equal Weight,FF5_MOM,252,2020-10-07,2021-10-06,252,-7.254800796685599e-05,-0.01828209800764771,0.00013102346601516536,-0.5537024028845252,0.5797825305300226,0.8574263130421986,0.8539347125452729,0.013385654490682533,323.94226472417444,0.564818290575815,0.11397931122391017,-0.1352644862825827,0.0803009461193372,0.04062784528579982,-0.012090473973670987
Equal Weight,FF5_MOM,252,2020-10-08,2021-10-07,252,-7.022527091793629e-05,-0.017696768271319944,0.00013071903281019427,-0.5372229996522717,0.5911135860425545,0.8579844206124098,0.854506488055979,0.013339082047193192,324.23806913475516,0.5675669517187951,0.11213544454891258,-0.13435695524145946,0.07750366523285143,0.04232056862537676,-0.012663661962607473
Equal Weight,FF5_MOM,252,2020-10-09,2021-10-08,252,-7.98775402438482e-05,-0.020129140141449748,0.00013104296106966084,-0.6095523146900372,0.5421584079468007,0.8586936584073641,0.8552330949397894,0.013284772976855595,322.64896435815893,0.5656903001324626,0.11320682356891602,-0.13465090487543,0.0789637031209578,0.04070199322760893,-0.011404409493697639
Equal Weight,FF5_MOM,252,2020-10-12,2021-10-11,252,-7.768328017050653e-05,-0.019576186602967643,0.0001308328283381864,-0.5937598472587096,0.5526727483592626,0.8584289863640637,0.8549619411321632,0.013284657582857904,322.65162178553214,0.5656481710117955,0.11332787983996387,-0.13487915466841593,0.07914407129782425,0.04087649288351304,-0.011348615226106503
Equal Weight,FF5_MOM,252,2020-10-13,2021-10-12,252,-5.966029237990019e-05,-0.015034393679734848,0.0001309056730120195,-0.45575024372261014,0.6485695873713252,0.8557824500910979,0.8522505917259819,0.013374478471012008,323.31463683419497,0.5651390239875707,0.11384756055766501,-0.13537313860261257,0.07600848870358173,0.04087854135722714,-0.01211965807728792
Equal Weight,FF5_MOM,252,2020-10-14,2021-10-13,252,-2.05257324969313e-05,-0.005172484589226687,0.00013313255898092174,-0.15417515184901306,0.8774716338724203,0.8548786692793225,0.8513246775065713,0.013436329146591779,323.91187427192,0.5631676967896415,0.11721237211384292,-0.1366820880039134,0.07721557273034671,0.029253345290136415,-0.012060696539867612
Equal Weight,FF5_MOM,252,2020-10-15,2021-10-14,252,-1.8698436038831116e-05,-0.0047120058817854416,0.00013298150840302224,-0.14060929420474344,0.8881786054770884,0.8557430731029447,0.852210250403425,0.013434601967027318,324.2141173883279,0.5626313000733103,0.11752938149172978,-0.13721380491385826,0.0773871814574272,0.03026706857971101,-0.01213387488771911
Equal Weight,FF5_MOM,252,2020-10-16,2021-10-15,252,-2.325608118666024e-05,-0.005860532459038381,0.0001321811440804656,-0.1759409887729754,0.860340303213291,0.8552818429102822,0.8517377247774728,0.013453990400810415,324.70168689470404,0.561189880022547,0.12099548976656134,-0.13894432152559164,0.07895744346072303,0.02963977361926548,-0.012617900869394596
Equal Weight,FF5_MOM,252,2020-10-19,2021-10-18,252,-2.4214917394117645e-05,-0.006102159183317647,0.00013234739705520113,-0.1829648178423772,0.8548256238801522,0.8551491170734962,0.8516017485120307,0.01345657570207777,324.18197522751365,0.561003691080182,0.12090144285540079,-0.13913427226279027,0.07768359919066209,0.03030290271876011,-0.013132589291007817
Equal Weight,FF5_MOM,252,2020-10-20,2021-10-19,252,-3.8622627349388296e-05,-0.00973290209204585,0.00013203383333970626,-0.29252068483096444,0.7698885469476353,0.8541333097736661,0.8505610642987355,0.013457489021847157,323.2564904184934,0.5617863048357248,0.12152081339955581,-0.13930452736296461,0.07958402497738448,0.029877938658240583,-0.012730718959181207
Equal Weight,FF5_MOM,252,2020-10-21,2021-10-20,252,-3.712230570520898e-05,-0.009354821037712662,0.0001314554246716142,-0.2823946276689864,0.7776409339368586,0.8540301605487124,0.8504553889703135,0.013463683536388873,322.9961274304264,0.5617690129844518,0.12115365680265133,-0.13915523042419958,0.07890063666788646,0.03159548413844696,-0.012325500514661664
Equal Weight,FF5_MOM,252,2020-10-22,2021-10-21,252,-5.8483236281808534e-05,-0.01473777554301575,0.00013263819659707835,-0.4409230356129311,0.6592687163676952,0.8523590821844981,0.848743386237996,0.01353805646833422,320.69975261567714,0.5624469800402632,0.11685792278581705,-0.1367525836136543,0.07185140553547997,0.038199056961343944,-0.012226451859772395
Equal Weight,FF5_MOM,252,2020-10-23,2021-10-22,252,-2.959760239404992e-05,-0.00745859580330058,0.00013222406871771754,-0.22384428705818482,0.8228784681158818,0.8515981389254399,0.8479638076338181,0.013573850141549085,320.82406813814504,0.5632798643111848,0.11549432106693586,-0.13420606194113816,0.06777638218713666,0.038840062180881194,-0.013256476855490128
Equal Weight,FF5_MOM,252,2020-10-26,2021-10-25,252,-3.3055585879096907e-05,-0.008330007641532421,0.00013187775838627793,-0.2506532282894519,0.8020822248112969,0.8518382677212766,0.8482098171348589,0.013562884712723757,321.08622108456785,0.5633321659741743,0.11495154824493074,-0.13417020359913895,0.0672486171194967,0.03995008444421307,-0.013162542604832015
Equal Weight,FF5_MOM,252,2020-10-27,2021-10-26,252,-4.1873335403436575e-05,-0.010552080521666018,0.00013192100059492267,-0.3174122028683899,0.7509308490439638,0.850775911740768,0.847121444273195,0.013543272697548693,320.24815140430354,0.5659519781395588,0.11417191997092513,-0.13404353773022568,0.06650245928894907,0.0404840774001831,-0.014019195608773313
Equal Weight,FF5_MOM,252,2020-10-28,2021-10-27,252,-2.3829781866675954e-05,-0.0060051050304023405,0.0001338735258805212,-0.17800219804432016,0.8587212495195005,0.8501272239980718,0.8464568703000654,0.013572782579182366,317.98814718460505,0.5637668873043402,0.11703788421600612,-0.136375039056198,0.07266633269586227,0.03562801393961108,-0.013402686431574095
Equal Weight,FF5_MOM,252,2020-10-29,2021-10-28,252,-2.9394739571594203e-05,-0.007407474372041739,0.00013435034467661018,-0.2187916945233688,0.8268123169511314,0.8421428471414787,0.838276957683719,0.013588750288090748,318.0196550210273,0.5630757923259746,0.11576411100926118,-0.13565411849788198,0.07155316298403774,0.03625157219971703,-0.013403027930543076
Equal Weight,FF5_MOM,252,2020-10-30,2021-10-29,252,-4.696237148285479e-05,-0.011834517613679407,0.000134834660690164,-0.3482959888983547,0.7276179058881191,0.8391203052790033,0.8351803943878768,0.0137171578054714,313.45018969885774,0.5667576865303277,0.10726144297769907,-0.1346772373402157,0.05831190951602433,0.05429365679111674,-0.015660166453756754
Equal Weight,FF5_MOM,252,2020-11-02,2021-11-01,252,-5.114225088167514e-05,-0.012887847222182135,0.0001336298817755194,-0.3827156785754506,0.701930588139188,0.8379902220749619,0.8340226356767977,0.013706572940660966,313.6219032693536,0.5679324399814281,0.10931046007554099,-0.13666819055648408,0.05899573273847057,0.05644322989766698,-0.015449274723584268
Equal Weight,FF5_MOM,252,2020-11-03,2021-11-02,252,-6.322447516791878e-05,-0.015932567742315534,0.00013354863539813603,-0.4734191029315543,0.6359142037020495,0.8376158546709681,0.8336391000914816,0.013644393878294893,313.58417560652947,0.5653341185768229,0.1078257873089165,-0.13512141840936737,0.0569940786944219,0.054402416779923274,-0.01418379555820966
Equal Weight,FF5_MOM,252,2020-11-04,2021-11-03,252,-7.238735534870997e-05,-0.018241613547874912,0.0001346169471138518,-0.53772839824906,0.5907645706608726,0.8341012624670439,0.830038436241747,0.01370039415792932,310.03547742307325,0.5663526172901207,0.10175294553884046,-0.1330578298472862,0.05065629589555627,0.06087246637911234,-0.013988500608844916
Equal Weight,FF5_MOM,252,2020-11-05,2021-11-04,252,-7.611239003050632e-05,-0.019180322287687592,0.00013489304357966144,-0.5642425140000489,0.5725890981131194,0.8296169428423517,0.8254442965446134,0.013694203957544485,307.8004980278349,0.5650230536225709,0.10295677497949701,-0.13263016202900746,0.050253499890566114,0.06155924993180564,-0.014579660919508887
Equal Weight,FF5_MOM,252,2020-11-06,2021-11-05,252,-6.374395674407812e-05,-0.016063477099507686,0.00013450558096986132,-0.4739130992517049,0.6355618776891836,0.823822218553426,0.8195076606404487,0.013774462484283817,304.88968869620305,0.5635903717598053,0.10025230160270385,-0.13189464839593884,0.04568357400290743,0.071640311510219,-0.013475793181300745
Equal Weight,FF5_MOM,252,2020-11-09,2021-11-08,252,-5.228071926003468e-05,-0.013174741253528738,0.00013469710185102677,-0.38813544271989214,0.6979158044407598,0.8242772739016471,0.8199738602012792,0.0137478541694202,305.48089897560243,0.5638170270204363,0.0978429864074771,-0.13148544856329528,0.04371168892669831,0.07335343688318574,-0.013085120497455843
Equal Weight,FF5_MOM,252,2020-11-10,2021-11-09,252,-4.1077625683154416e-05,-0.010351561672154914,0.00013537174149189438,-0.3034431354021844,0.7615521769882134,0.8234243611109616,0.8191000597504137,0.01377963034290703,306.30855914298013,0.5618517619623569,0.09758085832090252,-0.13243353981806533,0.04704678200779969,0.07432108559910588,-0.01012121917628097
Equal Weight,FF5_MOM,252,2020-11-11,2021-11-10,252,-5.188561648926648e-05,-0.013075175355295152,0.00013449845028348147,-0.38577111022400273,0.6996661929517545,0.8250201089240198,0.8207348871017508,0.013793814133180753,304.5227691128693,0.5634062248593201,0.09541382521380676,-0.13221102653739303,0.04382066789471867,0.07576465164307351,-0.01013366013360731
Equal Weight,FF5_MOM,252,2020-11-12,2021-11-11,252,-4.17573106784961e-05,-0.010522842290981016,0.00013589298205600496,-0.3072808473750826,0.7586296125397203,0.8241683359970854,0.8198622544296671,0.013815073071849931,304.8700707623246,0.5630070716699396,0.09580552567011962,-0.13200672444887962,0.045189098603313965,0.07514909520504004,-0.00871509971496254
Equal Weight,FF5_MOM,252,2020-11-13,2021-11-12,252,-5.999817739187855e-05,-0.015119540702753394,0.0001354677365963215,-0.4428964334929897,0.6578406472289755,0.823600791885684,0.8192808112788028,0.013827280537472937,304.87894438849924,0.5636229511063617,0.09628853803339801,-0.1306951221488403,0.04424570432491283,0.07489017401508047,-0.009614613821382591
Equal Weight,FF5_MOM,252,2020-11-16,2021-11-15,252,-7.223053338743327e-05,-0.018202094413633182,0.00013510296966042634,-0.5346332028746712,0.5929035194053756,0.8224789620942371,0.8181315081047082,0.013792024729043777,304.587453647125,0.5599697734713882,0.09523831752761816,-0.12987235965958743,0.04360438517210273,0.07225318312653384,-0.006636031235806979
Equal Weight,FF5_MOM,252,2020-11-17,2021-11-16,252,-8.691571874680487e-05,-0.021902761124194828,0.0001361087567891219,-0.6385755097408352,0.523099117406984,0.8199674003673435,0.8155584387436866,0.013841803350309122,304.04258752404115,0.5579445414394666,0.09282074826707848,-0.12897584432037262,0.04076404495198908,0.0754980873321974,-0.004888257048836191
Equal Weight,FF5_MOM,252,2020-11-18,2021-11-17,252,-8.13272071856925e-05,-0.02049445621079451,0.00013498763734040337,-0.6024789290933854,0.5468553848728994,0.819218444962837,0.8147911415741718,0.013870546770318485,304.61981528478805,0.5576023771141227,0.09200416271148493,-0.13031307539083714,0.04361317849249367,0.07822765221864286,-0.0038252541736948104
Equal Weight,FF5_MOM,252,2020-11-19,2021-11-18,252,-7.963343091276303e-05,-0.020067624590016285,0.00013557573126507356,-0.5873723133904117,0.5569536842443241,0.8181170832744192,0.8136628077627723,0.013869348657235867,304.4312939365026,0.5570856859759363,0.09217582757642398,-0.13014692195291538,0.04325369282905872,0.07768305804140854,-0.0038534430180047364
Equal Weight,FF5_MOM,252,2020-11-20,2021-11-19,252,-8.442922627791019e-05,-0.021276165022033368,0.0001362169118481656,-0.6198145673131936,0.5353798768879654,0.8177450175361162,0.8132816302104701,0.01387380869781705,301.6437530918554,0.5575397768835599,0.09089288030177312,-0.12912551894126936,0.040964540229835644,0.07909145924185008,-0.004010412661039475
Equal Weight,FF5_MOM,252,2020-11-23,2021-11-22,252,-0.00011082375625315029,-0.027927586575793875,0.00013882315868068198,-0.7983088506728527,0.42469128315838833,0.8188254002453689,0.814388471271786,0.013913199423326361,300.97720352007457,0.5604810457480509,0.0930837207695468,-0.1314688006442979,0.04122949060413537,0.07297982589809127,-0.0076877520611268145
Equal Weight,FF5_MOM,252,2020-11-24,2021-11-23,252,-0.00010658424315651007,-0.026859229275440537,0.00013671239521184666,-0.7796238445778773,0.4356123165156631,0.8209894338430471,0.816605501610632,0.013843330574004248,299.0333047130202,0.5634227214087602,0.10013896100113281,-0.1327234107032409,0.04399423900342378,0.06649705723857133,-0.013435379414534425
Equal Weight,FF5_MOM,252,2020-11-25,2021-11-24,252,-9.909746061316092e-05,-0.024972560074516554,0.0001350219835768228,-0.7339357487425588,0.46298789807188256,0.820653815993088,0.8162616645480207,0.013842289536414662,299.4357735378126,0.5664362123406734,0.09941298740012827,-0.13191265233411342,0.04147372103655666,0.06723064250837746,-0.016204095935067084
Equal Weight,FF5_MOM,252,2020-11-27,2021-11-26,252,-8.83153568580252e-05,-0.02225546992822235,0.00013367943092501853,-0.6606503053380122,0.5088366000274821,0.8246535068644713,0.8203593070325808,0.013832792175152998,298.92938866015874,0.5644784977521431,0.09943722931647839,-0.1322465750075715,0.042179674879520054,0.06556125517673601,-0.01494105638937765
Equal Weight,FF5_MOM,252,2020-11-30,2021-11-29,252,-9.238456959512087e-05,-0.023280911537970458,0.00013411545126479,-0.6888435950062307,0.4909216980721539,0.8243449906868406,0.8200432353567224,0.013847538942352128,298.96916968971055,0.563218560410959,0.10144359408895694,-0.1329636044414868,0.041681843472013425,0.06588991697078647,-0.015859693817025334
Equal Weight,FF5_MOM,252,2020-12-01,2021-11-30,252,-4.2621497286787904e-05,-0.010740617316270552,0.0001331327361691486,-0.3201428778015663,0.7488600229331017,0.8287183200187055,0.8245236666314084,0.013649080723230735,302.78801104663785,0.553652942383242,0.0923092019714765,-0.14098279805924657,0.03750833714172129,0.08976346473372232,-0.00588845584413486
Equal Weight,FF5_MOM,252,2020-12-02,2021-12-01,252,-3.799080158708388e-05,-0.009573681999945138,0.00013410788180594202,-0.28328537499427264,0.7769580873720261,0.827793530382694,0.8235762290859436,0.013658907012953851,301.89603204586285,0.5463198375296987,0.0944638084398402,-0.14111195197954235,0.044361490280813834,0.08622705139869918,-0.0012150713739816038
Equal Weight,FF5_MOM,252,2020-12-03,2021-12-02,252,-2.675797147872204e-05,-0.006743008812637954,0.00013535586624240138,-0.19768608647373037,0.8432906762726509,0.8289240979886835,0.8247344840618758,0.013696756790887372,302.5752296290774,0.5499348418894187,0.09400237262303603,-0.1388804446045553,0.04084251762453252,0.08583395318437831,-0.003682859966659994
Equal Weight,FF5_MOM,252,2020-12-04,2021-12-03,252,-2.6962954592270197e-05,-0.00679466455725209,0.00013785366795714658,-0.19559112928828232,0.8449302039801486,0.8284994000113404,0.8242993853177405,0.013707063077881373,302.45300274906356,0.5477963343803225,0.09169943201720093,-0.13871299631372064,0.04553468229892638,0.08879475730374994,-0.001105803031469068
Equal Weight,FF5_MOM,252,2020-12-07,2021-12-06,252,-2.721492281259106e-05,-0.006858160548772947,0.0001368331438955962,-0.19889130687047626,0.8423477697815256,0.8284642027604674,0.8242633260933768,0.01371257287076093,302.45727153859235,0.5474310014948004,0.09288028963910333,-0.13891999596643598,0.04486236424149838,0.08823435250744875,-0.0021152046986130553
Equal Weight,FF5_MOM,252,2020-12-08,2021-12-07,252,-3.715289764536238e-05,-0.009362530206631319,0.00013678270429431276,-0.27161985016337437,0.7859143348764307,0.8310287623115361,0.8268906911844717,0.013721671949510291,300.5203040171022,0.545643620038852,0.0943225698779507,-0.13840071670300677,0.047341726313498686,0.08662232166222524,-0.001856380815439077
Equal Weight,FF5_MOM,252,2020-12-09,2021-12-08,252,-4.810443808943369e-05,-0.01212231839853729,0.00013722050929655942,-0.35056303417057666,0.7259161930272608,0.8294207192659742,0.825243267492896,0.013782201124052686,298.1259235829205,0.5441674089987638,0.09512529133449245,-0.13632560566235433,0.05184023618374653,0.08028272641331909,0.0009165430564870842
Equal Weight,FF5_MOM,252,2020-12-10,2021-12-09,252,-4.1566367115320444e-05,-0.010474724513060751,0.00013747464242876652,-0.302356611961063,0.7623802263847825,0.8294178319683061,0.8252403094858972,0.013772083603651461,298.22892068413967,0.5433117175952982,0.09588735597237462,-0.1361334802892975,0.05277883484129669,0.07970036126267555,0.0007322152425109892
Equal Weight,FF5_MOM,252,2020-12-11,2021-12-10,252,-5.376104699218319e-05,-0.013547783842030165,0.00013839605766441797,-0.3884579365876353,0.6976771765000855,0.8296834523351037,0.8255124348412695,0.013756277461367218,298.2309804563775,0.5427955880366948,0.09611472124991788,-0.13584604257418442,0.05502045036209756,0.07783164947444182,0.001479604400585699
Equal Weight,FF5_MOM,252,2020-12-14,2021-12-13,252,-4.578014593176541e-05,-0.011536596774804883,0.00013821946055627291,-0.3312134611690737,0.7404832529992009,0.8293573991233644,0.8251783966529161,0.013776152096205356,298.2613821795486,0.5419658399274689,0.09815589459835997,-0.13795903033077853,0.056174997367246425,0.07794460385255535,-0.00025340045907236604
Equal Weight,FF5_MOM,252,2020-12-15,2021-12-14,252,-3.863541330276167e-05,-0.00973612415229594,0.00013827290489737336,-0.27941420144052814,0.7799269737501376,0.8305662052506,0.8264168061955126,0.013765277194722083,299.42820212411135,0.5407809852474691,0.09931783119511872,-0.1385434983370576,0.057349402808606696,0.07582238613469246,0.0005101225301863133
Equal Weight,FF5_MOM,252,2020-12-16,2021-12-15,252,-5.497772023529076e-05,-0.013854385499293272,0.00013922317489124765,-0.39488914312028783,0.6929247027628209,0.8283346089603361,0.8241305585675279,0.013812784884399082,299.49122223259957,0.5353134548325635,0.0944684826333019,-0.13210549856757153,0.05173891908318284,0.07144367046051844,0.003509227084438504
Equal Weight,FF5_MOM,252,2020-12-17,2021-12-16,252,-3.2480451519237215e-05,-0.008185073782847779,0.00014115597045861162,-0.23010327805270422,0.8180115177178631,0.8239095448512199,0.8195971255414538,0.01400468064703317,299.4410596227456,0.53308909240799,0.08507865870150375,-0.12165124552644974,0.04343952977634292,0.07005712225106314,0.005061106761173023
Equal Weight,FF5_MOM,252,2020-12-18,2021-12-17,252,-3.799112381044808e-05,-0.009573763200232916,0.00014064290310364218,-0.27012471281577405,0.7870643104922717,0.8233333882301453,0.8190068589623122,0.014005056393493576,298.47079833116453,0.5332985228572666,0.0839456216960099,-0.12047441851776225,0.04402250590978572,0.0692489511300701,0.005894348729002317
Equal Weight,FF5_MOM,252,2020-12-21,2021-12-20,252,-2.2885401834966393e-05,-0.005767121262411531,0.0001370753836070121,-0.16695486259281705,0.8674055647808252,0.8264575076272564,0.8222074874058831,0.013916769904141023,299.2324045941303,0.5316310646275315,0.08434497698580415,-0.11986604325524422,0.045544262477339933,0.06284482502742705,0.008531082682614826
Equal Weight,FF5_MOM,252,2020-12-22,2021-12-21,252,-9.97184488816139e-06,-0.00251290491181667,0.00013741581681732184,-0.0725669367553066,0.9421507379743911,0.8291312472437724,0.8249467063599464,0.013877495356217264,300.0889726546557,0.529645502830485,0.0825286037923015,-0.11955640355301389,0.04199366362869236,0.06600349817971012,0.010027466914504842
Equal Weight,FF5_MOM,252,2020-12-23,2021-12-22,252,2.914093164480599e-06,0.0007343514774491109,0.00013876083655392282,0.02100083306537414,0.9832449911330513,0.8302703143923341,0.8261136690305138,0.013872049981659083,300.09323118138377,0.5289337219347594,0.08402446330395993,-0.12150560394920905,0.043452832902125975,0.06716969943227252,0.011375573552753353
Equal Weight,FF5_MOM,252,2020-12-24,2021-12-23,252,-1.3167936524018781e-05,-0.0033183200040527326,0.0001376478598914151,-0.09566393937694666,0.9237874817111759,0.8307478076251176,0.8266028559751204,0.013853832379420932,300.0005993003315,0.5265868962965785,0.08212324423182701,-0.12282157539519617,0.04471495972793149,0.06911527740387435,0.015097462654619405
Equal Weight,FF5_MOM,252,2020-12-28,2021-12-27,252,-1.653220339064383e-05,-0.004166115254442245,0.00013702923037979775,-0.12064727609446732,0.9039704214022607,0.8319603885331255,0.8278451327420999,0.013846701645717434,299.9836462789325,0.5267686273532095,0.08235275810158921,-0.12290533469560803,0.04544794224452315,0.06946733750435663,0.01554633316548233
Equal Weight,FF5_MOM,252,2020-12-29,2021-12-28,252,-1.6931068727587455e-05,-0.004266629319352039,0.00013651269435740364,-0.12402559928427062,0.9012950062493895,0.831980526266642,0.8278657636446005,0.013845721334380346,299.9621587716225,0.526464528204493,0.08234861530649659,-0.12265455549317106,0.045005566932083955,0.06904536860024274,0.015623822040164635
